Geneid	RNA STAR on 1MKCl3: mapped.bam
gene-DEHA2F06270g	1817
gene-DEHA2F06292g	1495
gene-DEHA2F06314g	823
gene-DEHA2F06336r	3
gene-DEHA2F06358r	11
gene-DEHA2F06380g	3566
gene-DEHA2F06402g	3694
gene-DEHA2F06424g	4163
gene-DEHA2F06446g	3833
gene-DEHA2F06468g	2501
gene-DEHA2F06490g	1236
gene-DEHA2F06512g	2094
gene-DEHA2F06534g	1991
gene-DEHA2F06556g	680
gene-DEHA2F06578g	3443
gene-DEHA2F06600g	8225
gene-DEHA2F06622g	4646
gene-DEHA2F06644g	8272
gene-DEHA2F06666g	9761
gene-DEHA2F06688g	3227
gene-DEHA2F06710g	5650
gene-DEHA2F06732g	990
gene-DEHA2F06754g	17457
gene-DEHA2F06776g	3476
gene-DEHA2F06798g	12655
gene-DEHA2F06820g	13770
gene-DEHA2F06842g	1779
gene-DEHA2F06864g	2403
gene-DEHA2F06886g	3554
gene-DEHA2F06908g	4188
gene-DEHA2F06930g	1606
gene-DEHA2F06952r	3
gene-DEHA2F06974r	1
gene-DEHA2F06996g	3292
gene-DEHA2F07018g	1289
gene-DEHA2F07040g	8374
gene-DEHA2F07062g	2368
gene-DEHA2F07084g	5860
gene-DEHA2F07106g	3428
gene-DEHA2F07128g	487
gene-DEHA2F07150g	3743
gene-DEHA2F07172g	3249
gene-DEHA2F07194g	108
gene-DEHA2F07216r	0
gene-DEHA2F07238g	4831
gene-DEHA2F07260g	693
gene-DEHA2F07282g	6016
gene-DEHA2F07304g	20144
gene-DEHA2F07326g	1955
gene-DEHA2F07348g	1521
gene-DEHA2F07370g	5793
gene-DEHA2F07392g	14747
gene-DEHA2F07414g	13407
gene-DEHA2F07436g	3434
gene-DEHA2F07458g	3074
gene-DEHA2F07480g	1914
gene-DEHA2F07502g	6087
gene-DEHA2F07524g	47
gene-DEHA2F07546g	4743
gene-DEHA2F07568g	9469
gene-DEHA2F07590g	13670
gene-DEHA2F07612g	7855
gene-DEHA2F07634g	511
gene-DEHA2F07656g	2615
gene-DEHA2F07678g	12172
gene-DEHA2F07700g	321
gene-DEHA2F07722g	1947
gene-DEHA2F07744g	3110
gene-DEHA2F07766g	5196
gene-DEHA2F07788g	6582
gene-DEHA2F07810g	331
gene-DEHA2F07832g	728
gene-DEHA2F07854g	2363
gene-DEHA2F07876g	5236
gene-DEHA2F07898g	1605
gene-DEHA2F07920g	2433
gene-DEHA2F07942g	16303
gene-DEHA2F07964g	1096
gene-DEHA2F07986g	1624
gene-DEHA2F08008g	377
gene-DEHA2F08030g	651
gene-DEHA2F08052g	1974
gene-DEHA2F08074g	3633
gene-DEHA2F08096g	6943
gene-DEHA2F08118g	1880
gene-DEHA2F08140g	2587
gene-DEHA2F08162g	3874
gene-DEHA2F08184g	7261
gene-DEHA2F08206g	10435
gene-DEHA2F08228g	19012
gene-DEHA2F08250g	8081
gene-DEHA2F08272g	11234
gene-DEHA2F08294g	9735
gene-DEHA2F08316g	1315
gene-DEHA2F08338g	426
gene-DEHA2F08360g	13139
gene-DEHA2F08382g	5960
gene-DEHA2F08404g	1572
gene-DEHA2F08426g	859
gene-DEHA2F08448g	1860
gene-DEHA2F08470g	9047
gene-DEHA2F08492g	14525
gene-DEHA2F08514g	7922
gene-DEHA2F08536g	8547
gene-DEHA2F08558g	3997
gene-DEHA2F08580g	7125
gene-DEHA2F08602g	4459
gene-DEHA2F08624g	2389
gene-DEHA2F08646g	850
gene-DEHA2F08668g	2007
gene-DEHA2F08690g	3312
gene-DEHA2F08712g	11486
gene-DEHA2F08734g	3223
gene-DEHA2F08756g	3922
gene-DEHA2F08778g	4
gene-DEHA2F08800g	83
gene-DEHA2F08822g	1096
gene-DEHA2F08844g	1707
gene-DEHA2F08866g	24965
gene-DEHA2F08888g	6438
gene-DEHA2F08910g	2914
gene-DEHA2F08932g	5099
gene-DEHA2F08954g	1891
gene-DEHA2F08976g	5428
gene-DEHA2F08998g	10547
gene-DEHA2F09020g	4424
gene-DEHA2F09042r	6
gene-DEHA2F09064g	1391
gene-DEHA2F09086g	7535
gene-DEHA2F09108g	6417
gene-DEHA2F09130g	5696
gene-DEHA2F09152g	3181
gene-DEHA2F09174g	1490
gene-DEHA2F09196g	2873
gene-DEHA2F09218r	0
gene-DEHA2F09240g	2590
gene-DEHA2F09262g	9533
gene-DEHA2F09284g	5482
gene-DEHA2F09306g	834
gene-DEHA2F09328g	7278
gene-DEHA2F09350g	5232
gene-DEHA2F09372g	6648
gene-DEHA2F09394g	8067
gene-DEHA2F09416g	3653
gene-DEHA2F09438g	9272
gene-DEHA2F09460g	3910
gene-DEHA2F09482g	2744
gene-DEHA2F09504g	8751
gene-DEHA2F09526g	18488
gene-DEHA2F09548g	7696
gene-DEHA2F09570g	9834
gene-DEHA2F09592g	1480
gene-DEHA2F09614g	22447
gene-DEHA2F09636g	3322
gene-DEHA2F09658g	2244
gene-DEHA2F09680g	19468
gene-DEHA2F09702g	4228
gene-DEHA2F09724g	27306
gene-DEHA2F09746g	2966
gene-DEHA2F09768g	7835
gene-DEHA2F09790g	1449
gene-DEHA2F09812g	2350
gene-DEHA2F09834g	2922
gene-DEHA2F09856g	3223
gene-DEHA2F09878g	2370
gene-DEHA2F09900g	16954
gene-DEHA2F09922g	2475
gene-DEHA2F09944g	4013
gene-DEHA2F09966g	7253
gene-DEHA2F09988g	5698
gene-DEHA2F10010g	1837
gene-DEHA2F10032g	2422
gene-DEHA2F10054g	2244
gene-DEHA2F10076g	6934
gene-DEHA2F10098g	1329
gene-DEHA2F10120g	8647
gene-DEHA2F10142g	2362
gene-DEHA2F10164g	883
gene-DEHA2F10186r	0
gene-DEHA2F10208g	3248
gene-DEHA2F10230g	1034
gene-DEHA2F10252g	2246
gene-DEHA2F10274g	7652
gene-DEHA2F10296g	2563
gene-DEHA2F10318g	2173
gene-DEHA2F10340g	5191
gene-DEHA2F10362g	4540
gene-DEHA2F10384g	3342
gene-DEHA2F10406g	782
gene-DEHA2F10428g	9499
gene-DEHA2F10450g	7646
gene-DEHA2F10472g	298
gene-DEHA2F10494g	12982
gene-DEHA2F10516g	2301
gene-DEHA2F10538g	1938
gene-DEHA2F10560g	1911
gene-DEHA2F10582g	6209
gene-DEHA2F10604g	0
gene-DEHA2F10626g	5052
gene-DEHA2F10648g	1956
gene-DEHA2F10670g	5288
gene-DEHA2F10692g	3191
gene-DEHA2F10714g	3325
gene-DEHA2F10736g	9057
gene-DEHA2F10758g	944
gene-DEHA2F10780g	1103
gene-DEHA2F10802g	21
gene-DEHA2F10824g	8766
gene-DEHA2F10846g	1217
gene-DEHA2F10868g	6674
gene-DEHA2F10890g	4025
gene-DEHA2F10912g	3156
gene-DEHA2F10934g	2487
gene-DEHA2F10956g	42
gene-DEHA2F10978g	6872
gene-DEHA2F11000g	11
gene-DEHA2F11022g	3464
gene-DEHA2F11044g	4877
gene-DEHA2F11066g	3923
gene-DEHA2F11088g	13
gene-DEHA2F11110g	8208
gene-DEHA2F11132g	712
gene-DEHA2F11154g	2382
gene-DEHA2F11176g	3556
gene-DEHA2F11198g	4301
gene-DEHA2F11220g	3741
gene-DEHA2F11242g	4136
gene-DEHA2F11264r	0
gene-DEHA2F11286g	1085
gene-DEHA2F11308g	7814
gene-DEHA2F11330g	4412
gene-DEHA2F11352g	4646
gene-DEHA2F11374g	7753
gene-DEHA2F11396g	1931
gene-DEHA2F11418g	6885
gene-DEHA2F11440g	7975
gene-DEHA2F11462g	20
gene-DEHA2F11484g	5
gene-DEHA2F11506g	3035
gene-DEHA2F11528g	1143
gene-DEHA2F11550g	1902
gene-DEHA2F11572g	3538
gene-DEHA2F11594g	2517
gene-DEHA2F11616g	3035
gene-DEHA2F11638g	5089
gene-DEHA2F11660g	4675
gene-DEHA2F11682g	2257
gene-DEHA2F11704g	4109
gene-DEHA2F11726g	11078
gene-DEHA2F11748g	641
gene-DEHA2F11770g	342
gene-DEHA2F11792g	233
gene-DEHA2F11814g	1136
gene-DEHA2F11836g	3443
gene-DEHA2F11858g	1910
gene-DEHA2F11880g	5389
gene-DEHA2F11902g	6325
gene-DEHA2F11924g	10441
gene-DEHA2F11946g	37
gene-DEHA2F11968g	1002
gene-DEHA2F11990g	2068
gene-DEHA2F12012g	13199
gene-DEHA2F12034g	3649
gene-DEHA2F12056r	3
gene-DEHA2F12078g	4136
gene-DEHA2F12100g	2494
gene-DEHA2F12122g	6052
gene-DEHA2F12144g	1661
gene-DEHA2F12166g	328
gene-DEHA2F12188g	448
gene-DEHA2F12210g	1496
gene-DEHA2F12232g	3071
gene-DEHA2F12254r	1
gene-DEHA2F12276g	3132
gene-DEHA2F12298g	1327
gene-DEHA2F12320g	12942
gene-DEHA2F12342g	992
gene-DEHA2F12364g	5962
gene-DEHA2F12386g	20206
gene-DEHA2F12408g	10116
gene-DEHA2F12430g	14718
gene-DEHA2F12452g	6122
gene-DEHA2F12474g	2664
gene-DEHA2F12496g	15222
gene-DEHA2F12518g	5205
gene-DEHA2F12540g	24776
gene-DEHA2F12562g	10615
gene-DEHA2F12584g	3322
gene-DEHA2F12606g	15357
gene-DEHA2F12628g	4126
gene-DEHA2F12650g	1995
gene-DEHA2F12672g	41
gene-DEHA2F12694g	608
gene-DEHA2F12716g	4541
gene-DEHA2F12738g	1291
gene-DEHA2F12760g	2134
gene-DEHA2F12782g	1
gene-DEHA2F12804g	11062
gene-DEHA2F12826g	22111
gene-DEHA2F12848g	9415
gene-DEHA2F12870g	7306
gene-DEHA2F12892g	3191
gene-DEHA2F12914g	4361
gene-DEHA2F12936g	6667
gene-DEHA2F12958g	641
gene-DEHA2F12980g	18897
gene-DEHA2F13002g	7176
gene-DEHA2F13024g	4111
gene-DEHA2F13046g	3914
gene-DEHA2F13068g	7253
gene-DEHA2F13090g	2143
gene-DEHA2F13112g	3026
gene-DEHA2F13134g	1641
gene-DEHA2F13156g	16045
gene-DEHA2F13178g	6994
gene-DEHA2F13200g	2698
gene-DEHA2F13222g	2227
gene-DEHA2F13244g	2671
gene-DEHA2F13266g	10220
gene-DEHA2F13288g	6281
gene-DEHA2F13310g	1806
gene-DEHA2F13332g	4897
gene-DEHA2F13354g	2239
gene-DEHA2F13376g	4232
gene-DEHA2F13398g	3457
gene-DEHA2F13420g	4980
gene-DEHA2F13442g	1572
gene-DEHA2F13464g	7868
gene-DEHA2F13486g	1430
gene-DEHA2F13508g	92
gene-DEHA2F13530g	4958
gene-DEHA2F13552g	5786
gene-DEHA2F13574g	1864
gene-DEHA2F13596g	2240
gene-DEHA2F13618g	2792
gene-DEHA2F13640g	2536
gene-DEHA2F13662r	0
gene-DEHA2F13684g	29307
gene-DEHA2F13706g	561
gene-DEHA2F13728g	3028
gene-DEHA2F13750g	6411
gene-DEHA2F13772g	1923
gene-DEHA2F13794g	2778
gene-DEHA2F13816g	1595
gene-DEHA2F13838g	3125
gene-DEHA2F13860g	15706
gene-DEHA2F13882g	5078
gene-DEHA2F13904g	23794
gene-DEHA2F13926g	540
gene-DEHA2F13948g	7266
gene-DEHA2F13970g	1945
gene-DEHA2F13992g	29281
gene-DEHA2F14014g	2388
gene-DEHA2F14036g	884
gene-DEHA2F14058g	6542
gene-DEHA2F14080g	1649
gene-DEHA2F14102g	610
gene-DEHA2F14124g	2140
gene-DEHA2F14146g	1832
gene-DEHA2F14168g	1022
gene-DEHA2F14190g	3422
gene-DEHA2F14212g	1556
gene-DEHA2F14234g	3659
gene-DEHA2F14256g	2050
gene-DEHA2F14278g	62
gene-DEHA2F14300g	2060
gene-DEHA2F14322g	32051
gene-DEHA2F14344g	1271
gene-DEHA2F14366g	8383
gene-DEHA2F14388r	1
gene-DEHA2F14410g	4466
gene-DEHA2F14432g	9651
gene-DEHA2F14454g	1864
gene-DEHA2F14476g	11830
gene-DEHA2F14498g	3800
gene-DEHA2F14520g	3160
gene-DEHA2F14542g	567
gene-DEHA2F14564g	9865
gene-DEHA2F14586g	5135
gene-DEHA2F14608g	2071
gene-DEHA2F14630g	3189
gene-DEHA2F14652g	2561
gene-DEHA2F14674g	2646
gene-DEHA2F14696g	3305
gene-DEHA2F14718g	4906
gene-DEHA2F14740g	25951
gene-DEHA2F14762g	4472
gene-DEHA2F14784g	3910
gene-DEHA2F14806g	2086
gene-DEHA2F14828g	2825
gene-DEHA2F14850g	5030
gene-DEHA2F14872g	2847
gene-DEHA2F14894g	23
gene-DEHA2F14916g	2769
gene-DEHA2F14938g	8274
gene-DEHA2F14960g	8466
gene-DEHA2F14982g	33264
gene-DEHA2F15004g	9
gene-DEHA2F15026g	10
gene-DEHA2F15048g	1042
gene-DEHA2F15070g	9454
gene-DEHA2F15092g	6241
gene-DEHA2F15114g	1479
gene-DEHA2F15136g	4649
gene-DEHA2F15158g	1833
gene-DEHA2F15180g	4044
gene-DEHA2F15202g	15713
gene-DEHA2F15224g	6117
gene-DEHA2F15246g	6559
gene-DEHA2F15268g	3192
gene-DEHA2F15290g	1491
gene-DEHA2F15312g	1343
gene-DEHA2F15334g	1104
gene-DEHA2F15356g	7829
gene-DEHA2F15378g	1302
gene-DEHA2F15400g	382
gene-DEHA2F15422g	18711
gene-DEHA2F15444g	652
gene-DEHA2F15466g	2920
gene-DEHA2F15488g	1944
gene-DEHA2F15510g	2925
gene-DEHA2F15532g	468
gene-DEHA2F15554g	1227
gene-DEHA2F15576g	2621
gene-DEHA2F15598g	3918
gene-DEHA2F15620g	6944
gene-DEHA2F15642g	2859
gene-DEHA2F15664g	2868
gene-DEHA2F15686g	107
gene-DEHA2F15708g	8183
gene-DEHA2F15730g	962
gene-DEHA2F15752g	5256
gene-DEHA2F15774g	1646
gene-DEHA2F15796g	3092
gene-DEHA2F15818g	2187
gene-DEHA2F15840g	2706
gene-DEHA2F15862g	4342
gene-DEHA2F15884g	2943
gene-DEHA2F15906g	724
gene-DEHA2F15928g	2280
gene-DEHA2F15950g	5217
gene-DEHA2F15972g	905
gene-DEHA2F15994g	4705
gene-DEHA2F16016g	2091
gene-DEHA2F16038g	8811
gene-DEHA2F16060g	5819
gene-DEHA2F16082g	4235
gene-DEHA2F16104g	2316
gene-DEHA2F16126g	1892
gene-DEHA2F16148g	1595
gene-DEHA2F16170g	5059
gene-DEHA2F16192g	3743
gene-DEHA2F16214g	102
gene-DEHA2F16236g	9705
gene-DEHA2F16258g	4655
gene-DEHA2F16280g	2529
gene-DEHA2F16302g	4405
gene-DEHA2F16324g	3363
gene-DEHA2F16346g	3614
gene-DEHA2F16368g	2556
gene-DEHA2F16390g	5966
gene-DEHA2F16412g	927
gene-DEHA2F16434g	9952
gene-DEHA2F16456g	11967
gene-DEHA2F16478g	23029
gene-DEHA2F16500g	230
gene-DEHA2F16522g	5369
gene-DEHA2F16544g	18353
gene-DEHA2F16566g	19844
gene-DEHA2F16588g	3989
gene-DEHA2F16610g	3953
gene-DEHA2F16632g	1295
gene-DEHA2F16654g	180
gene-DEHA2F16676g	1963
gene-DEHA2F16698g	13242
gene-DEHA2F16720g	4738
gene-DEHA2F16742g	1322
gene-DEHA2F16764g	2780
gene-DEHA2F16786g	5000
gene-DEHA2F16808g	3828
gene-DEHA2F16830g	64
gene-DEHA2F16852g	3663
gene-DEHA2F16874g	1534
gene-DEHA2F16896g	1249
gene-DEHA2F16918g	1823
gene-DEHA2F16940g	1831
gene-DEHA2F16962g	47
gene-DEHA2F16984g	7282
gene-DEHA2F17006g	4869
gene-DEHA2F17028g	637
gene-DEHA2F17050g	1666
gene-DEHA2F17072g	1949
gene-DEHA2F17094g	9584
gene-DEHA2F17116g	16896
gene-DEHA2F17138g	3875
gene-DEHA2F17160g	5684
gene-DEHA2F17182g	6228
gene-DEHA2F17204g	37257
gene-DEHA2F17226g	3859
gene-DEHA2F17248g	3614
gene-DEHA2F17270g	1290
gene-DEHA2F17292g	1083
gene-DEHA2F17314g	2486
gene-DEHA2F17336g	2319
gene-DEHA2F17358g	6921
gene-DEHA2F17380g	1966
gene-DEHA2F17402g	110
gene-DEHA2F17424g	11144
gene-DEHA2F17446g	4395
gene-DEHA2F17468g	4317
gene-DEHA2F17490g	2719
gene-DEHA2F17512g	2351
gene-DEHA2F17534g	3682
gene-DEHA2F17556g	2146
gene-DEHA2F17578g	194
gene-DEHA2F17600g	3838
gene-DEHA2F17622g	5298
gene-DEHA2F17644g	1414
gene-DEHA2F17666g	2665
gene-DEHA2F17688g	1575
gene-DEHA2F17710g	4095
gene-DEHA2F17732g	12778
gene-DEHA2F17754g	8873
gene-DEHA2F17776g	14041
gene-DEHA2F17798g	16948
gene-DEHA2F17820g	530
gene-DEHA2F17842g	1760
gene-DEHA2F17864g	2758
gene-DEHA2F17886g	5676
gene-DEHA2F17908g	93
gene-DEHA2F17930g	477
gene-DEHA2F17952g	1230
gene-DEHA2F17974r	4
gene-DEHA2F17996g	159
gene-DEHA2F18018g	4714
gene-DEHA2F18040g	755
gene-DEHA2F18062g	5547
gene-DEHA2F18084r	43
gene-DEHA2F18106g	3662
gene-DEHA2F18128g	2417
gene-DEHA2F18150g	3236
gene-DEHA2F18172g	3170
gene-DEHA2F18194g	3959
gene-DEHA2F18216g	25692
gene-DEHA2F18238g	8841
gene-DEHA2F18260g	1022
gene-DEHA2F18282g	10634
gene-DEHA2F18304g	6190
gene-DEHA2F18634g	1699
gene-DEHA2F18656g	17805
gene-DEHA2F18678g	3078
gene-DEHA2F18700g	1717
gene-DEHA2F18722g	5292
gene-DEHA2F18744g	26347
gene-DEHA2F18766g	10337
gene-DEHA2F18788g	4253
gene-DEHA2F18810g	6429
gene-DEHA2F18832g	13722
gene-DEHA2F18854g	952
gene-DEHA2F18876g	3179
gene-DEHA2F18898g	1457
gene-DEHA2F18920g	509
gene-DEHA2F18964g	1686
gene-DEHA2F18986g	7141
gene-DEHA2F19008g	1358
gene-DEHA2F19030g	1504
gene-DEHA2F19052g	8752
gene-DEHA2F19074g	4322
gene-DEHA2F19096g	4298
gene-DEHA2F19118g	767
gene-DEHA2F19140g	4025
gene-DEHA2F19162g	7767
gene-DEHA2F19184g	966
gene-DEHA2F19206g	2
gene-DEHA2F19228g	5495
gene-DEHA2F19250g	2315
gene-DEHA2F19272g	10928
gene-DEHA2F19294g	3092
gene-DEHA2F19316g	8440
gene-DEHA2F19338g	4068
gene-DEHA2F19360g	1553
gene-DEHA2F19382g	5648
gene-DEHA2F19404g	2416
gene-DEHA2F19426g	1374
gene-DEHA2F19448g	3050
gene-DEHA2F19470g	1602
gene-DEHA2F19492g	1835
gene-DEHA2F19514g	15233
gene-DEHA2F19536g	60
gene-DEHA2F19558g	3166
gene-DEHA2F19580g	83
gene-DEHA2F19602g	5105
gene-DEHA2F19624g	5560
gene-DEHA2F19646g	4852
gene-DEHA2F19668g	2978
gene-DEHA2F19690g	5757
gene-DEHA2F19712g	760
gene-DEHA2F19734g	115
gene-DEHA2F19756g	509
gene-DEHA2F19778g	3232
gene-DEHA2F19800g	1804
gene-DEHA2F19822g	2267
gene-DEHA2F19910g	3423
gene-DEHA2F19932g	40466
gene-DEHA2F19954g	3451
gene-DEHA2F19976g	5468
gene-DEHA2F19998g	2745
gene-DEHA2F20020g	7229
gene-DEHA2F20042g	2062
gene-DEHA2F20064g	5056
gene-DEHA2F20086g	5087
gene-DEHA2F20108g	9154
gene-DEHA2F20130g	2244
gene-DEHA2F20152g	3387
gene-DEHA2F20174g	6957
gene-DEHA2F20196g	3142
gene-DEHA2F20218g	7449
gene-DEHA2F20240g	1701
gene-DEHA2F20262g	1282
gene-DEHA2F20284g	432
gene-DEHA2F20306g	1062
gene-DEHA2F20328g	9086
gene-DEHA2F20350g	1387
gene-DEHA2F20372g	3300
gene-DEHA2F20394g	22060
gene-DEHA2F20416g	8
gene-DEHA2F20438g	1
gene-DEHA2F20460g	2604
gene-DEHA2F20482g	2585
gene-DEHA2F20504g	2492
gene-DEHA2F20526g	1140
gene-DEHA2F20548g	2961
gene-DEHA2F20570g	18
gene-DEHA2F20592g	11372
gene-DEHA2F20614g	3168
gene-DEHA2F20636g	3310
gene-DEHA2F20658g	19086
gene-DEHA2F20680g	1753
gene-DEHA2F20702g	6965
gene-DEHA2F20724g	940
gene-DEHA2F20746g	1228
gene-DEHA2F20768g	4889
gene-DEHA2F20790g	1508
gene-DEHA2F20812g	5679
gene-DEHA2F20834g	5674
gene-DEHA2F20856g	3280
gene-DEHA2F20878g	4171
gene-DEHA2F20900g	28539
gene-DEHA2F20922g	849
gene-DEHA2F20944g	9472
gene-DEHA2F20966g	4014
gene-DEHA2F20988g	8317
gene-DEHA2F21010g	1429
gene-DEHA2F21032g	2306
gene-DEHA2F21054g	6765
gene-DEHA2F21076g	7863
gene-DEHA2F21098g	8435
gene-DEHA2F21120g	12425
gene-DEHA2F21142g	3284
gene-DEHA2F21164g	1996
gene-DEHA2F21186g	1063
gene-DEHA2F21208g	4404
gene-DEHA2F21230g	518
gene-DEHA2F21252g	1027
gene-DEHA2F21274g	629
gene-DEHA2F21296r	73
gene-DEHA2F21318g	1296
gene-DEHA2F21340g	1195
gene-DEHA2F21362g	1334
gene-DEHA2F21384g	9444
gene-DEHA2F21406g	287
gene-DEHA2F21428g	2187
gene-DEHA2F21450g	12816
gene-DEHA2F21472g	3267
gene-DEHA2F21494g	10468
gene-DEHA2F21516g	4581
gene-DEHA2F21538g	2203
gene-DEHA2F21560g	880
gene-DEHA2F21582g	6000
gene-DEHA2F21604g	2367
gene-DEHA2F21626g	861
gene-DEHA2F21648g	4390
gene-DEHA2F21670g	6848
gene-DEHA2F21692g	3138
gene-DEHA2F21714r	1
gene-DEHA2F21736g	1830
gene-DEHA2F21758g	2478
gene-DEHA2F21780r	4
gene-DEHA2F21802g	977
gene-DEHA2F21824g	2322
gene-DEHA2F21846g	1153
gene-DEHA2F21868g	2829
gene-DEHA2F21890g	17679
gene-DEHA2F21912g	1997
gene-DEHA2F21934g	1326
gene-DEHA2F21956g	2337
gene-DEHA2F21978g	2309
gene-DEHA2F22000g	1832
gene-DEHA2F22022g	1958
gene-DEHA2F22044g	335
gene-DEHA2F22066g	2572
gene-DEHA2F22088g	1444
gene-DEHA2F22110g	13941
gene-DEHA2F22132g	236
gene-DEHA2F22154g	2992
gene-DEHA2F22176g	3181
gene-DEHA2F22198g	2848
gene-DEHA2F22220g	67
gene-DEHA2F22242g	18161
gene-DEHA2F22264g	10791
gene-DEHA2F22286g	4199
gene-DEHA2F22308g	30357
gene-DEHA2F22330g	2599
gene-DEHA2F22352g	8014
gene-DEHA2F22374g	20919
gene-DEHA2F22396g	8
gene-DEHA2F22418g	396
gene-DEHA2F22440g	3243
gene-DEHA2F22462g	1305
gene-DEHA2F22484g	4986
gene-DEHA2F22506g	10545
gene-DEHA2F22528g	2935
gene-DEHA2F22550g	10871
gene-DEHA2F22572g	4872
gene-DEHA2F22594g	1448
gene-DEHA2F22616g	2955
gene-DEHA2F22638g	6828
gene-DEHA2F22660g	4477
gene-DEHA2F22682g	13352
gene-DEHA2F22704g	2335
gene-DEHA2F22726g	5826
gene-DEHA2F22748g	11453
gene-DEHA2F22770g	9524
gene-DEHA2F22792g	155
gene-DEHA2F22814g	3
gene-DEHA2F22836g	11686
gene-DEHA2F22858g	6997
gene-DEHA2F22880g	1411
gene-DEHA2F22902g	7445
gene-DEHA2F22924g	1150
gene-DEHA2F22946g	1679
gene-DEHA2F22968g	1188
gene-DEHA2F22990g	2257
gene-DEHA2F23012g	16490
gene-DEHA2F23034r	2
gene-DEHA2F23056r	0
gene-DEHA2F23078g	3533
gene-DEHA2F23100g	327
gene-DEHA2F23122g	5492
gene-DEHA2F23144g	6877
gene-DEHA2F23166g	7245
gene-DEHA2F23188g	3692
gene-DEHA2F23210g	5131
gene-DEHA2F23232g	1605
gene-DEHA2F23254g	194
gene-DEHA2F23276g	2847
gene-DEHA2F23298g	1551
gene-DEHA2F23320g	3179
gene-DEHA2F23342g	13722
gene-DEHA2F23364g	4233
gene-DEHA2F23386g	3965
gene-DEHA2F23408g	7499
gene-DEHA2F23430g	1366
gene-DEHA2F23452g	7604
gene-DEHA2F23474g	7563
gene-DEHA2F23496g	19008
gene-DEHA2F23518g	4346
gene-DEHA2F23540g	380
gene-DEHA2F23562g	1992
gene-DEHA2F23584g	831
gene-DEHA2F23606g	497
gene-DEHA2F23628g	566
gene-DEHA2F23650g	1567
gene-DEHA2F23672g	3351
gene-DEHA2F23694g	2796
gene-DEHA2F23716g	1566
gene-DEHA2F23738g	3829
gene-DEHA2F23760g	2147
gene-DEHA2F23782g	11145
gene-DEHA2F23804g	2368
gene-DEHA2F23826g	2379
gene-DEHA2F23848g	8815
gene-DEHA2F23870g	4914
gene-DEHA2F23892g	7555
gene-DEHA2F23914g	318
gene-DEHA2F23936r	2
gene-DEHA2F23958g	4072
gene-DEHA2F23980g	8454
gene-DEHA2F24002g	5188
gene-DEHA2F24024g	5216
gene-DEHA2F24046g	6277
gene-DEHA2F24068g	1170
gene-DEHA2F24090g	2218
gene-DEHA2F24112g	4167
gene-DEHA2F24134g	1520
gene-DEHA2F24156g	8394
gene-DEHA2F24178g	3190
gene-DEHA2F24200g	2361
gene-DEHA2F24222g	2173
gene-DEHA2F24244g	1566
gene-DEHA2F24266g	2456
gene-DEHA2F24288g	3306
gene-DEHA2F24310g	4172
gene-DEHA2F24332g	791
gene-DEHA2F24354g	1578
gene-DEHA2F24376r	0
gene-DEHA2F24398g	56891
gene-DEHA2F24420g	1178
gene-DEHA2F24442g	3518
gene-DEHA2F24464g	1513
gene-DEHA2F24486g	3020
gene-DEHA2F24508g	2711
gene-DEHA2F24530g	2974
gene-DEHA2F24552g	2474
gene-DEHA2F24574g	642
gene-DEHA2F24596g	1436
gene-DEHA2F24618g	1926
gene-DEHA2F24640g	3410
gene-DEHA2F24662g	4337
gene-DEHA2F24684r	7
gene-DEHA2F24706g	840
gene-DEHA2F24728g	2659
gene-DEHA2F24750g	8157
gene-DEHA2F24772g	186
gene-DEHA2F24794g	4509
gene-DEHA2F24816g	2531
gene-DEHA2F24838g	3231
gene-DEHA2F24860g	9981
gene-DEHA2F24882g	5453
gene-DEHA2F24904g	1682
gene-DEHA2F24926g	8742
gene-DEHA2F24948g	1758
gene-DEHA2F24970g	10
gene-DEHA2F24992g	4959
gene-DEHA2F25014g	6809
gene-DEHA2F25036g	1494
gene-DEHA2F25058g	16528
gene-DEHA2F25080g	3362
gene-DEHA2F25102g	10335
gene-DEHA2F25124g	8295
gene-DEHA2F25146g	19064
gene-DEHA2F25168g	1079
gene-DEHA2F25190g	1442
gene-DEHA2F25212g	3316
gene-DEHA2F25234g	5259
gene-DEHA2F25256g	2927
gene-DEHA2F25278g	3944
gene-DEHA2F25300g	3182
gene-DEHA2F25322g	4441
gene-DEHA2F25344g	8966
gene-DEHA2F25366g	4
gene-DEHA2F25388g	2105
gene-DEHA2F25410g	1198
gene-DEHA2F25432g	2413
gene-DEHA2F25454g	2866
gene-DEHA2F25476g	3804
gene-DEHA2F25498g	5378
gene-DEHA2F25520g	1720
gene-DEHA2F25542g	1323
gene-DEHA2F25564g	10184
gene-DEHA2F25586g	5482
gene-DEHA2F25608g	2
gene-DEHA2F25630g	1325
gene-DEHA2F25652g	1903
gene-DEHA2F25674g	794
gene-DEHA2F25696g	1881
gene-DEHA2F25718g	9546
gene-DEHA2F25740g	17720
gene-DEHA2F25762g	2052
gene-DEHA2F25784g	5085
gene-DEHA2F25806g	3743
gene-DEHA2F25828g	2323
gene-DEHA2F25850g	2696
gene-DEHA2F25872g	3920
gene-DEHA2F25894g	2470
gene-DEHA2F25916g	6
gene-DEHA2F25938g	3062
gene-DEHA2F25960g	5545
gene-DEHA2F25982g	2330
gene-DEHA2F26004g	4786
gene-DEHA2F26026g	4176
gene-DEHA2F26048g	7569
