Geneid	RNA STAR on 1MKCl4: mapped.bam
gene-DEHA2E11352g	3630
gene-DEHA2E11374g	8648
gene-DEHA2E11396g	1409
gene-DEHA2E11418g	2722
gene-DEHA2E11440g	1223
gene-DEHA2E11462g	1992
gene-DEHA2E11484g	1167
gene-DEHA2E11506g	6806
gene-DEHA2E11528g	1735
gene-DEHA2E11550g	3343
gene-DEHA2E11572g	3563
gene-DEHA2E11594g	16946
gene-DEHA2E11616g	1931
gene-DEHA2E11638r	0
gene-DEHA2E11660g	1779
gene-DEHA2E11682g	17647
gene-DEHA2E11704g	3641
gene-DEHA2E11726g	2714
gene-DEHA2E11748g	4846
gene-DEHA2E11770g	12190
gene-DEHA2E11792g	5734
gene-DEHA2E11814g	2299
gene-DEHA2E11836g	6277
gene-DEHA2E11858g	4742
gene-DEHA2E11880g	5522
gene-DEHA2E11902g	9
gene-DEHA2E11924g	2773
gene-DEHA2E11946g	7
gene-DEHA2E11968g	2340
gene-DEHA2E11990g	7568
gene-DEHA2E12012g	18
gene-DEHA2E12034g	13
gene-DEHA2E12056g	4232
gene-DEHA2E12078g	7743
gene-DEHA2E12100r	0
gene-DEHA2E12122g	1279
gene-DEHA2E12144g	4952
gene-DEHA2E12166g	1836
gene-DEHA2E12188g	465
gene-DEHA2E12210g	2391
gene-DEHA2E12232g	16697
gene-DEHA2E12254g	6695
gene-DEHA2E12276g	56530
gene-DEHA2E12298g	6299
gene-DEHA2E12320g	2838
gene-DEHA2E12342g	1608
gene-DEHA2E12364g	8
gene-DEHA2E12386g	3598
gene-DEHA2E12408g	1531
gene-DEHA2E12430g	7929
gene-DEHA2E12452g	10963
gene-DEHA2E12474g	7933
gene-DEHA2E12496g	6232
gene-DEHA2E12518g	973
gene-DEHA2E12540g	486
gene-DEHA2E12562r	0
gene-DEHA2E12584g	5005
gene-DEHA2E12606g	1552
gene-DEHA2E12628g	346
gene-DEHA2E12650g	4061
gene-DEHA2E12672g	3183
gene-DEHA2E12694g	2312
gene-DEHA2E12716g	5457
gene-DEHA2E12738g	4928
gene-DEHA2E12760g	5275
gene-DEHA2E12782g	3310
gene-DEHA2E12804g	4787
gene-DEHA2E12826g	3378
gene-DEHA2E12848g	7102
gene-DEHA2E12870g	21
gene-DEHA2E12892g	7502
gene-DEHA2E12914g	3685
gene-DEHA2E12936g	3305
gene-DEHA2E12958g	1731
gene-DEHA2E12980g	429
gene-DEHA2E13002g	2324
gene-DEHA2E13024g	3315
gene-DEHA2E13046g	2088
gene-DEHA2E13068g	1373
gene-DEHA2E13090g	4202
gene-DEHA2E13112g	1241
gene-DEHA2E13134r	0
gene-DEHA2E13156g	2953
gene-DEHA2E13178g	1600
gene-DEHA2E13200g	864
gene-DEHA2E13222g	10
gene-DEHA2E13244g	4376
gene-DEHA2E13266g	1997
gene-DEHA2E13288g	4342
gene-DEHA2E13310g	1363
gene-DEHA2E13332g	1283
gene-DEHA2E13354g	4928
gene-DEHA2E13376g	2012
gene-DEHA2E13398g	2393
gene-DEHA2E13420g	2337
gene-DEHA2E13442g	10914
gene-DEHA2E13464g	749
gene-DEHA2E13486g	54807
gene-DEHA2E13508g	3947
gene-DEHA2E13530g	3263
gene-DEHA2E13552g	25124
gene-DEHA2E13574g	0
gene-DEHA2E13596g	4095
gene-DEHA2E13618g	3751
gene-DEHA2E13640g	1437
gene-DEHA2E13662g	2677
gene-DEHA2E13684g	1234
gene-DEHA2E13706g	4291
gene-DEHA2E13728g	3619
gene-DEHA2E13750g	2945
gene-DEHA2E13772g	1414
gene-DEHA2E13794g	7435
gene-DEHA2E13816g	566
gene-DEHA2E13838g	1712
gene-DEHA2E13860g	2069
gene-DEHA2E13882g	126
gene-DEHA2E13904g	14
gene-DEHA2E13926g	12291
gene-DEHA2E13948g	2113
gene-DEHA2E13970g	7548
gene-DEHA2E13992g	22533
gene-DEHA2E14014g	3251
gene-DEHA2E14036g	7744
gene-DEHA2E14058g	99
gene-DEHA2E14080g	9101
gene-DEHA2E14102g	25
gene-DEHA2E14124g	695
gene-DEHA2E14146g	13483
gene-DEHA2E14168g	3427
gene-DEHA2E14190g	5883
gene-DEHA2E14212g	42678
gene-DEHA2E14234g	3451
gene-DEHA2E14256g	26
gene-DEHA2E14278g	4
gene-DEHA2E14300g	42604
gene-DEHA2E14322g	484
gene-DEHA2E14344g	2257
gene-DEHA2E14366g	4337
gene-DEHA2E14388g	4395
gene-DEHA2E14410g	2560
gene-DEHA2E14432g	3503
gene-DEHA2E14454g	2814
gene-DEHA2E14476g	9806
gene-DEHA2E14498g	33414
gene-DEHA2E14520g	9640
gene-DEHA2E14542g	10848
gene-DEHA2E14564g	4649
gene-DEHA2E14586g	3975
gene-DEHA2E14608g	2693
gene-DEHA2E14630g	3004
gene-DEHA2E14652g	119
gene-DEHA2E14674g	2798
gene-DEHA2E14696g	1633
gene-DEHA2E14718g	2374
gene-DEHA2E14740g	4731
gene-DEHA2E14762g	3375
gene-DEHA2E14784g	3114
gene-DEHA2E14806g	7506
gene-DEHA2E14828g	2257
gene-DEHA2E14850g	3102
gene-DEHA2E14872g	41
gene-DEHA2E14894g	16987
gene-DEHA2E14916g	6336
gene-DEHA2E14938g	3970
gene-DEHA2E14960g	3518
gene-DEHA2E14982g	3263
gene-DEHA2E15004g	52091
gene-DEHA2E15026g	2165
gene-DEHA2E15048g	3976
gene-DEHA2E15070g	4463
gene-DEHA2E15092g	3187
gene-DEHA2E15114g	4638
gene-DEHA2E15136g	186
gene-DEHA2E15158g	2429
gene-DEHA2E15180g	8505
gene-DEHA2E15202g	5459
gene-DEHA2E15224g	2368
gene-DEHA2E15246g	786
gene-DEHA2E15268g	1890
gene-DEHA2E15290g	4353
gene-DEHA2E15312g	1168
gene-DEHA2E15334g	4736
gene-DEHA2E15356g	1940
gene-DEHA2E15378g	1657
gene-DEHA2E15400g	1812
gene-DEHA2E15422g	1200
gene-DEHA2E15444g	2352
gene-DEHA2E15466g	3490
gene-DEHA2E15488g	34
gene-DEHA2E15510g	2546
gene-DEHA2E15532r	1
gene-DEHA2E15554r	0
gene-DEHA2E15576g	4213
gene-DEHA2E15598g	9903
gene-DEHA2E15620g	8825
gene-DEHA2E15642r	0
gene-DEHA2E15664g	1011
gene-DEHA2E15686g	944
gene-DEHA2E15708g	2519
gene-DEHA2E15730g	8862
gene-DEHA2E15752g	1387
gene-DEHA2E15774g	1517
gene-DEHA2E15796g	3511
gene-DEHA2E15818r	38
gene-DEHA2E15840g	3005
gene-DEHA2E15862g	273
gene-DEHA2E15884g	4381
gene-DEHA2E15906g	496
gene-DEHA2E15928g	1969
gene-DEHA2E15950g	5283
gene-DEHA2E15972g	1783
gene-DEHA2E15994g	4057
gene-DEHA2E16016g	4873
gene-DEHA2E16038g	1784
gene-DEHA2E16060g	4354
gene-DEHA2E16082g	2943
gene-DEHA2E16104g	4550
gene-DEHA2E16126g	2057
gene-DEHA2E16148r	2
gene-DEHA2E16170g	3295
gene-DEHA2E16192r	5
gene-DEHA2E16214g	1264
gene-DEHA2E16236g	173
gene-DEHA2E16258g	5039
gene-DEHA2E16280g	602
gene-DEHA2E16302g	2808
gene-DEHA2E16324g	1687
gene-DEHA2E16346g	271
gene-DEHA2E16368g	3667
gene-DEHA2E16390g	26247
gene-DEHA2E16412g	2588
gene-DEHA2E16434g	3417
gene-DEHA2E16456g	2961
gene-DEHA2E16478g	8876
gene-DEHA2E16500g	2062
gene-DEHA2E16522g	5677
gene-DEHA2E16544g	2482
gene-DEHA2E16566g	2541
gene-DEHA2E16588g	6753
gene-DEHA2E16610g	9055
gene-DEHA2E16632g	7647
gene-DEHA2E16654g	10098
gene-DEHA2E16676g	2224
gene-DEHA2E16698g	3212
gene-DEHA2E16720g	1224
gene-DEHA2E16742g	56
gene-DEHA2E16764g	7287
gene-DEHA2E16786g	1492
gene-DEHA2E16808g	1182
gene-DEHA2E16830g	3198
gene-DEHA2E16852g	13
gene-DEHA2E16874g	5045
gene-DEHA2E16896r	0
gene-DEHA2E16918g	6728
gene-DEHA2E16940g	1806
gene-DEHA2E16962g	9
gene-DEHA2E16984g	2664
gene-DEHA2E17006g	4942
gene-DEHA2E17028g	2656
gene-DEHA2E17050g	33
gene-DEHA2E17072g	1617
gene-DEHA2E17094g	409
gene-DEHA2E17116g	1719
gene-DEHA2E17138g	1119
gene-DEHA2E17160g	2803
gene-DEHA2E17182g	942
gene-DEHA2E17204g	5996
gene-DEHA2E17226g	12974
gene-DEHA2E17248g	927
gene-DEHA2E17270g	11102
gene-DEHA2E17292g	2527
gene-DEHA2E17314g	1381
gene-DEHA2E17336r	1
gene-DEHA2E17358g	820
gene-DEHA2E17380g	918
gene-DEHA2E17402g	2782
gene-DEHA2E17424g	5917
gene-DEHA2E17446g	2884
gene-DEHA2E17468g	27368
gene-DEHA2E17490g	2444
gene-DEHA2E17512g	5212
gene-DEHA2E17534r	0
gene-DEHA2E17556g	3967
gene-DEHA2E17578g	1492
gene-DEHA2E17600g	2859
gene-DEHA2E17622g	8616
gene-DEHA2E17644g	4784
gene-DEHA2E17666g	1869
gene-DEHA2E17688g	1925
gene-DEHA2E17710g	51774
gene-DEHA2E17732g	240
gene-DEHA2E17754g	3238
gene-DEHA2E17776g	2468
gene-DEHA2E17798g	3974
gene-DEHA2E17820g	23
gene-DEHA2E17842g	5751
gene-DEHA2E17864g	11628
gene-DEHA2E17886g	3923
gene-DEHA2E17908g	1858
gene-DEHA2E17930g	4309
gene-DEHA2E17952g	1613
gene-DEHA2E17974g	3519
gene-DEHA2E17996g	4540
gene-DEHA2E18018g	7719
gene-DEHA2E18040g	10867
gene-DEHA2E18062g	2030
gene-DEHA2E18084g	78
gene-DEHA2E18106g	1489
gene-DEHA2E18128g	1649
gene-DEHA2E18150r	1
gene-DEHA2E18172r	5
gene-DEHA2E18194g	443
gene-DEHA2E18216g	1024
gene-DEHA2E18238g	2778
gene-DEHA2E18260g	1470
gene-DEHA2E18282g	8976
gene-DEHA2E18304g	1536
gene-DEHA2E18326g	1509
gene-DEHA2E18348g	4987
gene-DEHA2E18370g	2986
gene-DEHA2E18392g	6494
gene-DEHA2E18414g	8769
gene-DEHA2E18436g	2394
gene-DEHA2E18458g	3770
gene-DEHA2E18480g	4913
gene-DEHA2E18502g	1460
gene-DEHA2E18524g	2567
gene-DEHA2E18546g	3742
gene-DEHA2E18568g	211
gene-DEHA2E18590g	3395
gene-DEHA2E18612g	357
gene-DEHA2E18634g	3288
gene-DEHA2E18656g	3916
gene-DEHA2E18678r	0
gene-DEHA2E18700g	10471
gene-DEHA2E18722g	99
gene-DEHA2E18744g	5137
gene-DEHA2E18766g	4693
gene-DEHA2E18788g	38492
gene-DEHA2E18810g	9617
gene-DEHA2E18832g	1279
gene-DEHA2E18854g	81
gene-DEHA2E18876g	1666
gene-DEHA2E18898g	5691
gene-DEHA2E18920g	2360
gene-DEHA2E18942g	3144
gene-DEHA2E18964g	895
gene-DEHA2E18986g	14695
gene-DEHA2E19008g	4942
gene-DEHA2E19030g	3019
gene-DEHA2E19052g	3240
gene-DEHA2E19074g	1646
gene-DEHA2E19085g	891
gene-DEHA2E19096g	106
gene-DEHA2E19118g	14
gene-DEHA2E19140g	382
gene-DEHA2E19162g	854
gene-DEHA2E19184g	5959
gene-DEHA2E19206g	4576
gene-DEHA2E19228g	7297
gene-DEHA2E19250g	2202
gene-DEHA2E19272g	8623
gene-DEHA2E19294g	8205
gene-DEHA2E19316g	6733
gene-DEHA2E19338g	1188
gene-DEHA2E19360g	2293
gene-DEHA2E19382g	1941
gene-DEHA2E19404g	6010
gene-DEHA2E19426g	66
gene-DEHA2E19448g	4276
gene-DEHA2E19470g	733
gene-DEHA2E19492g	10955
gene-DEHA2E19514g	1461
gene-DEHA2E19536g	1786
gene-DEHA2E19558g	4077
gene-DEHA2E19580g	4589
gene-DEHA2E19602g	1610
gene-DEHA2E19624g	3050
gene-DEHA2E19646g	9840
gene-DEHA2E19668g	1908
gene-DEHA2E19690g	12961
gene-DEHA2E19712g	5929
gene-DEHA2E19734g	2803
gene-DEHA2E19756g	10594
gene-DEHA2E19778g	3234
gene-DEHA2E19800g	2558
gene-DEHA2E19822g	1338
gene-DEHA2E19844g	9
gene-DEHA2E19866g	14433
gene-DEHA2E19888g	1351
gene-DEHA2E19910g	6207
gene-DEHA2E19932g	1353
gene-DEHA2E19954g	7995
gene-DEHA2E19976g	3940
gene-DEHA2E19998g	625
gene-DEHA2E20020g	3095
gene-DEHA2E20042g	6590
gene-DEHA2E20064g	144
gene-DEHA2E20086g	472
gene-DEHA2E20108r	4
gene-DEHA2E20130g	2657
gene-DEHA2E20152g	3277
gene-DEHA2E20174g	3166
gene-DEHA2E20196r	4
gene-DEHA2E20218g	3214
gene-DEHA2E20240r	1
gene-DEHA2E20262g	2294
gene-DEHA2E20284g	1531
gene-DEHA2E20306r	4
gene-DEHA2E20328g	6
gene-DEHA2E20350g	137
gene-DEHA2E20372g	1463
gene-DEHA2E20394g	3773
gene-DEHA2E20416g	5041
gene-DEHA2E20438r	6
gene-DEHA2E20460g	1211
gene-DEHA2E20482g	2195
gene-DEHA2E20504g	12139
gene-DEHA2E20526g	4187
gene-DEHA2E20548g	5428
gene-DEHA2E20570g	7795
gene-DEHA2E20592g	1216
gene-DEHA2E20614g	1166
gene-DEHA2E20636g	1865
gene-DEHA2E20658g	11045
gene-DEHA2E20680g	1871
gene-DEHA2E20702g	3710
gene-DEHA2E20724g	3659
gene-DEHA2E20746g	3524
gene-DEHA2E20768g	2321
gene-DEHA2E20790g	5076
gene-DEHA2E20812g	1488
gene-DEHA2E20834g	5852
gene-DEHA2E20856g	10799
gene-DEHA2E20878g	1235
gene-DEHA2E20900g	6958
gene-DEHA2E20922g	2207
gene-DEHA2E20944g	12032
gene-DEHA2E20966g	2129
gene-DEHA2E20988g	2074
gene-DEHA2E21010g	3841
gene-DEHA2E21032g	9147
gene-DEHA2E21054g	12890
gene-DEHA2E21076g	2056
gene-DEHA2E21098g	1436
gene-DEHA2E21120g	11178
gene-DEHA2E21142g	3149
gene-DEHA2E21164g	237
gene-DEHA2E21186g	19
gene-DEHA2E21208g	100
gene-DEHA2E21230g	2765
gene-DEHA2E21252g	589
gene-DEHA2E21274g	3466
gene-DEHA2E21296g	150
gene-DEHA2E21318g	3920
gene-DEHA2E21340g	3396
gene-DEHA2E21362g	218
gene-DEHA2E21384g	1725
gene-DEHA2E21406r	2
gene-DEHA2E21428g	3069
gene-DEHA2E21450g	215
gene-DEHA2E21472g	1729
gene-DEHA2E21494g	2365
gene-DEHA2E21516g	253
gene-DEHA2E21538r	0
gene-DEHA2E21560g	832
gene-DEHA2E21582g	453
gene-DEHA2E21604g	10941
gene-DEHA2E21626g	2972
gene-DEHA2E21648g	3986
gene-DEHA2E21670g	4155
gene-DEHA2E21692g	2492
gene-DEHA2E21736g	7461
gene-DEHA2E21758r	4
gene-DEHA2E21780g	3782
gene-DEHA2E21802g	6213
gene-DEHA2E21824g	8866
gene-DEHA2E21846g	11867
gene-DEHA2E21868g	2056
gene-DEHA2E21890g	3066
gene-DEHA2E21912g	3937
gene-DEHA2E21934g	1636
gene-DEHA2E21956g	4487
gene-DEHA2E21978g	2010
gene-DEHA2E22000g	3031
gene-DEHA2E22022g	1496
gene-DEHA2E22044g	3565
gene-DEHA2E22066g	1466
gene-DEHA2E22088g	1275
gene-DEHA2E22110g	3451
gene-DEHA2E22132g	3865
gene-DEHA2E22154g	1790
gene-DEHA2E22176g	1185
gene-DEHA2E22198g	11966
gene-DEHA2E22220g	9016
gene-DEHA2E22242g	1646
gene-DEHA2E22264g	907
gene-DEHA2E22286g	6057
gene-DEHA2E22308g	2942
gene-DEHA2E22330g	2524
gene-DEHA2E22352g	1596
gene-DEHA2E22374r	0
gene-DEHA2E22396g	1131
gene-DEHA2E22418g	1838
gene-DEHA2E22440g	7399
gene-DEHA2E22462g	4489
gene-DEHA2E22484g	6544
gene-DEHA2E22506g	2605
gene-DEHA2E22528g	1827
gene-DEHA2E22550g	1804
gene-DEHA2E22572g	2521
gene-DEHA2E22594g	2968
gene-DEHA2E22616g	13516
gene-DEHA2E22638g	2536
gene-DEHA2E22660g	304
gene-DEHA2E22682r	0
gene-DEHA2E22704g	2530
gene-DEHA2E22726g	2623
gene-DEHA2E22748g	2534
gene-DEHA2E22770g	901
gene-DEHA2E22792g	122
gene-DEHA2E22814g	1757
gene-DEHA2E22836r	1
gene-DEHA2E22858g	3763
gene-DEHA2E22880g	1402
gene-DEHA2E22902g	5288
gene-DEHA2E22924g	1431
gene-DEHA2E22946g	15235
gene-DEHA2E22968g	51984
gene-DEHA2E22990g	1514
gene-DEHA2E23012r	10
gene-DEHA2E23034g	933
gene-DEHA2E23056g	2645
gene-DEHA2E23078g	13714
gene-DEHA2E23100g	776
gene-DEHA2E23122g	425
gene-DEHA2E23144g	350
gene-DEHA2E23166g	641
gene-DEHA2E23188g	1320
gene-DEHA2E23210g	39
gene-DEHA2E23232g	1374
gene-DEHA2E23254g	2557
gene-DEHA2E23276g	244
gene-DEHA2E23298g	1342
gene-DEHA2E23320g	1496
gene-DEHA2E23342g	3643
gene-DEHA2E23364g	564
gene-DEHA2E23386g	1663
gene-DEHA2E23408g	523
gene-DEHA2E23430g	540
gene-DEHA2E23452g	624
gene-DEHA2E23474g	1788
gene-DEHA2E23518g	593
gene-DEHA2E23540g	885
gene-DEHA2E23562g	666
gene-DEHA2E23584g	2564
gene-DEHA2E23606g	1981
gene-DEHA2E23628g	15865
gene-DEHA2E23650g	5769
gene-DEHA2E23672g	7596
gene-DEHA2E23694g	2312
gene-DEHA2E23716g	7735
gene-DEHA2E23738g	2740
gene-DEHA2E23760g	4620
gene-DEHA2E23782g	745
gene-DEHA2E23804g	2003
gene-DEHA2E23826g	2436
gene-DEHA2E23848g	2084
gene-DEHA2E23870g	2888
gene-DEHA2E23892g	1880
gene-DEHA2E23914g	8049
gene-DEHA2E23936g	2891
gene-DEHA2E23958g	1680
gene-DEHA2E23980g	1342
gene-DEHA2E24002g	930
gene-DEHA2E24024g	1013
gene-DEHA2E24046g	117
gene-DEHA2E24068g	12
gene-DEHA2E24090g	1268
gene-DEHA2E24112g	38
gene-DEHA2E24134g	12
gene-DEHA2E24156g	183
gene-DEHA2E24178g	427
gene-DEHA2E24200g	14887
gene-DEHA2E24222g	8
gene-DEHA2E24244g	128
gene-DEHA2E24266g	951
gene-DEHA2E24288g	455
gene-DEHA2E24310g	0
gene-DEHA2E24332g	6
gene-DEHA2E24354g	0
gene-DEHA2E24376g	2
gene-DEHA2E24398g	4
gene-DEHA2F00110g	28
gene-DEHA2F00132g	8
gene-DEHA2F00154g	6
gene-DEHA2F00176g	344
gene-DEHA2F00198g	5
gene-DEHA2F00220g	222
gene-DEHA2F00242g	101
gene-DEHA2F00264g	5
gene-DEHA2F00286g	6
gene-DEHA2F00308g	4272
gene-DEHA2F00330g	500
gene-DEHA2F00352g	41
gene-DEHA2F00374g	16
gene-DEHA2F00396g	24
gene-DEHA2F00418g	0
gene-DEHA2F00440g	0
gene-DEHA2F00462g	14
gene-DEHA2F00528g	137
gene-DEHA2F00550g	2883
gene-DEHA2F00572g	928
gene-DEHA2F00594g	1981
gene-DEHA2F00616g	0
gene-DEHA2F00638g	114
gene-DEHA2F00660g	87
gene-DEHA2F00682g	404
gene-DEHA2F00726g	10
gene-DEHA2F00748g	27
gene-DEHA2F00770g	78
gene-DEHA2F00792g	172
gene-DEHA2F00814g	1338
gene-DEHA2F00836g	1649
gene-DEHA2F00858g	1961
gene-DEHA2F00880g	2301
gene-DEHA2F00902g	902
gene-DEHA2F00924g	6535
gene-DEHA2F00946g	4232
gene-DEHA2F00968g	427
gene-DEHA2F00990g	10
gene-DEHA2F01012g	32
gene-DEHA2F01034g	30
gene-DEHA2F01056g	49000
gene-DEHA2F01078g	1309
gene-DEHA2F01100g	5518
gene-DEHA2F01122g	1694
gene-DEHA2F01144g	10733
gene-DEHA2F01166g	9976
gene-DEHA2F01188g	12560
gene-DEHA2F01210g	2998
gene-DEHA2F01232g	7910
gene-DEHA2F01254g	9271
gene-DEHA2F01276g	1339
gene-DEHA2F01298g	4490
gene-DEHA2F01320g	2276
gene-DEHA2F01342g	2295
gene-DEHA2F01364g	6469
gene-DEHA2F01386g	978
gene-DEHA2F01408g	5723
gene-DEHA2F01430g	2149
gene-DEHA2F01452g	6
gene-DEHA2F01474g	4328
gene-DEHA2F01496g	17243
gene-DEHA2F01518g	47672
gene-DEHA2F01540g	3114
gene-DEHA2F01562g	1467
gene-DEHA2F01584g	2085
gene-DEHA2F01606g	3177
gene-DEHA2F01628g	1166
gene-DEHA2F01650g	1154
gene-DEHA2F01672g	5932
gene-DEHA2F01694g	52107
gene-DEHA2F01716g	713
gene-DEHA2F01738g	5015
gene-DEHA2F01760g	1156
gene-DEHA2F01782g	7230
gene-DEHA2F01804g	32436
gene-DEHA2F01826g	628
gene-DEHA2F01848g	16673
gene-DEHA2F01870g	4132
gene-DEHA2F01892g	224
gene-DEHA2F01914g	372
gene-DEHA2F01936g	1372
gene-DEHA2F01958g	5390
gene-DEHA2F01980g	42861
gene-DEHA2F02002g	1463
gene-DEHA2F02024g	16846
gene-DEHA2F02046g	1039
gene-DEHA2F02068g	1369
gene-DEHA2F02090g	1016
gene-DEHA2F02112g	4892
gene-DEHA2F02134g	5510
gene-DEHA2F02156g	2386
gene-DEHA2F02178g	1158
gene-DEHA2F02200g	5321
gene-DEHA2F02222g	3754
gene-DEHA2F02244g	3941
gene-DEHA2F02266g	16
gene-DEHA2F02288g	11
gene-DEHA2F02310r	1
gene-DEHA2F02332r	0
gene-DEHA2F02354g	6155
gene-DEHA2F02376g	2474
gene-DEHA2F02398g	2079
gene-DEHA2F02420g	4779
gene-DEHA2F02442g	1341
gene-DEHA2F02464g	14834
gene-DEHA2F02486g	1879
gene-DEHA2F02508g	2565
gene-DEHA2F02530g	513
gene-DEHA2F02552g	1246
gene-DEHA2F02574g	12396
gene-DEHA2F02596g	2439
gene-DEHA2F02618g	2535
gene-DEHA2F02640g	2580
gene-DEHA2F02662g	30137
gene-DEHA2F02684g	6464
gene-DEHA2F02706g	2632
gene-DEHA2F02728g	6885
gene-DEHA2F02750g	5025
gene-DEHA2F02772g	6844
gene-DEHA2F02794g	6727
gene-DEHA2F02816g	34046
gene-DEHA2F02838g	5754
gene-DEHA2F02860g	5865
gene-DEHA2F02882g	18250
gene-DEHA2F02904g	4429
gene-DEHA2F02926g	37184
gene-DEHA2F02948g	621
gene-DEHA2F02970g	1009
gene-DEHA2F02992g	3158
gene-DEHA2F03014g	3126
gene-DEHA2F03036g	3537
gene-DEHA2F03058g	4418
gene-DEHA2F03080g	2375
gene-DEHA2F03102g	6289
gene-DEHA2F03124g	3893
gene-DEHA2F03146g	7505
gene-DEHA2F03168g	245
gene-DEHA2F03190g	4029
gene-DEHA2F03212g	688
gene-DEHA2F03234g	256
gene-DEHA2F03256g	2371
gene-DEHA2F03278g	2214
gene-DEHA2F03300g	49649
gene-DEHA2F03322g	5230
gene-DEHA2F03344g	4274
gene-DEHA2F03366g	4893
gene-DEHA2F03388g	3352
gene-DEHA2F03410g	9947
gene-DEHA2F03432g	8574
gene-DEHA2F03454g	2517
gene-DEHA2F03476g	128
gene-DEHA2F03498g	2780
gene-DEHA2F03520g	6604
gene-DEHA2F03542g	1535
gene-DEHA2F03564g	7764
gene-DEHA2F03586g	30470
gene-DEHA2F03608g	5661
gene-DEHA2F03630g	4795
gene-DEHA2F03652g	1772
gene-DEHA2F03674g	5898
gene-DEHA2F03696g	5674
gene-DEHA2F03718g	3229
gene-DEHA2F03740g	2401
gene-DEHA2F03762g	1840
gene-DEHA2F03784g	2789
gene-DEHA2F03806g	5728
gene-DEHA2F03828g	72677
gene-DEHA2F03850g	5463
gene-DEHA2F03872g	48733
gene-DEHA2F03894g	2614
gene-DEHA2F03916g	34
gene-DEHA2F03938g	741
gene-DEHA2F03960g	44884
gene-DEHA2F03982g	2147
gene-DEHA2F04004g	7516
gene-DEHA2F04026g	1692
gene-DEHA2F04048g	4311
gene-DEHA2F04070g	11738
gene-DEHA2F04092g	2043
gene-DEHA2F04114g	4844
gene-DEHA2F04136g	6983
gene-DEHA2F04158g	840
gene-DEHA2F04180g	2167
gene-DEHA2F04202g	3147
gene-DEHA2F04224g	3121
gene-DEHA2F04246g	1898
gene-DEHA2F04268g	2154
gene-DEHA2F04290g	2199
gene-DEHA2F04312g	6326
gene-DEHA2F04334g	3506
gene-DEHA2F04356g	6474
gene-DEHA2F04378g	2256
gene-DEHA2F04400g	897
gene-DEHA2F04422g	13868
gene-DEHA2F04444g	2420
gene-DEHA2F04466g	3764
gene-DEHA2F04488g	2450
gene-DEHA2F04510g	6251
gene-DEHA2F04532g	7495
gene-DEHA2F04554g	2775
gene-DEHA2F04576g	208
gene-DEHA2F04598g	542
gene-DEHA2F04620g	4903
gene-DEHA2F04642g	2705
gene-DEHA2F04664g	2486
gene-DEHA2F04686g	1959
gene-DEHA2F04708g	5158
gene-DEHA2F04730r	0
gene-DEHA2F04752g	2131
gene-DEHA2F04774g	198
gene-DEHA2F04796g	61950
gene-DEHA2F04818g	1453
gene-DEHA2F04840g	13317
gene-DEHA2F04862g	3573
gene-DEHA2F04884g	7498
gene-DEHA2F04906g	3933
gene-DEHA2F04928g	726
gene-DEHA2F04950r	3
gene-DEHA2F04972g	6907
gene-DEHA2F04994g	784
gene-DEHA2F05016g	12003
gene-DEHA2F05038g	1870
gene-DEHA2F05060g	203
gene-DEHA2F05082g	2186
gene-DEHA2F05104g	1877
gene-DEHA2F05126g	6295
gene-DEHA2F05148g	2440
gene-DEHA2F05170g	1595
gene-DEHA2F05192g	2580
gene-DEHA2F05214r	0
gene-DEHA2F05236g	2021
gene-DEHA2F05258g	3182
gene-DEHA2F05280g	1113
gene-DEHA2F05302g	2654
gene-DEHA2F05324g	1714
gene-DEHA2F05346g	9712
gene-DEHA2F05368g	1854
gene-DEHA2F05390g	2965
gene-DEHA2F05412g	2397
gene-DEHA2F05434g	2483
gene-DEHA2F05456g	4828
gene-DEHA2F05478g	11651
gene-DEHA2F05500r	1
gene-DEHA2F05522g	3846
gene-DEHA2F05544g	1125
gene-DEHA2F05566g	1160
gene-DEHA2F05588g	1772
gene-DEHA2F05610g	886
gene-DEHA2F05632g	3344
gene-DEHA2F05654g	1382
gene-DEHA2F05676g	3012
gene-DEHA2F05698g	3683
gene-DEHA2F05720g	41
gene-DEHA2F05742g	4556
gene-DEHA2F05764g	6396
gene-DEHA2F05786g	1861
gene-DEHA2F05808g	4098
gene-DEHA2F05830g	3008
gene-DEHA2F05852g	1110
gene-DEHA2F05874g	1734
gene-DEHA2F05896g	5178
gene-DEHA2F05918g	2978
gene-DEHA2F05940r	5
gene-DEHA2F05962g	3143
gene-DEHA2F05984g	6056
gene-DEHA2F06006g	15279
gene-DEHA2F06028g	2010
gene-DEHA2F06050g	2045
gene-DEHA2F06072g	2579
gene-DEHA2F06094g	1577
gene-DEHA2F06116g	837
gene-DEHA2F06138g	12724
gene-DEHA2F06160g	4864
gene-DEHA2F06182g	3373
gene-DEHA2F06204g	1659
gene-DEHA2F06226g	63370
gene-DEHA2F06248g	17726
gene-DEHA2F06270g	1785
gene-DEHA2F06292g	956
gene-DEHA2F06314g	760
gene-DEHA2F06336r	1
gene-DEHA2F06358r	15
gene-DEHA2F06380g	2926
gene-DEHA2F06402g	4549
gene-DEHA2F06424g	5382
gene-DEHA2F06446g	3015
gene-DEHA2F06468g	3269
gene-DEHA2F06490g	1494
gene-DEHA2F06512g	1853
gene-DEHA2F06534g	1633
gene-DEHA2F06556g	1459
gene-DEHA2F06578g	2601
gene-DEHA2F06600g	5066
