Geneid	RNA STAR on Control4: mapped.bam
gene-DEHA2F26246g	3268
gene-DEHA2F26268g	1800
gene-DEHA2F26290g	2546
gene-DEHA2F26312g	2273
gene-DEHA2F26334g	3425
gene-DEHA2F26356g	920
gene-DEHA2F26378g	2526
gene-DEHA2F26400g	1320
gene-DEHA2F26422g	16639
gene-DEHA2F26444g	7215
gene-DEHA2F26466g	745
gene-DEHA2F26488g	4072
gene-DEHA2F26510g	5464
gene-DEHA2F26532g	14096
gene-DEHA2F26554g	8548
gene-DEHA2F26576g	2678
gene-DEHA2F26598g	4631
gene-DEHA2F26620g	805
gene-DEHA2F26642g	6997
gene-DEHA2F26664g	3512
gene-DEHA2F26686g	541
gene-DEHA2F26708g	3478
gene-DEHA2F26730g	1465
gene-DEHA2F26752g	7214
gene-DEHA2F26774g	586
gene-DEHA2F26796g	4880
gene-DEHA2F26818g	1431
gene-DEHA2F26840g	298
gene-DEHA2F26862g	2355
gene-DEHA2F26884g	517
gene-DEHA2F26906g	3284
gene-DEHA2F26950g	93
gene-DEHA2F26972g	42
gene-DEHA2F26994g	144
gene-DEHA2F27016g	43
gene-DEHA2F27038g	2008
gene-DEHA2F27060g	3761
gene-DEHA2F27082g	251
gene-DEHA2F27104g	1700
gene-DEHA2F27126g	735
gene-DEHA2F27170g	4
gene-DEHA2F27192g	367
gene-DEHA2F27214g	1262
gene-DEHA2F27236g	475
gene-DEHA2F27258g	1342
gene-DEHA2F27280g	359
gene-DEHA2F27302g	0
gene-DEHA2F27324g	0
gene-DEHA2F27346g	14
gene-DEHA2F27368g	2287
gene-DEHA2F27390g	1376
gene-DEHA2F27412g	2
gene-DEHA2F27434g	35
gene-DEHA2F27456g	0
gene-DEHA2G00110g	125
gene-DEHA2G00132g	13
gene-DEHA2G00154g	20
gene-DEHA2G00176g	0
gene-DEHA2G00198g	34
gene-DEHA2G00220g	10
gene-DEHA2G00242g	5248
gene-DEHA2G00264g	0
gene-DEHA2G00286g	715
gene-DEHA2G00308g	106
gene-DEHA2G00330g	2890
gene-DEHA2G00352g	1279
gene-DEHA2G00374g	1675
gene-DEHA2G00396g	739
gene-DEHA2G00418g	689
gene-DEHA2G00440g	278
gene-DEHA2G00462g	643
gene-DEHA2G00484g	54
gene-DEHA2G00506g	180
gene-DEHA2G00528g	488
gene-DEHA2G00550g	313
gene-DEHA2G00572g	659
gene-DEHA2G00594g	569
gene-DEHA2G00616g	1888
gene-DEHA2G00638g	469
gene-DEHA2G00660g	3905
gene-DEHA2G00682g	1445
gene-DEHA2G00704g	477
gene-DEHA2G00726g	4902
gene-DEHA2G00748g	105
gene-DEHA2G00770g	3547
gene-DEHA2G00792g	20181
gene-DEHA2G00814g	2782
gene-DEHA2G00836g	6349
gene-DEHA2G00858g	895
gene-DEHA2G00880g	671
gene-DEHA2G00902g	7385
gene-DEHA2G00924g	1538
gene-DEHA2G00946g	5196
gene-DEHA2G00968g	307
gene-DEHA2G00990g	663
gene-DEHA2G01012g	1572
gene-DEHA2G01034g	1311
gene-DEHA2G01056g	3483
gene-DEHA2G01078g	347
gene-DEHA2G01100g	6203
gene-DEHA2G01122g	3262
gene-DEHA2G01144g	2171
gene-DEHA2G01166g	3210
gene-DEHA2G01188g	844
gene-DEHA2G01210g	5118
gene-DEHA2G01232g	5046
gene-DEHA2G01254g	7834
gene-DEHA2G01276g	4219
gene-DEHA2G01298g	465
gene-DEHA2G01320g	2433
gene-DEHA2G01342g	1559
gene-DEHA2G01364g	2769
gene-DEHA2G01386g	2034
gene-DEHA2G01408g	2955
gene-DEHA2G01430g	2886
gene-DEHA2G01452g	4406
gene-DEHA2G01474g	12373
gene-DEHA2G01496g	3374
gene-DEHA2G01518g	4912
gene-DEHA2G01540g	763
gene-DEHA2G01562g	3818
gene-DEHA2G01584g	2679
gene-DEHA2G01606g	5378
gene-DEHA2G01628g	8440
gene-DEHA2G01650g	771
gene-DEHA2G01672g	1931
gene-DEHA2G01694g	8532
gene-DEHA2G01716g	2683
gene-DEHA2G01738g	7120
gene-DEHA2G01760g	1605
gene-DEHA2G01782r	1
gene-DEHA2G01804g	1892
gene-DEHA2G01826g	9004
gene-DEHA2G01848g	75
gene-DEHA2G01870g	8892
gene-DEHA2G01892g	16969
gene-DEHA2G01914g	2477
gene-DEHA2G01936g	1466
gene-DEHA2G01958g	1953
gene-DEHA2G01980g	800
gene-DEHA2G02002g	830
gene-DEHA2G02024g	2431
gene-DEHA2G02046g	6
gene-DEHA2G02068g	79
gene-DEHA2G02090g	2051
gene-DEHA2G02112r	1
gene-DEHA2G02134g	13780
gene-DEHA2G02156g	5544
gene-DEHA2G02178g	683
gene-DEHA2G02200g	2509
gene-DEHA2G02222g	14679
gene-DEHA2G02244g	5750
gene-DEHA2G02266g	11624
gene-DEHA2G02288g	123
gene-DEHA2G02310g	6822
gene-DEHA2G02332g	5021
gene-DEHA2G02354g	3966
gene-DEHA2G02376g	4522
gene-DEHA2G02398g	3748
gene-DEHA2G02420g	23763
gene-DEHA2G02442g	987
gene-DEHA2G02464g	2872
gene-DEHA2G02486g	2661
gene-DEHA2G02508g	2645
gene-DEHA2G02530g	4686
gene-DEHA2G02552g	4537
gene-DEHA2G02574g	52
gene-DEHA2G02596g	1885
gene-DEHA2G02618g	4871
gene-DEHA2G02640g	5018
gene-DEHA2G02662g	16716
gene-DEHA2G02684g	7815
gene-DEHA2G02706g	3137
gene-DEHA2G02728g	2060
gene-DEHA2G02750g	13744
gene-DEHA2G02772g	3310
gene-DEHA2G02794g	2841
gene-DEHA2G02816g	5181
gene-DEHA2G02838g	9252
gene-DEHA2G02860r	0
gene-DEHA2G02882r	0
gene-DEHA2G02904g	1103
gene-DEHA2G02926g	9312
gene-DEHA2G02948g	12101
gene-DEHA2G02970g	2888
gene-DEHA2G02992g	29219
gene-DEHA2G03014g	3992
gene-DEHA2G03036g	4137
gene-DEHA2G03058g	120
gene-DEHA2G03080g	2841
gene-DEHA2G03102g	7973
gene-DEHA2G03124g	1219
gene-DEHA2G03146g	1833
gene-DEHA2G03168g	4841
gene-DEHA2G03190g	2627
gene-DEHA2G03212g	11200
gene-DEHA2G03234g	4618
gene-DEHA2G03256g	5600
gene-DEHA2G03278g	6353
gene-DEHA2G03300g	1928
gene-DEHA2G03322g	7378
gene-DEHA2G03344g	7464
gene-DEHA2G03366g	211
gene-DEHA2G03388g	0
gene-DEHA2G03410g	6248
gene-DEHA2G03432g	201
gene-DEHA2G03454g	2591
gene-DEHA2G03476g	2909
gene-DEHA2G03498g	5536
gene-DEHA2G03520g	5136
gene-DEHA2G03542g	2967
gene-DEHA2G03564g	229
gene-DEHA2G03586g	2595
gene-DEHA2G03608g	325
gene-DEHA2G03630g	3702
gene-DEHA2G03652g	10056
gene-DEHA2G03674g	3777
gene-DEHA2G03696g	1729
gene-DEHA2G03718g	22046
gene-DEHA2G03740g	3503
gene-DEHA2G03762g	284
gene-DEHA2G03784g	3847
gene-DEHA2G03806g	2341
gene-DEHA2G03828g	3096
gene-DEHA2G03850g	6126
gene-DEHA2G03872g	3390
gene-DEHA2G03894g	3002
gene-DEHA2G03916g	7582
gene-DEHA2G03938g	6886
gene-DEHA2G03960g	12189
gene-DEHA2G03982g	13758
gene-DEHA2G04004g	3925
gene-DEHA2G04026g	1021
gene-DEHA2G04048g	1119
gene-DEHA2G04070g	4001
gene-DEHA2G04092g	7899
gene-DEHA2G04114g	2706
gene-DEHA2G04136g	23425
gene-DEHA2G04158g	2091
gene-DEHA2G04180g	2863
gene-DEHA2G04202g	954
gene-DEHA2G04224g	1974
gene-DEHA2G04246g	9782
gene-DEHA2G04268g	17322
gene-DEHA2G04290g	4218
gene-DEHA2G04312g	6034
gene-DEHA2G04334g	1857
gene-DEHA2G04356g	7912
gene-DEHA2G04378g	1580
gene-DEHA2G04400g	1162
gene-DEHA2G04422g	381
gene-DEHA2G04444g	9830
gene-DEHA2G04466g	3019
gene-DEHA2G04488g	5009
gene-DEHA2G04510g	6563
gene-DEHA2G04532g	4929
gene-DEHA2G04554g	375
gene-DEHA2G04576g	1280
gene-DEHA2G04598g	3112
gene-DEHA2G04620g	3954
gene-DEHA2G04642g	3251
gene-DEHA2G04664g	1209
gene-DEHA2G04686g	2825
gene-DEHA2G04708g	2966
gene-DEHA2G04730g	3432
gene-DEHA2G04752g	1330
gene-DEHA2G04774g	13309
gene-DEHA2G04796g	4082
gene-DEHA2G04818g	17615
gene-DEHA2G04840g	2813
gene-DEHA2G04862g	6462
gene-DEHA2G04884g	2770
gene-DEHA2G04906g	6881
gene-DEHA2G04928g	6707
gene-DEHA2G04950g	3029
gene-DEHA2G04972g	1731
gene-DEHA2G04994g	6802
gene-DEHA2G05016g	7931
gene-DEHA2G05038g	3837
gene-DEHA2G05060g	1781
gene-DEHA2G05082g	58378
gene-DEHA2G05104g	4703
gene-DEHA2G05126g	3749
gene-DEHA2G05148g	6168
gene-DEHA2G05170g	1441
gene-DEHA2G05192g	2028
gene-DEHA2G05214g	1697
gene-DEHA2G05236g	6777
gene-DEHA2G05258g	3894
gene-DEHA2G05280g	7456
gene-DEHA2G05302g	1488
gene-DEHA2G05324g	5354
gene-DEHA2G05346g	24591
gene-DEHA2G05368g	760
gene-DEHA2G05390g	811
gene-DEHA2G05412g	2922
gene-DEHA2G05434g	6
gene-DEHA2G05456g	11673
gene-DEHA2G05478g	5613
gene-DEHA2G05500g	5611
gene-DEHA2G05522g	1950
gene-DEHA2G05544g	7364
gene-DEHA2G05566g	4309
gene-DEHA2G05588g	2288
gene-DEHA2G05610g	18201
gene-DEHA2G05632g	2407
gene-DEHA2G05654g	2675
gene-DEHA2G05676g	1283
gene-DEHA2G05698g	1317
gene-DEHA2G05720g	2089
gene-DEHA2G05742g	57242
gene-DEHA2G05764g	4106
gene-DEHA2G05786g	19851
gene-DEHA2G05808g	18927
gene-DEHA2G05830g	7182
gene-DEHA2G05852g	19710
gene-DEHA2G05874g	4300
gene-DEHA2G05896g	2984
gene-DEHA2G05918g	3432
gene-DEHA2G05940g	34638
gene-DEHA2G05962g	48058
gene-DEHA2G05984g	19144
gene-DEHA2G06006g	2150
gene-DEHA2G06028g	4095
gene-DEHA2G06050g	12099
gene-DEHA2G06072g	3898
gene-DEHA2G06094g	1129
gene-DEHA2G06116g	3602
gene-DEHA2G06138g	10393
gene-DEHA2G06160g	7236
gene-DEHA2G06182g	24811
gene-DEHA2G06204g	682
gene-DEHA2G06226g	5045
gene-DEHA2G06248g	5258
gene-DEHA2G06270g	9668
gene-DEHA2G06292g	3819
gene-DEHA2G06314g	10981
gene-DEHA2G06336g	16
gene-DEHA2G06358g	41
gene-DEHA2G06380g	117
gene-DEHA2G06402g	170
gene-DEHA2G06424g	22
gene-DEHA2G06446g	826
gene-DEHA2G06468g	897
gene-DEHA2G06490g	717
gene-DEHA2G06512g	62
gene-DEHA2G06534g	2561
gene-DEHA2G06556g	1786
gene-DEHA2G06578g	2330
gene-DEHA2G06600g	2802
gene-DEHA2G06622g	2027
gene-DEHA2G06644g	104
gene-DEHA2G06666g	5089
gene-DEHA2G06688g	9610
gene-DEHA2G06710g	12779
gene-DEHA2G06732g	26325
gene-DEHA2G06754g	1447
gene-DEHA2G06776g	9463
gene-DEHA2G06798g	6118
gene-DEHA2G06820g	3264
gene-DEHA2G06842g	15910
gene-DEHA2G06864g	3301
gene-DEHA2G06886g	1307
gene-DEHA2G06908g	86
gene-DEHA2G06930g	9395
gene-DEHA2G06952g	1331
gene-DEHA2G06974g	7240
gene-DEHA2G06996g	5850
gene-DEHA2G07018g	4148
gene-DEHA2G07040g	1242
gene-DEHA2G07062g	12205
gene-DEHA2G07084g	5314
gene-DEHA2G07106g	1190
gene-DEHA2G07128g	5725
gene-DEHA2G07150g	3347
gene-DEHA2G07172g	1641
gene-DEHA2G07194g	74
gene-DEHA2G07216g	1833
gene-DEHA2G07238g	19568
gene-DEHA2G07260g	2877
gene-DEHA2G07282g	2443
gene-DEHA2G07304g	4153
gene-DEHA2G07326g	10744
gene-DEHA2G07348r	2
gene-DEHA2G07370g	5789
gene-DEHA2G07392g	7696
gene-DEHA2G07414g	2358
gene-DEHA2G07436g	2509
gene-DEHA2G07458g	1644
gene-DEHA2G07480g	6225
gene-DEHA2G07502g	18766
gene-DEHA2G07524g	4893
gene-DEHA2G07546g	4257
gene-DEHA2G07568g	4279
gene-DEHA2G07590g	11165
gene-DEHA2G07612g	5230
gene-DEHA2G07634g	1951
gene-DEHA2G07656g	1568
gene-DEHA2G07678g	44
gene-DEHA2G07700g	115
gene-DEHA2G07722g	2639
gene-DEHA2G07744g	2200
gene-DEHA2G07766g	1659
gene-DEHA2G07788g	2797
gene-DEHA2G07810g	2914
gene-DEHA2G07832g	6902
gene-DEHA2G07854g	1087
gene-DEHA2G07876g	15261
gene-DEHA2G07898g	4232
gene-DEHA2G07920g	5525
gene-DEHA2G07942g	19633
gene-DEHA2G07964g	203
gene-DEHA2G07986g	6094
gene-DEHA2G08008g	2510
gene-DEHA2G08030g	2458
gene-DEHA2G08052g	1287
gene-DEHA2G08074g	1164
gene-DEHA2G08096g	16488
gene-DEHA2G08118g	1657
gene-DEHA2G08140g	3983
gene-DEHA2G08162g	4226
gene-DEHA2G08184g	4584
gene-DEHA2G08206g	3129
gene-DEHA2G08228g	2268
gene-DEHA2G08250g	3828
gene-DEHA2G08272r	5
gene-DEHA2G08294r	0
gene-DEHA2G08316g	2137
gene-DEHA2G08338g	5716
gene-DEHA2G08360g	1798
gene-DEHA2G08382g	3154
gene-DEHA2G08404r	0
gene-DEHA2G08426g	543
gene-DEHA2G08448g	1372
gene-DEHA2G08470g	526
gene-DEHA2G08492g	1714
gene-DEHA2G08514g	4785
gene-DEHA2G08536g	2221
gene-DEHA2G08558g	5767
gene-DEHA2G08580g	2642
gene-DEHA2G08602g	7879
gene-DEHA2G08624g	553
gene-DEHA2G08646g	2589
gene-DEHA2G08668g	1034
gene-DEHA2G08690g	4412
gene-DEHA2G08712g	4995
gene-DEHA2G08734g	2256
gene-DEHA2G08756g	3374
gene-DEHA2G08778g	1223
gene-DEHA2G08800g	4136
gene-DEHA2G08822g	29450
gene-DEHA2G08844g	8876
gene-DEHA2G08866g	1847
gene-DEHA2G08888g	5202
gene-DEHA2G08910g	3601
gene-DEHA2G08932g	5269
gene-DEHA2G08954g	3447
gene-DEHA2G08976g	6284
gene-DEHA2G08998g	2820
gene-DEHA2G09020g	1372
gene-DEHA2G09042g	1066
gene-DEHA2G09064g	2460
gene-DEHA2G09086g	64
gene-DEHA2G09108g	2502
gene-DEHA2G09130g	2652
gene-DEHA2G09152g	2755
gene-DEHA2G09174g	12796
gene-DEHA2G09196g	8067
gene-DEHA2G09218g	6848
gene-DEHA2G09240g	2238
gene-DEHA2G09262g	3851
gene-DEHA2G09284g	1
gene-DEHA2G09306g	3707
gene-DEHA2G09328g	31351
gene-DEHA2G09350r	2
gene-DEHA2G09372g	12290
gene-DEHA2G09394g	4549
gene-DEHA2G09416g	1877
gene-DEHA2G09438g	3948
gene-DEHA2G09460r	0
gene-DEHA2G09482g	5496
gene-DEHA2G09504g	4870
gene-DEHA2G09526g	2398
gene-DEHA2G09548g	6222
gene-DEHA2G09570g	16478
gene-DEHA2G09592g	13446
gene-DEHA2G09614g	5395
gene-DEHA2G09636g	1090
gene-DEHA2G09658g	11
gene-DEHA2G09680g	2917
gene-DEHA2G09702g	3270
gene-DEHA2G09724g	2708
gene-DEHA2G09746r	9
gene-DEHA2G09768g	1999
gene-DEHA2G09790g	3151
gene-DEHA2G09812g	927
gene-DEHA2G09834g	1400
gene-DEHA2G09856g	3799
gene-DEHA2G09878g	4368
gene-DEHA2G09900g	7770
gene-DEHA2G09922g	3945
gene-DEHA2G09944g	378
gene-DEHA2G09966g	4371
gene-DEHA2G09988g	4700
gene-DEHA2G10010g	1387
gene-DEHA2G10032g	2384
gene-DEHA2G10054g	4311
gene-DEHA2G10076g	3874
gene-DEHA2G10098g	13039
gene-DEHA2G10120g	2981
gene-DEHA2G10142g	3101
gene-DEHA2G10164g	3651
gene-DEHA2G10186g	4193
gene-DEHA2G10208g	5680
gene-DEHA2G10230g	810
gene-DEHA2G10252g	20951
gene-DEHA2G10274g	26045
gene-DEHA2G10296g	1200
gene-DEHA2G10318g	2133
gene-DEHA2G10340g	5935
gene-DEHA2G10362g	4982
gene-DEHA2G10384g	17943
gene-DEHA2G10406g	5751
gene-DEHA2G10428g	13374
gene-DEHA2G10450r	4
gene-DEHA2G10472g	8117
gene-DEHA2G10494g	4858
gene-DEHA2G10516g	5550
gene-DEHA2G10538g	568
gene-DEHA2G10560g	6558
gene-DEHA2G10582g	31
gene-DEHA2G10604g	8578
gene-DEHA2G10626g	962
gene-DEHA2G10648g	2533
gene-DEHA2G10670g	304
gene-DEHA2G10692g	12355
gene-DEHA2G10714g	3426
gene-DEHA2G10736g	1482
gene-DEHA2G10758g	3081
gene-DEHA2G10780g	8213
gene-DEHA2G10802g	10205
gene-DEHA2G10824g	2522
gene-DEHA2G10846g	1316
gene-DEHA2G10868g	3162
gene-DEHA2G10890g	2362
gene-DEHA2G10912g	1693
gene-DEHA2G10934g	3887
gene-DEHA2G10956g	15124
gene-DEHA2G10978g	7393
gene-DEHA2G11000g	3276
gene-DEHA2G11022g	1218
gene-DEHA2G11044g	9468
gene-DEHA2G11066g	2249
gene-DEHA2G11088g	6188
gene-DEHA2G11110g	2151
gene-DEHA2G11132r	0
gene-DEHA2G11154r	0
gene-DEHA2G11176g	5950
gene-DEHA2G11198g	4052
gene-DEHA2G11220g	12163
gene-DEHA2G11297g	1786
gene-DEHA2G11539g	2
gene-DEHA2G11572g	4348
gene-DEHA2G11594g	1063
gene-DEHA2G11660g	7619
gene-DEHA2G11682g	1469
gene-DEHA2G11726g	2519
gene-DEHA2G11748g	6045
gene-DEHA2G11770g	2206
gene-DEHA2G11792g	2885
gene-DEHA2G11814g	2252
gene-DEHA2G11836g	2251
gene-DEHA2G11858g	3476
gene-DEHA2G11880g	966
gene-DEHA2G11902r	0
gene-DEHA2G11924g	32616
gene-DEHA2G11946g	6556
gene-DEHA2G11968g	9652
gene-DEHA2G11990g	996
gene-DEHA2G12012g	574
gene-DEHA2G12034g	1104
gene-DEHA2G12056g	2026
gene-DEHA2G12078g	2241
gene-DEHA2G12100g	6405
gene-DEHA2G12122g	5773
gene-DEHA2G12144g	6125
gene-DEHA2G12166g	368
gene-DEHA2G12188g	20590
gene-DEHA2G12210g	8524
gene-DEHA2G12232g	3509
gene-DEHA2G12254g	5560
gene-DEHA2G12276g	7017
gene-DEHA2G12298g	4811
gene-DEHA2G12320g	4760
gene-DEHA2G12342g	9322
gene-DEHA2G12364g	1885
gene-DEHA2G12386g	2753
gene-DEHA2G12408g	5792
gene-DEHA2G12430g	4918
gene-DEHA2G12452g	6876
gene-DEHA2G12474g	18032
gene-DEHA2G12496g	7000
gene-DEHA2G12518g	4550
gene-DEHA2G12540r	1
gene-DEHA2G12562g	4778
gene-DEHA2G12584g	37138
gene-DEHA2G12606g	11438
gene-DEHA2G12628g	2738
gene-DEHA2G12650g	1228
gene-DEHA2G12672g	1095
gene-DEHA2G12694g	2389
gene-DEHA2G12716g	6109
gene-DEHA2G12738r	7
gene-DEHA2G12760g	1
gene-DEHA2G12782g	2819
gene-DEHA2G12804g	4473
gene-DEHA2G12826g	273
gene-DEHA2G12848g	51
gene-DEHA2G12870g	69297
gene-DEHA2G12892g	2504
gene-DEHA2G12914g	4101
gene-DEHA2G12936g	4099
gene-DEHA2G12958g	995
gene-DEHA2G12980g	5897
gene-DEHA2G13002g	13739
gene-DEHA2G13024g	28326
gene-DEHA2G13046g	1045
gene-DEHA2G13068g	3612
gene-DEHA2G13090g	876
gene-DEHA2G13112r	1
gene-DEHA2G13134g	18031
gene-DEHA2G13156g	1435
gene-DEHA2G13178g	5805
gene-DEHA2G13200g	6306
gene-DEHA2G13222g	756
gene-DEHA2G13244g	5067
gene-DEHA2G13266g	9048
gene-DEHA2G13288g	2427
gene-DEHA2G13310g	774
gene-DEHA2G13332g	1870
gene-DEHA2G13354g	1213
gene-DEHA2G13376g	3131
gene-DEHA2G13398g	1647
gene-DEHA2G13420g	587
gene-DEHA2G13442g	4613
gene-DEHA2G13464g	3502
gene-DEHA2G13486g	17611
gene-DEHA2G13508g	15937
gene-DEHA2G13530g	823
gene-DEHA2G13552g	5967
gene-DEHA2G13574g	1942
gene-DEHA2G13596g	4141
gene-DEHA2G13618g	7308
gene-DEHA2G13640g	3619
gene-DEHA2G13662g	4763
gene-DEHA2G13684g	2998
gene-DEHA2G13706g	2548
gene-DEHA2G13728g	40295
gene-DEHA2G13750g	3586
gene-DEHA2G13772g	6093
gene-DEHA2G13794g	5742
gene-DEHA2G13816g	2851
gene-DEHA2G13838g	2437
gene-DEHA2G13860g	6577
gene-DEHA2G13882g	761
gene-DEHA2G13904g	6282
gene-DEHA2G13926g	4908
gene-DEHA2G13948g	16570
gene-DEHA2G13970g	7571
gene-DEHA2G13992g	3068
gene-DEHA2G14014g	2987
gene-DEHA2G14036g	2422
gene-DEHA2G14058g	31616
gene-DEHA2G14080g	4385
gene-DEHA2G14102g	994
gene-DEHA2G14124g	2386
gene-DEHA2G14146g	5730
gene-DEHA2G14168g	5329
gene-DEHA2G14190g	10916
gene-DEHA2G14212g	13774
gene-DEHA2G14234g	2573
gene-DEHA2G14256g	7524
gene-DEHA2G14300g	6586
gene-DEHA2G14322g	7921
gene-DEHA2G14344g	782
gene-DEHA2G14366g	1651
gene-DEHA2G14388r	2
gene-DEHA2G14410g	3746
gene-DEHA2G14432g	2178
gene-DEHA2G14454g	2626
gene-DEHA2G14476g	19168
gene-DEHA2G14498g	146
gene-DEHA2G14520g	17775
gene-DEHA2G14542g	2847
gene-DEHA2G14564g	18
gene-DEHA2G14586g	5218
gene-DEHA2G14608g	4038
gene-DEHA2G14630r	0
gene-DEHA2G14652g	3751
gene-DEHA2G14674g	3677
gene-DEHA2G14696g	2303
gene-DEHA2G14718g	7228
gene-DEHA2G14740g	4777
gene-DEHA2G14762g	4323
gene-DEHA2G14784g	7018
gene-DEHA2G14806g	6219
gene-DEHA2G14828g	4
gene-DEHA2G14850g	250
gene-DEHA2G14872g	952
gene-DEHA2G14894g	702
gene-DEHA2G14916g	5174
gene-DEHA2G14938g	1466
gene-DEHA2G14960g	63741
gene-DEHA2G14982g	7475
gene-DEHA2G15004g	2180
gene-DEHA2G15026g	6872
gene-DEHA2G15048g	5986
gene-DEHA2G15070g	2240
gene-DEHA2G15092g	4566
gene-DEHA2G15114g	5367
gene-DEHA2G15136g	6953
gene-DEHA2G15158g	5071
gene-DEHA2G15180g	3785
gene-DEHA2G15202g	800
gene-DEHA2G15224g	366
gene-DEHA2G15246g	3202
gene-DEHA2G15268g	1847
gene-DEHA2G15290g	1138
gene-DEHA2G15312g	1853
gene-DEHA2G15334g	1500
gene-DEHA2G15356g	2894
gene-DEHA2G15378g	3571
gene-DEHA2G15400g	9458
gene-DEHA2G15422g	23038
gene-DEHA2G15444g	7935
gene-DEHA2G15466g	16789
gene-DEHA2G15488g	1506
gene-DEHA2G15510g	727
gene-DEHA2G15532g	2073
gene-DEHA2G15554g	2648
gene-DEHA2G15576g	4476
gene-DEHA2G15598g	9200
gene-DEHA2G15620g	2206
gene-DEHA2G15642g	8420
gene-DEHA2G15664g	70
gene-DEHA2G15686g	78902
gene-DEHA2G15708g	8748
gene-DEHA2G15730g	10870
gene-DEHA2G15752g	868
gene-DEHA2G15774g	1415
gene-DEHA2G15796g	4866
gene-DEHA2G15818g	2807
gene-DEHA2G15840g	573
gene-DEHA2G15862g	3029
gene-DEHA2G15884g	1625
gene-DEHA2G15906g	1543
gene-DEHA2G15928g	1992
gene-DEHA2G15950g	2568
gene-DEHA2G15972g	1288
gene-DEHA2G15994g	2362
gene-DEHA2G16016g	3453
gene-DEHA2G16038g	2259
gene-DEHA2G16060g	5261
gene-DEHA2G16082g	35536
gene-DEHA2G16104g	181
gene-DEHA2G16126g	597
gene-DEHA2G16148g	3072
gene-DEHA2G16170g	3582
gene-DEHA2G16192g	3284
gene-DEHA2G16214g	6953
gene-DEHA2G16236g	6524
gene-DEHA2G16258g	3890
gene-DEHA2G16280g	1288
gene-DEHA2G16302g	7576
gene-DEHA2G16324g	2321
gene-DEHA2G16346r	21
gene-DEHA2G16478g	1560
gene-DEHA2G16500g	2556
gene-DEHA2G16522g	1827
gene-DEHA2G16544g	7032
gene-DEHA2G16566g	1248
gene-DEHA2G16588g	3089
gene-DEHA2G16610g	3203
gene-DEHA2G16632g	3135
gene-DEHA2G16654g	9377
gene-DEHA2G16676g	15722
gene-DEHA2G16698g	1189
gene-DEHA2G16720g	3529
gene-DEHA2G16742g	3090
gene-DEHA2G16764g	1682
gene-DEHA2G16786g	17039
gene-DEHA2G16808g	2649
gene-DEHA2G16830g	1500
gene-DEHA2G16852g	5294
gene-DEHA2G16874r	0
gene-DEHA2G16896r	0
gene-DEHA2G16918g	1310
gene-DEHA2G16940g	1342
gene-DEHA2G16962g	2694
gene-DEHA2G16984g	3285
gene-DEHA2G17006g	5538
gene-DEHA2G17028g	2363
gene-DEHA2G17050g	4895
gene-DEHA2G17072g	4704
gene-DEHA2G17094g	6153
gene-DEHA2G17116g	4831
gene-DEHA2G17138g	12917
gene-DEHA2G17160g	4936
gene-DEHA2G17182g	567
gene-DEHA2G17204g	2317
gene-DEHA2G17226g	3217
gene-DEHA2G17248g	3592
gene-DEHA2G17270g	2767
gene-DEHA2G17292g	775
gene-DEHA2G17314g	1379
gene-DEHA2G17336g	969
gene-DEHA2G17358g	1941
gene-DEHA2G17380g	279
gene-DEHA2G17402g	8266
gene-DEHA2G17424r	0
gene-DEHA2G17446g	10248
gene-DEHA2G17468g	3017
gene-DEHA2G17490r	40
gene-DEHA2G17512g	2458
gene-DEHA2G17534g	2809
gene-DEHA2G17556g	146
gene-DEHA2G17578g	10702
gene-DEHA2G17600g	1903
gene-DEHA2G17622g	1617
gene-DEHA2G17644g	4014
gene-DEHA2G17666g	6060
gene-DEHA2G17688g	2845
gene-DEHA2G17710g	1814
gene-DEHA2G17732g	30176
gene-DEHA2G17754g	4178
gene-DEHA2G17776g	9014
gene-DEHA2G17798g	11542
gene-DEHA2G17820g	11035
gene-DEHA2G17842g	3099
gene-DEHA2G17864g	8439
gene-DEHA2G17886g	2487
gene-DEHA2G17908g	3937
gene-DEHA2G17930g	15752
gene-DEHA2G17952g	884
gene-DEHA2G17974g	2753
gene-DEHA2G17996g	18338
gene-DEHA2G18018g	3512
gene-DEHA2G18040g	4272
gene-DEHA2G18062g	4267
gene-DEHA2G18084g	4947
gene-DEHA2G18106g	2339
gene-DEHA2G18128g	3982
gene-DEHA2G18150g	5641
gene-DEHA2G18172r	4
gene-DEHA2G18194g	1585
gene-DEHA2G18216g	721
gene-DEHA2G18238g	2218
gene-DEHA2G18260g	2217
gene-DEHA2G18282g	16864
gene-DEHA2G18304g	4264
gene-DEHA2G18326g	1677
gene-DEHA2G18348g	196172
gene-DEHA2G18370g	2899
gene-DEHA2G18392g	3618
gene-DEHA2G18414g	5934
gene-DEHA2G18436g	7188
gene-DEHA2G18458g	6756
gene-DEHA2G18480g	10913
gene-DEHA2G18502g	3107
gene-DEHA2G18524g	3292
gene-DEHA2G18546g	10430
gene-DEHA2G18568g	6867
gene-DEHA2G18590g	9533
gene-DEHA2G18612g	890
gene-DEHA2G18634g	11681
gene-DEHA2G18656g	844
gene-DEHA2G18678g	6081
gene-DEHA2G18700g	9713
gene-DEHA2G18722g	2139
gene-DEHA2G18744r	0
gene-DEHA2G18766g	20893
gene-DEHA2G18788g	2477
gene-DEHA2G18810g	12669
gene-DEHA2G18832g	4897
