Geneid	RNA STAR on 1MKCl2: mapped.bam
gene-DEHA2E11352g	3055
gene-DEHA2E11374g	8812
gene-DEHA2E11396g	1611
gene-DEHA2E11418g	2558
gene-DEHA2E11440g	1276
gene-DEHA2E11462g	1494
gene-DEHA2E11484g	939
gene-DEHA2E11506g	7554
gene-DEHA2E11528g	2186
gene-DEHA2E11550g	4270
gene-DEHA2E11572g	4397
gene-DEHA2E11594g	16337
gene-DEHA2E11616g	1445
gene-DEHA2E11638r	2
gene-DEHA2E11660g	1003
gene-DEHA2E11682g	13695
gene-DEHA2E11704g	3159
gene-DEHA2E11726g	2048
gene-DEHA2E11748g	6380
gene-DEHA2E11770g	11511
gene-DEHA2E11792g	5045
gene-DEHA2E11814g	1659
gene-DEHA2E11836g	6849
gene-DEHA2E11858g	6855
gene-DEHA2E11880g	5104
gene-DEHA2E11902g	4
gene-DEHA2E11924g	3688
gene-DEHA2E11946g	15
gene-DEHA2E11968g	2953
gene-DEHA2E11990g	7701
gene-DEHA2E12012g	14
gene-DEHA2E12034g	14
gene-DEHA2E12056g	4457
gene-DEHA2E12078g	7603
gene-DEHA2E12100r	0
gene-DEHA2E12122g	1158
gene-DEHA2E12144g	4391
gene-DEHA2E12166g	1872
gene-DEHA2E12188g	476
gene-DEHA2E12210g	2702
gene-DEHA2E12232g	16165
gene-DEHA2E12254g	5654
gene-DEHA2E12276g	67455
gene-DEHA2E12298g	6971
gene-DEHA2E12320g	2158
gene-DEHA2E12342g	1362
gene-DEHA2E12364g	7
gene-DEHA2E12386g	4030
gene-DEHA2E12408g	1297
gene-DEHA2E12430g	8650
gene-DEHA2E12452g	11073
gene-DEHA2E12474g	6189
gene-DEHA2E12496g	4611
gene-DEHA2E12518g	856
gene-DEHA2E12540g	343
gene-DEHA2E12562r	0
gene-DEHA2E12584g	3465
gene-DEHA2E12606g	1537
gene-DEHA2E12628g	264
gene-DEHA2E12650g	3592
gene-DEHA2E12672g	3888
gene-DEHA2E12694g	1886
gene-DEHA2E12716g	3801
gene-DEHA2E12738g	4742
gene-DEHA2E12760g	3571
gene-DEHA2E12782g	2406
gene-DEHA2E12804g	3109
gene-DEHA2E12826g	3851
gene-DEHA2E12848g	8370
gene-DEHA2E12870g	13
gene-DEHA2E12892g	5367
gene-DEHA2E12914g	4243
gene-DEHA2E12936g	6005
gene-DEHA2E12958g	1786
gene-DEHA2E12980g	426
gene-DEHA2E13002g	2646
gene-DEHA2E13024g	3857
gene-DEHA2E13046g	1709
gene-DEHA2E13068g	953
gene-DEHA2E13090g	4110
gene-DEHA2E13112g	1265
gene-DEHA2E13134r	1
gene-DEHA2E13156g	2749
gene-DEHA2E13178g	1286
gene-DEHA2E13200g	602
gene-DEHA2E13222g	4
gene-DEHA2E13244g	4527
gene-DEHA2E13266g	2533
gene-DEHA2E13288g	4308
gene-DEHA2E13310g	1104
gene-DEHA2E13332g	887
gene-DEHA2E13354g	4262
gene-DEHA2E13376g	2126
gene-DEHA2E13398g	2472
gene-DEHA2E13420g	1465
gene-DEHA2E13442g	11919
gene-DEHA2E13464g	897
gene-DEHA2E13486g	51813
gene-DEHA2E13508g	3201
gene-DEHA2E13530g	2054
gene-DEHA2E13552g	25769
gene-DEHA2E13574g	3
gene-DEHA2E13596g	4329
gene-DEHA2E13618g	3292
gene-DEHA2E13640g	2031
gene-DEHA2E13662g	2206
gene-DEHA2E13684g	1106
gene-DEHA2E13706g	3640
gene-DEHA2E13728g	2592
gene-DEHA2E13750g	2350
gene-DEHA2E13772g	1943
gene-DEHA2E13794g	8717
gene-DEHA2E13816g	581
gene-DEHA2E13838g	1600
gene-DEHA2E13860g	2766
gene-DEHA2E13882g	262
gene-DEHA2E13904g	18
gene-DEHA2E13926g	7966
gene-DEHA2E13948g	1691
gene-DEHA2E13970g	7693
gene-DEHA2E13992g	18252
gene-DEHA2E14014g	2776
gene-DEHA2E14036g	5760
gene-DEHA2E14058g	133
gene-DEHA2E14080g	9460
gene-DEHA2E14102g	19
gene-DEHA2E14124g	622
gene-DEHA2E14146g	12685
gene-DEHA2E14168g	2949
gene-DEHA2E14190g	5705
gene-DEHA2E14212g	34733
gene-DEHA2E14234g	2253
gene-DEHA2E14256g	11
gene-DEHA2E14278g	12
gene-DEHA2E14300g	39344
gene-DEHA2E14322g	571
gene-DEHA2E14344g	2473
gene-DEHA2E14366g	4870
gene-DEHA2E14388g	3797
gene-DEHA2E14410g	1865
gene-DEHA2E14432g	3424
gene-DEHA2E14454g	2015
gene-DEHA2E14476g	10696
gene-DEHA2E14498g	26619
gene-DEHA2E14520g	12240
gene-DEHA2E14542g	11791
gene-DEHA2E14564g	5405
gene-DEHA2E14586g	4141
gene-DEHA2E14608g	2773
gene-DEHA2E14630g	3579
gene-DEHA2E14652g	127
gene-DEHA2E14674g	2816
gene-DEHA2E14696g	1308
gene-DEHA2E14718g	1842
gene-DEHA2E14740g	4854
gene-DEHA2E14762g	3989
gene-DEHA2E14784g	3117
gene-DEHA2E14806g	8511
gene-DEHA2E14828g	2167
gene-DEHA2E14850g	2837
gene-DEHA2E14872g	65
gene-DEHA2E14894g	18974
gene-DEHA2E14916g	6125
gene-DEHA2E14938g	3725
gene-DEHA2E14960g	4317
gene-DEHA2E14982g	4073
gene-DEHA2E15004g	56017
gene-DEHA2E15026g	2203
gene-DEHA2E15048g	4759
gene-DEHA2E15070g	6100
gene-DEHA2E15092g	2636
gene-DEHA2E15114g	3653
gene-DEHA2E15136g	215
gene-DEHA2E15158g	2493
gene-DEHA2E15180g	9767
gene-DEHA2E15202g	4825
gene-DEHA2E15224g	2408
gene-DEHA2E15246g	768
gene-DEHA2E15268g	6414
gene-DEHA2E15290g	4175
gene-DEHA2E15312g	1188
gene-DEHA2E15334g	4511
gene-DEHA2E15356g	1603
gene-DEHA2E15378g	1615
gene-DEHA2E15400g	1899
gene-DEHA2E15422g	814
gene-DEHA2E15444g	2142
gene-DEHA2E15466g	3791
gene-DEHA2E15488g	16
gene-DEHA2E15510g	2254
gene-DEHA2E15532r	0
gene-DEHA2E15554r	0
gene-DEHA2E15576g	3793
gene-DEHA2E15598g	9985
gene-DEHA2E15620g	7549
gene-DEHA2E15642r	0
gene-DEHA2E15664g	709
gene-DEHA2E15686g	834
gene-DEHA2E15708g	2804
gene-DEHA2E15730g	12416
gene-DEHA2E15752g	1767
gene-DEHA2E15774g	1620
gene-DEHA2E15796g	3377
gene-DEHA2E15818r	49
gene-DEHA2E15840g	2711
gene-DEHA2E15862g	339
gene-DEHA2E15884g	4751
gene-DEHA2E15906g	443
gene-DEHA2E15928g	1820
gene-DEHA2E15950g	4480
gene-DEHA2E15972g	1817
gene-DEHA2E15994g	5436
gene-DEHA2E16016g	5690
gene-DEHA2E16038g	1741
gene-DEHA2E16060g	3250
gene-DEHA2E16082g	4395
gene-DEHA2E16104g	5771
gene-DEHA2E16126g	3125
gene-DEHA2E16148r	6
gene-DEHA2E16170g	3537
gene-DEHA2E16192r	5
gene-DEHA2E16214g	914
gene-DEHA2E16236g	136
gene-DEHA2E16258g	4599
gene-DEHA2E16280g	615
gene-DEHA2E16302g	2713
gene-DEHA2E16324g	1353
gene-DEHA2E16346g	542
gene-DEHA2E16368g	2722
gene-DEHA2E16390g	28275
gene-DEHA2E16412g	2109
gene-DEHA2E16434g	3883
gene-DEHA2E16456g	2997
gene-DEHA2E16478g	10240
gene-DEHA2E16500g	1804
gene-DEHA2E16522g	5231
gene-DEHA2E16544g	2531
gene-DEHA2E16566g	3124
gene-DEHA2E16588g	6742
gene-DEHA2E16610g	7437
gene-DEHA2E16632g	7083
gene-DEHA2E16654g	7696
gene-DEHA2E16676g	2111
gene-DEHA2E16698g	3111
gene-DEHA2E16720g	1056
gene-DEHA2E16742g	52
gene-DEHA2E16764g	7183
gene-DEHA2E16786g	2021
gene-DEHA2E16808g	1006
gene-DEHA2E16830g	2592
gene-DEHA2E16852g	12
gene-DEHA2E16874g	4566
gene-DEHA2E16896r	0
gene-DEHA2E16918g	7062
gene-DEHA2E16940g	1943
gene-DEHA2E16962g	7
gene-DEHA2E16984g	1964
gene-DEHA2E17006g	4006
gene-DEHA2E17028g	3231
gene-DEHA2E17050g	62
gene-DEHA2E17072g	1411
gene-DEHA2E17094g	470
gene-DEHA2E17116g	1507
gene-DEHA2E17138g	850
gene-DEHA2E17160g	2296
gene-DEHA2E17182g	628
gene-DEHA2E17204g	5357
gene-DEHA2E17226g	14615
gene-DEHA2E17248g	730
gene-DEHA2E17270g	10065
gene-DEHA2E17292g	3284
gene-DEHA2E17314g	1087
gene-DEHA2E17336r	0
gene-DEHA2E17358g	881
gene-DEHA2E17380g	950
gene-DEHA2E17402g	2484
gene-DEHA2E17424g	5408
gene-DEHA2E17446g	2910
gene-DEHA2E17468g	30994
gene-DEHA2E17490g	2833
gene-DEHA2E17512g	5361
gene-DEHA2E17534r	0
gene-DEHA2E17556g	3749
gene-DEHA2E17578g	1289
gene-DEHA2E17600g	3264
gene-DEHA2E17622g	9226
gene-DEHA2E17644g	4463
gene-DEHA2E17666g	1656
gene-DEHA2E17688g	1499
gene-DEHA2E17710g	35042
gene-DEHA2E17732g	206
gene-DEHA2E17754g	3109
gene-DEHA2E17776g	2015
gene-DEHA2E17798g	3247
gene-DEHA2E17820g	25
gene-DEHA2E17842g	7854
gene-DEHA2E17864g	12244
gene-DEHA2E17886g	3446
gene-DEHA2E17908g	1673
gene-DEHA2E17930g	4803
gene-DEHA2E17952g	2026
gene-DEHA2E17974g	3767
gene-DEHA2E17996g	4495
gene-DEHA2E18018g	9925
gene-DEHA2E18040g	8643
gene-DEHA2E18062g	1601
gene-DEHA2E18084g	102
gene-DEHA2E18106g	1417
gene-DEHA2E18128g	1093
gene-DEHA2E18150r	1
gene-DEHA2E18172r	1
gene-DEHA2E18194g	377
gene-DEHA2E18216g	843
gene-DEHA2E18238g	2930
gene-DEHA2E18260g	1478
gene-DEHA2E18282g	10653
gene-DEHA2E18304g	1534
gene-DEHA2E18326g	1011
gene-DEHA2E18348g	3588
gene-DEHA2E18370g	2927
gene-DEHA2E18392g	8273
gene-DEHA2E18414g	8178
gene-DEHA2E18436g	2408
gene-DEHA2E18458g	3240
gene-DEHA2E18480g	4714
gene-DEHA2E18502g	1256
gene-DEHA2E18524g	2339
gene-DEHA2E18546g	3801
gene-DEHA2E18568g	203
gene-DEHA2E18590g	3918
gene-DEHA2E18612g	520
gene-DEHA2E18634g	2591
gene-DEHA2E18656g	3442
gene-DEHA2E18678r	8
gene-DEHA2E18700g	10683
gene-DEHA2E18722g	71
gene-DEHA2E18744g	5160
gene-DEHA2E18766g	4537
gene-DEHA2E18788g	36379
gene-DEHA2E18810g	9544
gene-DEHA2E18832g	1013
gene-DEHA2E18854g	84
gene-DEHA2E18876g	1339
gene-DEHA2E18898g	6164
gene-DEHA2E18920g	1413
gene-DEHA2E18942g	2492
gene-DEHA2E18964g	1161
gene-DEHA2E18986g	10923
gene-DEHA2E19008g	3844
gene-DEHA2E19030g	2608
gene-DEHA2E19052g	2717
gene-DEHA2E19074g	1587
gene-DEHA2E19085g	923
gene-DEHA2E19096g	128
gene-DEHA2E19118g	13
gene-DEHA2E19140g	231
gene-DEHA2E19162g	481
gene-DEHA2E19184g	5378
gene-DEHA2E19206g	5237
gene-DEHA2E19228g	8082
gene-DEHA2E19250g	4107
gene-DEHA2E19272g	11482
gene-DEHA2E19294g	6422
gene-DEHA2E19316g	4893
gene-DEHA2E19338g	1054
gene-DEHA2E19360g	2559
gene-DEHA2E19382g	2438
gene-DEHA2E19404g	6051
gene-DEHA2E19426g	62
gene-DEHA2E19448g	4649
gene-DEHA2E19470g	1389
gene-DEHA2E19492g	8208
gene-DEHA2E19514g	1090
gene-DEHA2E19536g	1747
gene-DEHA2E19558g	3579
gene-DEHA2E19580g	3991
gene-DEHA2E19602g	1422
gene-DEHA2E19624g	2864
gene-DEHA2E19646g	9104
gene-DEHA2E19668g	1846
gene-DEHA2E19690g	15861
gene-DEHA2E19712g	7285
gene-DEHA2E19734g	3095
gene-DEHA2E19756g	14009
gene-DEHA2E19778g	2917
gene-DEHA2E19800g	2546
gene-DEHA2E19822g	1143
gene-DEHA2E19844g	9
gene-DEHA2E19866g	11491
gene-DEHA2E19888g	1332
gene-DEHA2E19910g	8111
gene-DEHA2E19932g	1577
gene-DEHA2E19954g	7547
gene-DEHA2E19976g	4055
gene-DEHA2E19998g	706
gene-DEHA2E20020g	1953
gene-DEHA2E20042g	7111
gene-DEHA2E20064g	172
gene-DEHA2E20086g	374
gene-DEHA2E20108r	5
gene-DEHA2E20130g	2064
gene-DEHA2E20152g	3569
gene-DEHA2E20174g	2613
gene-DEHA2E20196r	3
gene-DEHA2E20218g	3351
gene-DEHA2E20240r	6
gene-DEHA2E20262g	2814
gene-DEHA2E20284g	1505
gene-DEHA2E20306r	1
gene-DEHA2E20328g	5
gene-DEHA2E20350g	36
gene-DEHA2E20372g	971
gene-DEHA2E20394g	4686
gene-DEHA2E20416g	3854
gene-DEHA2E20438r	13
gene-DEHA2E20460g	1690
gene-DEHA2E20482g	2286
gene-DEHA2E20504g	9023
gene-DEHA2E20526g	3566
gene-DEHA2E20548g	4857
gene-DEHA2E20570g	7091
gene-DEHA2E20592g	1129
gene-DEHA2E20614g	1387
gene-DEHA2E20636g	1851
gene-DEHA2E20658g	10387
gene-DEHA2E20680g	1434
gene-DEHA2E20702g	4365
gene-DEHA2E20724g	3066
gene-DEHA2E20746g	3496
gene-DEHA2E20768g	1885
gene-DEHA2E20790g	5598
gene-DEHA2E20812g	1439
gene-DEHA2E20834g	8123
gene-DEHA2E20856g	12303
gene-DEHA2E20878g	1179
gene-DEHA2E20900g	6164
gene-DEHA2E20922g	2098
gene-DEHA2E20944g	9745
gene-DEHA2E20966g	2173
gene-DEHA2E20988g	1777
gene-DEHA2E21010g	3118
gene-DEHA2E21032g	11400
gene-DEHA2E21054g	13703
gene-DEHA2E21076g	1966
gene-DEHA2E21098g	1362
gene-DEHA2E21120g	10857
gene-DEHA2E21142g	2823
gene-DEHA2E21164g	322
gene-DEHA2E21186g	29
gene-DEHA2E21208g	176
gene-DEHA2E21230g	2426
gene-DEHA2E21252g	629
gene-DEHA2E21274g	2639
gene-DEHA2E21296g	193
gene-DEHA2E21318g	3810
gene-DEHA2E21340g	3497
gene-DEHA2E21362g	167
gene-DEHA2E21384g	1432
gene-DEHA2E21406r	0
gene-DEHA2E21428g	2700
gene-DEHA2E21450g	347
gene-DEHA2E21472g	1376
gene-DEHA2E21494g	2538
gene-DEHA2E21516g	241
gene-DEHA2E21538r	0
gene-DEHA2E21560g	998
gene-DEHA2E21582g	399
gene-DEHA2E21604g	6345
gene-DEHA2E21626g	2968
gene-DEHA2E21648g	4650
gene-DEHA2E21670g	4298
gene-DEHA2E21692g	3061
gene-DEHA2E21736g	5855
gene-DEHA2E21758r	3
gene-DEHA2E21780g	3539
gene-DEHA2E21802g	6000
gene-DEHA2E21824g	6987
gene-DEHA2E21846g	8357
gene-DEHA2E21868g	1980
gene-DEHA2E21890g	2643
gene-DEHA2E21912g	3350
gene-DEHA2E21934g	1404
gene-DEHA2E21956g	3663
gene-DEHA2E21978g	1940
gene-DEHA2E22000g	2649
gene-DEHA2E22022g	1092
gene-DEHA2E22044g	2829
gene-DEHA2E22066g	1196
gene-DEHA2E22088g	1291
gene-DEHA2E22110g	3136
gene-DEHA2E22132g	3597
gene-DEHA2E22154g	1806
gene-DEHA2E22176g	871
gene-DEHA2E22198g	11762
gene-DEHA2E22220g	10750
gene-DEHA2E22242g	2187
gene-DEHA2E22264g	1003
gene-DEHA2E22286g	3836
gene-DEHA2E22308g	2431
gene-DEHA2E22330g	2930
gene-DEHA2E22352g	1225
gene-DEHA2E22374r	2
gene-DEHA2E22396g	1276
gene-DEHA2E22418g	1653
gene-DEHA2E22440g	7838
gene-DEHA2E22462g	4012
gene-DEHA2E22484g	6369
gene-DEHA2E22506g	2162
gene-DEHA2E22528g	1506
gene-DEHA2E22550g	1498
gene-DEHA2E22572g	2280
gene-DEHA2E22594g	3805
gene-DEHA2E22616g	14365
gene-DEHA2E22638g	2296
gene-DEHA2E22660g	343
gene-DEHA2E22682r	0
gene-DEHA2E22704g	2409
gene-DEHA2E22726g	2642
gene-DEHA2E22748g	3651
gene-DEHA2E22770g	908
gene-DEHA2E22792g	144
gene-DEHA2E22814g	1519
gene-DEHA2E22836r	0
gene-DEHA2E22858g	2936
gene-DEHA2E22880g	1461
gene-DEHA2E22902g	4217
gene-DEHA2E22924g	1528
gene-DEHA2E22946g	12385
gene-DEHA2E22968g	43143
gene-DEHA2E22990g	1347
gene-DEHA2E23012r	9
gene-DEHA2E23034g	782
gene-DEHA2E23056g	2618
gene-DEHA2E23078g	15843
gene-DEHA2E23100g	714
gene-DEHA2E23122g	374
gene-DEHA2E23144g	348
gene-DEHA2E23166g	542
gene-DEHA2E23188g	1398
gene-DEHA2E23210g	62
gene-DEHA2E23232g	1523
gene-DEHA2E23254g	2134
gene-DEHA2E23276g	292
gene-DEHA2E23298g	1429
gene-DEHA2E23320g	1928
gene-DEHA2E23342g	3635
gene-DEHA2E23364g	493
gene-DEHA2E23386g	1982
gene-DEHA2E23408g	481
gene-DEHA2E23430g	466
gene-DEHA2E23452g	788
gene-DEHA2E23474g	1831
gene-DEHA2E23518g	545
gene-DEHA2E23540g	1292
gene-DEHA2E23562g	901
gene-DEHA2E23584g	2336
gene-DEHA2E23606g	1330
gene-DEHA2E23628g	12574
gene-DEHA2E23650g	5586
gene-DEHA2E23672g	10228
gene-DEHA2E23694g	2193
gene-DEHA2E23716g	6190
gene-DEHA2E23738g	3077
gene-DEHA2E23760g	4778
gene-DEHA2E23782g	575
gene-DEHA2E23804g	1596
gene-DEHA2E23826g	2160
gene-DEHA2E23848g	1706
gene-DEHA2E23870g	2562
gene-DEHA2E23892g	1646
gene-DEHA2E23914g	7776
gene-DEHA2E23936g	2612
gene-DEHA2E23958g	1464
gene-DEHA2E23980g	1345
gene-DEHA2E24002g	597
gene-DEHA2E24024g	1108
gene-DEHA2E24046g	111
gene-DEHA2E24068g	9
gene-DEHA2E24090g	1311
gene-DEHA2E24112g	95
gene-DEHA2E24134g	12
gene-DEHA2E24156g	553
gene-DEHA2E24178g	652
gene-DEHA2E24200g	15470
gene-DEHA2E24222g	0
gene-DEHA2E24244g	146
gene-DEHA2E24266g	1034
gene-DEHA2E24288g	839
gene-DEHA2E24310g	10
gene-DEHA2E24332g	9
gene-DEHA2E24354g	0
gene-DEHA2E24376g	8
gene-DEHA2E24398g	13
gene-DEHA2F00110g	57
gene-DEHA2F00132g	4
gene-DEHA2F00154g	2
gene-DEHA2F00176g	429
gene-DEHA2F00198g	12
gene-DEHA2F00220g	332
gene-DEHA2F00242g	160
gene-DEHA2F00264g	12
gene-DEHA2F00286g	10
gene-DEHA2F00308g	4671
gene-DEHA2F00330g	527
gene-DEHA2F00352g	92
gene-DEHA2F00374g	100
gene-DEHA2F00396g	107
gene-DEHA2F00418g	5
gene-DEHA2F00440g	1
gene-DEHA2F00462g	13
gene-DEHA2F00528g	442
gene-DEHA2F00550g	2530
gene-DEHA2F00572g	833
gene-DEHA2F00594g	2466
gene-DEHA2F00616g	1
gene-DEHA2F00638g	339
gene-DEHA2F00660g	204
gene-DEHA2F00682g	851
gene-DEHA2F00726g	64
gene-DEHA2F00748g	90
gene-DEHA2F00770g	136
gene-DEHA2F00792g	413
gene-DEHA2F00814g	1266
gene-DEHA2F00836g	2103
gene-DEHA2F00858g	1779
gene-DEHA2F00880g	2267
gene-DEHA2F00902g	828
gene-DEHA2F00924g	5002
gene-DEHA2F00946g	3622
gene-DEHA2F00968g	569
gene-DEHA2F00990g	16
gene-DEHA2F01012g	36
gene-DEHA2F01034g	69
gene-DEHA2F01056g	30741
gene-DEHA2F01078g	1305
gene-DEHA2F01100g	4114
gene-DEHA2F01122g	1414
gene-DEHA2F01144g	8426
gene-DEHA2F01166g	9851
gene-DEHA2F01188g	14223
gene-DEHA2F01210g	2514
gene-DEHA2F01232g	8167
gene-DEHA2F01254g	8367
gene-DEHA2F01276g	1227
gene-DEHA2F01298g	3298
gene-DEHA2F01320g	2439
gene-DEHA2F01342g	1773
gene-DEHA2F01364g	5290
gene-DEHA2F01386g	997
gene-DEHA2F01408g	6002
gene-DEHA2F01430g	2484
gene-DEHA2F01452g	12
gene-DEHA2F01474g	5190
gene-DEHA2F01496g	16763
gene-DEHA2F01518g	38525
gene-DEHA2F01540g	2191
gene-DEHA2F01562g	1229
gene-DEHA2F01584g	1983
gene-DEHA2F01606g	2405
gene-DEHA2F01628g	1159
gene-DEHA2F01650g	1063
gene-DEHA2F01672g	6903
gene-DEHA2F01694g	59917
gene-DEHA2F01716g	1184
gene-DEHA2F01738g	5203
gene-DEHA2F01760g	865
gene-DEHA2F01782g	6874
gene-DEHA2F01804g	35953
gene-DEHA2F01826g	707
gene-DEHA2F01848g	14601
gene-DEHA2F01870g	4391
gene-DEHA2F01892g	271
gene-DEHA2F01914g	506
gene-DEHA2F01936g	1344
gene-DEHA2F01958g	5708
gene-DEHA2F01980g	34625
gene-DEHA2F02002g	1274
gene-DEHA2F02024g	14677
gene-DEHA2F02046g	881
gene-DEHA2F02068g	1373
gene-DEHA2F02090g	1116
gene-DEHA2F02112g	4257
gene-DEHA2F02134g	5850
gene-DEHA2F02156g	1681
gene-DEHA2F02178g	973
gene-DEHA2F02200g	4204
gene-DEHA2F02222g	3857
gene-DEHA2F02244g	3756
gene-DEHA2F02266g	18
gene-DEHA2F02288g	5
gene-DEHA2F02310r	0
gene-DEHA2F02332r	1
gene-DEHA2F02354g	4557
gene-DEHA2F02376g	1958
gene-DEHA2F02398g	1861
gene-DEHA2F02420g	5241
gene-DEHA2F02442g	1879
gene-DEHA2F02464g	17299
gene-DEHA2F02486g	1443
gene-DEHA2F02508g	1949
gene-DEHA2F02530g	458
gene-DEHA2F02552g	2718
gene-DEHA2F02574g	14259
gene-DEHA2F02596g	2959
gene-DEHA2F02618g	3545
gene-DEHA2F02640g	2366
gene-DEHA2F02662g	19480
gene-DEHA2F02684g	7463
gene-DEHA2F02706g	1960
gene-DEHA2F02728g	5199
gene-DEHA2F02750g	4913
gene-DEHA2F02772g	6405
gene-DEHA2F02794g	6260
gene-DEHA2F02816g	35403
gene-DEHA2F02838g	5596
gene-DEHA2F02860g	4582
gene-DEHA2F02882g	18950
gene-DEHA2F02904g	4995
gene-DEHA2F02926g	28915
gene-DEHA2F02948g	737
gene-DEHA2F02970g	646
gene-DEHA2F02992g	3234
gene-DEHA2F03014g	3206
gene-DEHA2F03036g	3454
gene-DEHA2F03058g	4242
gene-DEHA2F03080g	2836
gene-DEHA2F03102g	7036
gene-DEHA2F03124g	4171
gene-DEHA2F03146g	6242
gene-DEHA2F03168g	234
gene-DEHA2F03190g	4097
gene-DEHA2F03212g	715
gene-DEHA2F03234g	297
gene-DEHA2F03256g	1898
gene-DEHA2F03278g	1993
gene-DEHA2F03300g	46420
gene-DEHA2F03322g	4426
gene-DEHA2F03344g	4319
gene-DEHA2F03366g	6696
gene-DEHA2F03388g	3592
gene-DEHA2F03410g	11608
gene-DEHA2F03432g	7215
gene-DEHA2F03454g	3323
gene-DEHA2F03476g	268
gene-DEHA2F03498g	2485
gene-DEHA2F03520g	7320
gene-DEHA2F03542g	2032
gene-DEHA2F03564g	7163
gene-DEHA2F03586g	21877
gene-DEHA2F03608g	5470
gene-DEHA2F03630g	3672
gene-DEHA2F03652g	1507
gene-DEHA2F03674g	7018
gene-DEHA2F03696g	5890
gene-DEHA2F03718g	3524
gene-DEHA2F03740g	2011
gene-DEHA2F03762g	2312
gene-DEHA2F03784g	3818
gene-DEHA2F03806g	5221
gene-DEHA2F03828g	88337
gene-DEHA2F03850g	6573
gene-DEHA2F03872g	51637
gene-DEHA2F03894g	1963
gene-DEHA2F03916g	47
gene-DEHA2F03938g	579
gene-DEHA2F03960g	53017
gene-DEHA2F03982g	3050
gene-DEHA2F04004g	8421
gene-DEHA2F04026g	1029
gene-DEHA2F04048g	5149
gene-DEHA2F04070g	12146
gene-DEHA2F04092g	2587
gene-DEHA2F04114g	4675
gene-DEHA2F04136g	7944
gene-DEHA2F04158g	603
gene-DEHA2F04180g	2291
gene-DEHA2F04202g	2907
gene-DEHA2F04224g	1417
gene-DEHA2F04246g	2192
gene-DEHA2F04268g	1938
gene-DEHA2F04290g	2890
gene-DEHA2F04312g	6055
gene-DEHA2F04334g	3266
gene-DEHA2F04356g	5254
gene-DEHA2F04378g	1715
gene-DEHA2F04400g	694
gene-DEHA2F04422g	16673
gene-DEHA2F04444g	2257
gene-DEHA2F04466g	4885
gene-DEHA2F04488g	2438
gene-DEHA2F04510g	5526
gene-DEHA2F04532g	6630
gene-DEHA2F04554g	2530
gene-DEHA2F04576g	278
gene-DEHA2F04598g	506
gene-DEHA2F04620g	3424
gene-DEHA2F04642g	2264
gene-DEHA2F04664g	3206
gene-DEHA2F04686g	1728
gene-DEHA2F04708g	5234
gene-DEHA2F04730r	0
gene-DEHA2F04752g	3038
gene-DEHA2F04774g	374
gene-DEHA2F04796g	75746
gene-DEHA2F04818g	1156
gene-DEHA2F04840g	12485
gene-DEHA2F04862g	2934
gene-DEHA2F04884g	5215
gene-DEHA2F04906g	3078
gene-DEHA2F04928g	772
gene-DEHA2F04950r	2
gene-DEHA2F04972g	8557
gene-DEHA2F04994g	905
gene-DEHA2F05016g	11419
gene-DEHA2F05038g	1621
gene-DEHA2F05060g	194
gene-DEHA2F05082g	2115
gene-DEHA2F05104g	1511
gene-DEHA2F05126g	6223
gene-DEHA2F05148g	2302
gene-DEHA2F05170g	1606
gene-DEHA2F05192g	2056
gene-DEHA2F05214r	1
gene-DEHA2F05236g	2093
gene-DEHA2F05258g	2651
gene-DEHA2F05280g	1292
gene-DEHA2F05302g	2928
gene-DEHA2F05324g	1675
gene-DEHA2F05346g	7144
gene-DEHA2F05368g	2068
gene-DEHA2F05390g	2621
gene-DEHA2F05412g	2192
gene-DEHA2F05434g	2901
gene-DEHA2F05456g	3923
gene-DEHA2F05478g	10500
gene-DEHA2F05500r	0
gene-DEHA2F05522g	4393
gene-DEHA2F05544g	946
gene-DEHA2F05566g	820
gene-DEHA2F05588g	1671
gene-DEHA2F05610g	707
gene-DEHA2F05632g	2594
gene-DEHA2F05654g	1058
gene-DEHA2F05676g	2725
gene-DEHA2F05698g	2473
gene-DEHA2F05720g	67
gene-DEHA2F05742g	2762
gene-DEHA2F05764g	5815
gene-DEHA2F05786g	1507
gene-DEHA2F05808g	5205
gene-DEHA2F05830g	3276
gene-DEHA2F05852g	1012
gene-DEHA2F05874g	1837
gene-DEHA2F05896g	4051
gene-DEHA2F05918g	3222
gene-DEHA2F05940r	3
gene-DEHA2F05962g	2578
gene-DEHA2F05984g	6124
gene-DEHA2F06006g	16999
gene-DEHA2F06028g	1850
gene-DEHA2F06050g	1946
gene-DEHA2F06072g	2174
gene-DEHA2F06094g	1289
gene-DEHA2F06116g	754
gene-DEHA2F06138g	11799
gene-DEHA2F06160g	4084
gene-DEHA2F06182g	3292
gene-DEHA2F06204g	2575
gene-DEHA2F06226g	70942
gene-DEHA2F06248g	12209
gene-DEHA2F06270g	1578
gene-DEHA2F06292g	1028
gene-DEHA2F06314g	674
gene-DEHA2F06336r	0
gene-DEHA2F06358r	16
gene-DEHA2F06380g	2640
gene-DEHA2F06402g	4043
gene-DEHA2F06424g	3728
gene-DEHA2F06446g	2709
gene-DEHA2F06468g	3253
gene-DEHA2F06490g	1516
gene-DEHA2F06512g	1499
gene-DEHA2F06534g	1538
gene-DEHA2F06556g	1507
gene-DEHA2F06578g	2549
gene-DEHA2F06600g	5417
