ProteinID,Control1,Control4,Control5,KCl2,KCl3,KCl4,NaCl1,NaCl2,NaCl3
Q6BJ23_0,2.9163625311504735e-10,8.945648511899615e-11,6.133584323299888e-11,9.584988751933934e-12,5.050324462879051e-11,0.0,1.32671435999445e-10,1.5215856273246083e-11,5.1345656804986725e-11
Q6BJ23_1,0.0,1.1323800477165698e-10,1.17831207449572e-10,2.690879084540186e-11,1.0275841260817297e-10,4.335724442902778e-11,2.55868451449248e-10,0.0,1.1936054632424633e-10
Q6BJ23_2,0.0,0.0,1.0701335290282844e-11,2.6517003728241318e-11,4.443270956577554e-11,1.2503070970379376e-11,8.530818706032635e-11,3.333094449495095e-11,3.491152693919554e-11
Q6BJ23_3,0.0,7.281735103529548e-11,7.044340972958461e-11,0.0,8.952548655027241e-11,5.919787147706904e-11,1.18412089938852e-10,0.0,5.610588782749868e-11
Q6BJ24_0,9.136281028295687e-10,2.1254515655709542e-10,1.6352897538644755e-10,7.187660164479305e-11,1.6361351394290395e-10,1.1922603209097102e-10,3.2080920223958846e-10,1.0725659048173285e-10,1.4671293680459221e-10
Q6BJ24_1,0.0,2.697904855524271e-10,2.124195164022295e-10,1.7253165845417438e-10,2.4882577879901546e-10,2.2480486207019105e-10,4.402535216018306e-10,2.2162973452109396e-10,1.7227620342247822e-10
Q6BJ24_2,0.0,8.664562101954438e-11,9.054517762793113e-11,5.4784072452373453e-11,9.119538431287923e-11,4.9898621709230585e-11,1.9661410652337215e-10,4.913265755660358e-11,9.073853502691221e-11
Q6BJ25_0,5.113114699128873e-10,1.9871487114611753e-10,1.4722928741469446e-10,5.983620784928475e-11,5.831315516417982e-11,2.424322447101096e-10,1.693564226786236e-10,5.5094185857819505e-11,8.646734298660869e-11
Q6BJ25_1,3.3442528859387776e-10,3.386088870305199e-10,2.7655009744307913e-10,5.759508786958614e-11,1.195067734162762e-10,0.0,2.868962178049692e-10,8.413874967333165e-11,2.5017310173491035e-10
Q6BJ25_2,0.0,1.0092178484586429e-10,5.757489749678398e-11,4.052825057294461e-11,3.4109259423750344e-11,2.3383186572405196e-12,1.3925799633094333e-10,3.2568085080229976e-11,8.105214897094386e-11
Q6BJ25_3,0.0,6.153774793588724e-11,2.0646734867515247e-11,7.821045851826486e-12,8.137001580839857e-12,0.0,4.329375438947767e-11,0.0,4.304401160284659e-11
Q6BJ25_4,0.0,3.206264240815883e-10,7.155310036621023e-11,1.497362670034864e-11,1.3410752131046421e-11,0.0,5.2407260577475916e-11,4.50828012778906e-11,2.9955631302918624e-11
Q6BJ25_5,0.0,1.719794119770689e-14,1.0142612010089794e-11,1.2152563638094515e-11,1.2615237363299968e-11,0.0,4.9677329667377195e-11,4.3526409961892053e-11,4.600148710158492e-11
Q6BJ25_6,0.0,9.733150888187243e-12,2.7275506878538136e-11,0.0,4.562989539540642e-11,0.0,9.217542579514194e-11,1.6349390113029268e-11,4.449611772077264e-11
Q6BJ28_0,0.0,4.3678072285025866e-11,5.870009170181998e-11,9.856283360563523e-11,4.857263932047596e-11,0.0,3.3106185554268393e-11,0.0,4.5072407504991585e-11
Q6BJ28_1,0.0,2.4809936397494543e-11,4.8512801230415396e-11,2.1297288878301123e-11,5.989050406001009e-11,1.2040074854286536e-10,4.963819063679342e-11,4.167224117602268e-11,5.3767454604014756e-11
Q6BJ31_0,2.478314999361977e-09,3.763613038200283e-09,3.833261836525036e-09,0.0,3.3621215229259865e-09,2.1099323797809103e-09,2.158951598499394e-09,0.0,2.160519061795303e-09
Q6BJ31_1,0.0,1.0558369660004559e-09,1.1614406448840369e-09,6.443237007314345e-10,0.0,0.0,4.228581141749388e-10,4.811838409029183e-10,0.0
Q6BJ31_2,0.0,8.488972969384736e-10,7.992867296899121e-10,7.06077815196524e-10,6.74013297351097e-10,3.77890653967988e-10,1.0270691923631921e-09,6.158337672883138e-10,8.925429876267323e-10
Q6BJ31_3,0.0,2.1107150797071695e-10,2.354918590748252e-10,1.5294161070767545e-10,6.557101341467806e-11,0.0,1.189842580436792e-10,0.0,0.0
Q6BJ32_0,0.0,1.8991888007300614e-10,1.5094473806298529e-10,4.7833395432524625e-11,1.025536828323307e-10,6.893909727342352e-11,1.4599294369679645e-10,5.20903541406663e-11,1.0485416902631488e-10
Q6BJ34_0,0.0,0.0,0.0,1.636335611609611e-10,1.2959739026302188e-10,1.4429342901925054e-10,0.0,0.0,9.929541176071716e-11
Q6BJ36_0,0.0,0.0,0.0,0.0,0.0,1.3316464688684505e-09,0.0,0.0,0.0
Q6BJ38_0,0.0,3.937229209197432e-09,3.7032568461982962e-09,2.6156290681219925e-09,1.9917433037626277e-09,1.1323319785958002e-09,1.661908277866599e-09,1.5031408137475109e-09,1.950716625625037e-09
Q6BJ38_1,0.0,1.0174252467014598e-10,9.94999220667536e-11,0.0,2.412304955717623e-11,0.0,0.0,0.0,1.787080348335687e-10
Q6BJ51_0,0.0,4.678908830305005e-10,4.1820128425778743e-10,4.832317944622247e-10,3.757049772751173e-10,3.4321019778639526e-10,0.0,2.1039122435874249e-10,2.1057878940300315e-10
Q6BJ55_0,0.0,3.5545504296519234e-10,2.361864520017187e-10,6.855531434880492e-11,1.524921368665752e-10,2.4659108661736624e-10,1.1329734127301569e-10,0.0,2.0461250828876222e-10
Q6BJ55_1,0.0,1.030607384703549e-09,1.4724455884200606e-09,1.0131593505643256e-09,1.1306745970941914e-09,0.0,1.064436149488719e-09,1.005956443981976e-09,1.1168784352242738e-09
Q6BJ55_2,0.0,3.21139473751316e-10,5.333133649482946e-10,2.9723855326396604e-10,0.0,0.0,4.6458452671844033e-10,3.346876539879097e-10,0.0
Q6BJ55_3,0.0,0.0,4.513446944461368e-10,1.1183877052652395e-09,7.883476163794767e-10,0.0,0.0,1.317213442191142e-09,0.0
Q6BJ57_0,0.0,0.0,0.0,0.0,0.0,1.3296961892118483e-08,0.0,0.0,0.0
Q6BJ58_0,1.4056554777138184e-08,8.566973695111169e-10,8.809291455058359e-10,0.0,3.0152542682102866e-11,5.25993751076485e-11,2.8443376737594467e-10,1.4739782328271877e-10,2.9667732739677876e-10
Q6BJ58_1,1.3923133893515158e-08,1.8823188621064655e-10,2.6764703703296166e-10,0.0,9.528877538749237e-11,1.7470646933710102e-11,1.1111267577989609e-10,0.0,1.603392886765159e-10
Q6BJ58_2,4.5448856649726245e-09,2.9980351304876705e-10,3.1169117958711323e-10,0.0,1.5917037557365754e-14,0.0,7.302202744849855e-11,6.18891609044125e-11,8.181500562488637e-11
Q6BJ60_0,0.0,2.626892977547936e-10,2.36320578686798e-10,6.450951934226758e-10,2.9589751060552594e-10,1.0029285625629006e-09,1.822762398378185e-10,3.240275699553611e-10,2.7200169916772723e-10
Q6BJ60_1,0.0,1.62302311851805e-10,1.335339500362094e-10,4.225601004176634e-10,1.8871026773967356e-10,7.175096524900881e-10,8.736063915902052e-11,2.2907156656381711e-10,1.554907266816188e-10
Q6BJ60_2,0.0,6.485317593131678e-11,4.884345832860277e-11,1.2950032674709116e-10,5.8073474741352057e-11,2.3225793296560818e-10,0.0,7.83921164610386e-11,4.23948321137425e-11
Q6BJ60_3,0.0,1.167224604964158e-10,1.1427820434384427e-10,3.1821525795456695e-10,1.8654325014243366e-10,7.14724741188885e-10,1.1200026057413661e-10,2.0877751759895756e-10,1.5731667200802342e-10
Q6BJ62_0,2.0134951343341768e-10,5.333422165474944e-10,4.3006730013050973e-10,1.2633751751369602e-09,6.389054731214651e-10,2.5428220668677843e-09,3.795150982228914e-10,6.649797349335903e-10,7.652244423575174e-10
Q6BJ62_1,5.241595936870825e-09,2.181309336637811e-09,2.258093025759614e-09,1.0367802535094065e-09,1.3504504610777266e-09,4.410290390542642e-09,8.744014911142397e-10,0.0,1.5551410304310338e-09
Q6BJ62_2,1.5766022953248767e-09,8.38421198058658e-10,0.0,7.554198560016008e-10,0.0,0.0,0.0,0.0,0.0
Q6BJ62_3,0.0,1.1244208775058446e-09,1.1303823069600504e-09,1.7947692328668439e-09,9.644129947410476e-10,1.1673674840009417e-09,8.615942399306078e-10,5.071382204375673e-10,1.079843214048781e-09
Q6BJ62_4,0.0,9.294613885269024e-10,7.278507351694093e-10,1.1056551636502e-09,6.751400494777677e-10,6.443249479200513e-10,5.503124752840297e-10,3.9558703719088903e-10,6.597411586900565e-10
Q6BJ62_5,0.0,0.0,0.0,0.0,6.930312348640538e-10,1.2333025098389056e-09,0.0,0.0,7.392986523451904e-10
Q6BJ62_6,0.0,3.640660724164548e-10,4.14139813922093e-10,3.717876704323645e-10,6.350080371737318e-10,8.575850084567634e-10,4.4429373116853483e-10,2.8713193688155357e-10,6.547290323182106e-10
Q6BJ62_7,0.0,8.24599427692326e-10,1.0450242083207784e-09,1.303122060552046e-09,1.296040803849117e-09,1.6364511274829104e-09,1.4254230778382637e-09,1.5124889057232884e-09,1.2718018124327031e-09
Q6BJ62_8,0.0,9.169604669949336e-11,0.0,1.7287424880957003e-10,7.446091982666435e-11,7.01343203816421e-11,7.720563421143408e-11,0.0,1.3690435179347096e-10
Q6BJ64_0,0.0,2.8791664538309776e-10,4.278894386647007e-10,7.266269621523538e-10,6.532395114734231e-10,2.940809519613505e-10,7.793513814848382e-10,8.132866405625656e-10,7.497998071172876e-10
Q6BJ64_1,0.0,6.532114384667756e-11,1.1194626054811611e-10,1.6778949830478426e-10,2.0103737600966956e-10,4.831458243344147e-11,2.2883920870981913e-10,2.0230499426091762e-10,2.3920548811602053e-10
Q6BJ66_0,0.0,1.4093607004627163e-10,1.005939267432425e-10,1.7520390171368323e-10,1.1982611674978517e-10,8.736223035644336e-11,1.434269367842498e-10,1.688027771512522e-10,1.0303631500244575e-10
Q6BJ66_1,0.0,2.0389521779574967e-11,1.785416309300478e-11,1.6391577161746472e-14,8.470219378961207e-13,0.0,4.644650477279973e-11,5.771826073006019e-12,1.0530159944145692e-11
Q6BJ66_2,0.0,5.928827316971866e-11,5.247514825079917e-11,0.0,3.204944864542244e-11,0.0,1.1191003631712285e-10,2.2218291937822334e-11,2.060676875911568e-10
Q6BJ67_0,0.0,6.578993048722701e-11,6.553554822754634e-11,5.762895152389297e-11,9.117216937726997e-11,7.199904355145768e-11,1.5490041115671421e-10,1.5460302370864944e-10,9.708217487456571e-11
Q6BJ75_0,0.0,8.628317944779949e-11,7.331646119965248e-11,3.913918365721044e-10,1.2657555465791498e-10,1.9750990464195057e-10,1.5014687998629651e-10,3.0188181872326667e-10,1.3197556209578816e-10
Q6BJ82_0,6.215846448017241e-10,1.1879640456173969e-09,8.507526703902969e-10,1.3718730733177052e-09,1.0808510363117976e-09,8.495416684198823e-10,2.4086040098030558e-09,2.001729131937979e-09,1.9857483212816817e-09
Q6BJ82_1,1.7094881347188414e-09,7.165897732548775e-10,6.599778086978833e-10,1.2045641172095413e-09,8.583843226374539e-10,1.5308789634084423e-10,9.29139460902499e-10,1.3265485421023739e-09,7.828604411404441e-10
Q6BJ86_0,0.0,7.512344548260103e-11,5.262930926283145e-11,1.8004010525872343e-11,3.046902787276286e-11,4.350678556368667e-11,2.7591634771146175e-11,0.0,4.494562877242632e-11
Q6BJ86_1,0.0,7.359530595904905e-11,0.0,0.0,1.753238175887661e-11,0.0,0.0,0.0,2.6640158441483995e-11
Q6BJ90_0,1.5483111874450969e-09,2.104092462114874e-09,1.788989898407855e-09,1.883582384406269e-09,1.4361969101502933e-09,4.372239869135355e-09,1.0096140454410789e-09,2.026004705388894e-09,1.5118463909101056e-09
Q6BJ90_1,0.0,1.8662664998490553e-10,1.4802461212372326e-10,0.0,6.49689056120855e-11,1.0951563924015439e-10,1.1727587086963645e-10,1.3488427529148978e-10,1.4230816214364137e-10
Q6BJ90_2,0.0,3.1135176253914173e-10,4.355025689919232e-10,5.827170465336496e-10,5.207045574056198e-10,7.728076996124802e-10,3.7153267401031803e-10,5.371183563414493e-10,6.210865882168885e-10
Q6BJ90_3,0.0,0.0,0.0,2.988257831193554e-10,0.0,0.0,0.0,0.0,0.0
Q6BJ92_0,0.0,8.237312675376333e-10,1.0354376645449817e-09,0.0,0.0,0.0,1.3780284864884117e-09,1.1952028791841069e-09,1.892044543707052e-09
Q6BJ95_0,0.0,4.693684281544162e-11,6.861280321281428e-11,0.0,0.0,0.0,1.424939063540285e-10,0.0,1.292066623335537e-10
Q6BJ97_0,3.515635589903866e-09,1.4206145695260011e-09,1.553543671393031e-09,1.345787542993362e-09,1.4236450825973367e-09,2.785608332881918e-09,2.0458169978383564e-09,1.9407320007538494e-09,1.196473491746228e-09
Q6BJ97_1,1.9633668955642624e-09,2.1177888749680216e-09,2.149859355780255e-09,2.294402306009674e-09,1.4435076801512977e-09,1.3747011672460883e-09,2.3615531628572667e-09,2.737099377916035e-09,1.3780190709064888e-09
Q6BJ97_2,3.830918873319394e-09,5.3512227070540714e-09,4.002039606388901e-09,2.0936707947391653e-09,1.890992061233509e-09,5.349655080276072e-09,1.834878798711649e-09,1.9635618924671507e-09,1.9806475504754752e-09
Q6BJ97_3,0.0,3.8100638037198763e-10,4.984049025497174e-10,3.945298632160729e-10,3.824085371238866e-10,6.217694088964611e-10,3.601784706074895e-10,4.87655306984486e-10,3.4079707475260274e-10
Q6BJA4_0,1.6274435599806262e-09,3.2132176522081457e-09,3.3457699861874086e-09,1.510246541804661e-09,1.37048963826709e-09,1.443115056014642e-09,1.6802006085631261e-09,1.4293258307909618e-09,1.3565537621887898e-09
Q6BJA4_1,0.0,9.85781152531597e-09,1.872487210914069e-08,4.1334267220395644e-08,3.453307544296195e-08,5.409766645352128e-08,2.1368835395273515e-08,3.487636750064991e-08,2.9234222958607793e-08
Q6BJA4_2,0.0,3.417357482512809e-09,5.8082195956085555e-09,1.1106901950592232e-08,7.404487488719715e-09,1.0836015787588756e-08,7.089509889771687e-09,1.0330426475550914e-08,6.29808014626791e-09
Q6BJA4_3,0.0,2.0902369339097648e-10,1.8682831682157104e-10,0.0,4.746002828789725e-11,0.0,6.8847664012507e-11,0.0,4.8454450449328394e-11
Q6BJB1_0,0.0,1.1798152110078026e-10,1.337247931452115e-10,5.086969899746072e-11,2.6375772809235636e-11,6.847383429827971e-11,1.728477976880649e-11,3.0314084237198094e-11,3.3901769250467233e-11
Q6BJB4_0,8.505245215722512e-10,7.96112448845441e-10,6.104934063845292e-10,4.681287168908941e-10,6.471288612736658e-10,5.129972242256642e-10,1.2468790463715328e-09,5.870387659998774e-10,5.060027981931995e-10
Q6BJB4_1,2.440559453648834e-10,2.732066115006894e-10,2.8805329674609835e-10,2.7261382636343734e-10,2.395463634889746e-10,2.220337447097184e-10,8.59216928647831e-10,2.877080341917879e-10,3.1060681301452065e-10
Q6BJB4_2,1.967106831696225e-09,3.972878592773541e-10,3.5130271129992084e-10,1.0621379433877316e-10,1.808166607093645e-10,1.742312718146832e-10,6.279479804926027e-10,1.3571636995974439e-10,2.2306462295595996e-10
Q6BJB4_3,0.0,7.144825888024315e-11,4.415651022208999e-11,1.0793055592807294e-10,6.441347640034035e-11,1.7502626949352028e-10,3.9567891655409795e-11,7.11699481120236e-11,1.0168527870667861e-10
Q6BJB7_0,1.275726714492314e-09,9.569868948017237e-10,8.689043464459446e-10,4.0169019717896493e-10,2.3863528403779875e-10,6.910555448724208e-10,2.3151714048578505e-10,2.0124777402949765e-10,2.7638966936076185e-10
Q6BJB7_1,0.0,3.110487831414528e-10,3.7687441133391064e-10,3.8744882990041614e-10,2.9048951054773076e-10,5.008890504374659e-10,0.0,0.0,3.7300259511982475e-10
Q6BJB7_2,0.0,6.031761782946972e-11,0.0,1.7430188469657633e-10,0.0,0.0,0.0,0.0,0.0
Q6BJB7_3,0.0,1.6607593314073626e-10,3.0602244524091214e-10,5.155423783048184e-10,4.6036120270801476e-10,1.877343283075394e-10,4.882971038058852e-10,3.9487758656394256e-10,4.828206295041537e-10
Q6BJB7_4,0.0,0.0,1.870327279937078e-12,2.064988960545736e-11,1.591703755736575e-14,1.1143710133412301e-11,3.1102528395095057e-12,1.5688625495547097e-14,3.3976969757849696e-12
Q6BJC1_0,0.0,0.0,0.0,0.0,0.0,0.0,2.3473740530388662e-11,4.679862595994831e-11,0.0
Q6BJC1_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.998277593050839e-11
Q6BJC5_0,0.0,0.0,0.0,0.0,0.0,5.007877689840822e-11,0.0,0.0,0.0
Q6BJC7_0,6.826880555775804e-09,6.52076386042327e-09,5.221137736701056e-09,2.413232275878786e-09,2.6637013130024485e-09,3.7240518667295806e-09,3.1337394832911285e-09,2.6518091459485867e-09,2.648921543137285e-09
Q6BJC7_1,0.0,4.284627303229199e-11,0.0,0.0,5.262558108014311e-11,0.0,1.3701325354164982e-10,7.625335387502695e-11,1.1111193717403895e-10
Q6BJD1_0,0.0,4.725839727946958e-10,5.417653461009782e-10,4.710019812074098e-10,4.5273812308056404e-10,1.1735687733751494e-10,3.154914555510096e-10,2.8266478464238733e-10,4.231384949003354e-10
Q6BJD1_1,0.0,2.306066392304069e-10,0.0,0.0,0.0,8.619648459834669e-11,0.0,0.0,0.0
Q6BJD5_0,0.0,0.0,0.0,0.0,0.0,0.0,1.885414319735644e-10,2.1177531663170344e-10,3.195866070288654e-10
Q6BJE1_0,9.830857703038611e-09,9.224074916279746e-09,7.627792808632636e-09,8.127496661105903e-09,5.541053540081303e-09,8.15802294190671e-09,4.789974593755168e-09,6.2678907328621505e-09,5.375018301245112e-09
Q6BJE1_1,0.0,8.145022207825431e-10,1.1594808612353615e-09,8.934119001920437e-10,6.180596874794228e-10,3.0635484415112485e-09,7.018829663948557e-10,0.0,5.957148667346741e-10
Q6BJE1_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0219200651438775e-11
Q6BJE1_3,0.0,7.107687405231454e-11,6.327681110871762e-11,8.149627242511099e-11,0.0,0.0,0.0,1.9642057615018008e-11,4.320184427860325e-11
Q6BJE2_0,0.0,0.0,0.0,4.787405664109729e-10,5.195128935305752e-10,0.0,4.921495013655316e-10,5.395473355466694e-10,5.535213492561877e-10
Q6BJE2_1,0.0,6.61066648498796e-11,6.108120336260304e-11,0.0,5.233884511918452e-11,0.0,0.0,0.0,2.2834789638514327e-11
Q6BJE5_0,8.656165192954775e-10,0.0,1.317526647755622e-09,3.5719545291877267e-10,4.902287774936908e-10,5.150114233315705e-10,4.983662852409457e-10,4.08199926013726e-10,6.267678951722023e-10
Q6BJE5_1,0.0,5.772559502085933e-10,5.927855799667686e-10,0.0,6.045441329635246e-10,0.0,0.0,6.087773177021448e-10,6.334733488474028e-10
Q6BJE5_2,0.0,7.728288548382373e-10,5.957503262369866e-10,9.000773172008075e-10,5.989165898433822e-10,1.2904002886411793e-09,5.036531226101275e-10,5.980124080788265e-10,5.90335146933181e-10
Q6BJE5_3,0.0,1.7419425158588619e-10,0.0,0.0,0.0,2.085963709374542e-10,0.0,0.0,0.0
Q6BJE5_4,0.0,2.540011296899595e-10,2.378349371875987e-10,1.8266455035139707e-10,0.0,0.0,0.0,0.0,1.5565975966394066e-10
Q6BJE5_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2593473716067633e-10
Q6BJE5_6,0.0,0.0,0.0,0.0,1.7061063744547726e-10,0.0,0.0,2.925381697662295e-10,1.1808872531439003e-10
Q6BJE5_7,0.0,0.0,7.641289149472383e-12,6.996350930076695e-10,4.027055268681665e-10,1.1633262750962862e-10,4.0518078098277784e-10,5.071000405985614e-10,2.2680299120457452e-10
Q6BJE5_8,0.0,0.0,0.0,1.726659284193371e-10,0.0,0.0,0.0,2.8404026652701757e-10,2.0393857647071227e-10
Q6BJE9_0,0.0,4.831037049150827e-10,0.0,0.0,4.3811897684183387e-10,2.9629878593600694e-09,0.0,0.0,4.822062944808481e-10
Q6BJF0_0,2.4438780657537315e-09,1.4999763502936281e-09,1.6059410200131831e-09,1.0616994206713336e-09,9.956788440302703e-10,1.111349753219522e-09,7.91731377801323e-10,8.101422355604926e-10,9.791011447923097e-10
Q6BJF0_1,0.0,7.154342865806566e-10,7.781150582240022e-10,0.0,0.0,0.0,0.0,0.0,3.434333964092107e-10
Q6BJF0_2,9.2987506792735e-10,0.0,3.5351589108468243e-10,0.0,0.0,2.6484155286168616e-11,0.0,0.0,0.0
Q6BJF0_3,0.0,0.0,7.408389771792353e-10,0.0,0.0,0.0,0.0,0.0,1.9163628453657076e-10
Q6BJF0_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1397331721461796e-10
Q6BJF0_5,0.0,0.0,0.0,0.0,0.0,0.0,4.241334250749904e-11,0.0,0.0
Q6BJF0_6,0.0,0.0,1.4397246049069211e-10,0.0,0.0,0.0,0.0,0.0,5.003741286869999e-11
Q6BJG2_0,6.97236488369029e-10,6.794801768119716e-10,5.787868699645792e-10,4.1359096230768786e-10,3.914616010179354e-10,1.2614473182551903e-10,1.0670273308220873e-09,3.815246663746844e-10,4.755549211594154e-10
Q6BJG2_1,1.5868584977275794e-10,3.3212778665289626e-11,3.794634904149705e-11,2.1736717917783356e-14,6.136528210145326e-11,6.19049535093832e-11,1.7947170810668917e-10,1.9589027362399478e-14,3.562045069710758e-11
Q6BJG2_2,7.926103428682031e-10,2.002481415550403e-10,1.570740858367017e-10,7.405656935448386e-11,1.1182386498722524e-10,9.347806765595035e-11,2.6840639011388814e-10,1.222829997069693e-10,1.0095189363334702e-10
Q6BJG2_3,3.2271147718407965e-10,1.9320222570468398e-10,1.6629577352227868e-10,6.288393268818089e-11,8.260601302614263e-11,1.1180655522573747e-10,2.3649668703488274e-10,8.876583704786627e-11,1.1033098465414758e-10
Q6BJG2_4,0.0,4.288163545618065e-10,4.351775412304843e-10,5.278074400071619e-10,5.18421208547688e-10,5.160939289216124e-10,5.877219153147365e-10,5.629626090987734e-10,5.23434815840662e-10
Q6BJG2_5,5.6330114955403355e-11,2.338762803386825e-10,2.0299459118824228e-10,7.469671325631166e-11,1.8216317364345613e-10,1.4716990602320565e-10,4.542283603101488e-10,1.1377553611746431e-10,2.530395838262653e-10
Q6BJG2_6,0.0,3.1154706579897113e-11,5.803039977905121e-11,1.2706547722482916e-11,2.7737209955667007e-11,1.1663978188075359e-11,5.552479622278089e-11,1.4362478928662261e-11,4.499728970585733e-11
Q6BJG5_0,0.0,4.680805978193377e-10,4.1743416438663096e-10,2.4658120051004697e-10,4.702736621589277e-10,4.194691803178862e-10,4.492504422667983e-10,0.0,5.342032792302551e-10
Q6BJG5_1,0.0,0.0,2.6922939579451665e-10,0.0,0.0,0.0,0.0,0.0,7.2526569341927e-11
Q6BJH3_0,0.0,4.3896965634035286e-10,0.0,0.0,0.0,0.0,8.713127813157977e-10,0.0,1.1214079199483422e-09
Q6BJH3_1,0.0,9.685273852689476e-10,1.2804405227189326e-09,1.4424765905029927e-09,1.6277920315971916e-09,1.1574232769573812e-09,1.1482020867849086e-09,1.546794168975654e-09,1.5876590113275972e-09
Q6BJH3_2,0.0,1.121218936609032e-10,1.5829322999961572e-10,1.6048266463740083e-10,1.3866296697005451e-10,0.0,1.3490155578646897e-10,1.95068401287586e-10,2.1439612574337422e-10
Q6BJH3_3,0.0,0.0,1.928646472428798e-11,0.0,1.5915806668975885e-11,1.0237736468014369e-11,2.3067339443110398e-11,1.9281893353169342e-11,4.437876558977814e-11
Q6BJH3_4,0.0,0.0,0.0,0.0,0.0,0.0,7.633159821598273e-10,0.0,0.0
Q6BJH3_5,0.0,0.0,0.0,0.0,0.0,8.60484326965066e-10,0.0,0.0,0.0
Q6BJH3_6,0.0,2.1525324859761002e-11,0.0,0.0,1.8210089664230918e-11,2.0234544697079122e-11,0.0,0.0,2.980107899040469e-11
Q6BJH3_7,0.0,0.0,1.8060169861650716e-11,0.0,0.0,0.0,0.0,0.0,8.626818874108038e-12
Q6BJH7_0,1.82858973195483e-10,1.4718038385532133e-09,1.3046191900671182e-09,3.8848652557482706e-09,2.505747347681296e-09,1.4194427260772504e-09,1.9342852449549585e-09,2.614837429944121e-09,1.937116181532286e-09
Q6BJH7_1,0.0,6.49106798789963e-10,7.402265946657413e-10,1.6217936575560593e-09,2.2103835867571e-09,2.4380752395916236e-09,1.4302885858728669e-09,1.7126108059393113e-09,1.6602825484662384e-09
Q6BJH7_2,0.0,6.40855078701009e-10,5.590088945660364e-10,0.0,5.155016445566622e-10,0.0,0.0,4.746315722814846e-10,5.422694468499181e-10
Q6BJH7_3,0.0,2.2279563341060581e-10,0.0,0.0,0.0,2.157688770579658e-10,3.2550120938899676e-10,0.0,3.551568435828183e-10
Q6BJH7_4,0.0,3.6380538241221227e-10,3.2612667549548193e-10,6.066663573498181e-10,3.795892318465382e-10,1.629772993083745e-09,2.2140104073387938e-10,1.6957910368209854e-10,4.990635170679282e-10
Q6BJH7_5,0.0,3.853528576699018e-10,2.3110977169252708e-10,2.362658361006178e-11,1.4016224233507187e-11,3.7172984024238623e-10,9.323504954515085e-12,1.4762129043266028e-11,8.083458397711709e-11
Q6BJH7_6,0.0,1.1100398760102662e-11,3.7844920903982696e-11,1.2311784839064644e-10,7.44292878183414e-11,2.072590605346422e-10,1.6283512655563382e-11,1.5688625495547097e-14,8.682232502469264e-11
Q6BJH7_7,0.0,0.0,1.777584729139484e-11,3.6102976950103796e-11,3.805652152467394e-11,7.276298174922535e-11,1.7741646661308195e-14,0.0,4.596450614753429e-11
Q6BJH7_8,0.0,1.0554091840671455e-10,0.0,0.0,0.0,3.2712443945837323e-10,0.0,0.0,4.3995057341211964e-11
