Geneid	RNA STAR on 1MNaCl3: mapped.bam
gene-DEHA2D10670g	0
gene-DEHA2D10692r	0
gene-DEHA2D10714g	5179
gene-DEHA2D10736g	4740
gene-DEHA2D10758g	842
gene-DEHA2D10769g	100
gene-DEHA2D10780g	1637
gene-DEHA2D10802g	4485
gene-DEHA2D10824g	5457
gene-DEHA2D10846r	10
gene-DEHA2D10868g	2365
gene-DEHA2D10890g	3897
gene-DEHA2D10912g	4432
gene-DEHA2D10934g	2829
gene-DEHA2D10956g	460
gene-DEHA2D10978g	3057
gene-DEHA2D11000g	2710
gene-DEHA2D11022g	5587
gene-DEHA2D11044g	42482
gene-DEHA2D11066g	533
gene-DEHA2D11088g	6288
gene-DEHA2D11110g	17967
gene-DEHA2D11132g	2
gene-DEHA2D11154g	1330
gene-DEHA2D11176g	819
gene-DEHA2D11198g	5148
gene-DEHA2D11220g	4255
gene-DEHA2D11242g	2346
gene-DEHA2D11264g	3758
gene-DEHA2D11286g	3554
gene-DEHA2D11308g	5452
gene-DEHA2D11330g	1724
gene-DEHA2D11352g	805
gene-DEHA2D11374g	9732
gene-DEHA2D11396g	9857
gene-DEHA2D11418g	3875
gene-DEHA2D11440g	5431
gene-DEHA2D11462g	3280
gene-DEHA2D11484g	68
gene-DEHA2D11506g	470
gene-DEHA2D11528g	3100
gene-DEHA2D11550g	32
gene-DEHA2D11572g	1960
gene-DEHA2D11594g	2920
gene-DEHA2D11616g	2507
gene-DEHA2D11638g	2066
gene-DEHA2D11660g	3905
gene-DEHA2D11682g	18055
gene-DEHA2D11704g	246
gene-DEHA2D11726g	19
gene-DEHA2D11748g	7490
gene-DEHA2D11770g	334
gene-DEHA2D11792g	4963
gene-DEHA2D11814g	4474
gene-DEHA2D11836g	3492
gene-DEHA2D11858g	2268
gene-DEHA2D11880g	4900
gene-DEHA2D11902g	10504
gene-DEHA2D11924g	3545
gene-DEHA2D11946g	1877
gene-DEHA2D11968g	31239
gene-DEHA2D11990g	13734
gene-DEHA2D12012g	26704
gene-DEHA2D12034g	17756
gene-DEHA2D12056g	8602
gene-DEHA2D12078g	1570
gene-DEHA2D12100g	991
gene-DEHA2D12122g	1038
gene-DEHA2D12144g	340
gene-DEHA2D12166g	1655
gene-DEHA2D12188g	2721
gene-DEHA2D12210g	229
gene-DEHA2D12232g	4243
gene-DEHA2D12254g	5376
gene-DEHA2D12276g	2702
gene-DEHA2D12298g	327
gene-DEHA2D12320g	6895
gene-DEHA2D12342g	848
gene-DEHA2D12364g	1177
gene-DEHA2D12386g	2386
gene-DEHA2D12408g	2020
gene-DEHA2D12430g	4574
gene-DEHA2D12452g	2388
gene-DEHA2D12474g	6311
gene-DEHA2D12496g	14359
gene-DEHA2D12518g	4332
gene-DEHA2D12540g	9679
gene-DEHA2D12562g	10474
gene-DEHA2D12584g	47366
gene-DEHA2D12606g	8164
gene-DEHA2D12628g	2171
gene-DEHA2D12650g	1613
gene-DEHA2D12672g	940
gene-DEHA2D12694g	30886
gene-DEHA2D12716g	31471
gene-DEHA2D12738g	1745
gene-DEHA2D12760g	2064
gene-DEHA2D12782g	2648
gene-DEHA2D12804g	1619
gene-DEHA2D12826g	10
gene-DEHA2D12848g	12754
gene-DEHA2D12870g	1417
gene-DEHA2D12892g	306
gene-DEHA2D12914g	11
gene-DEHA2D12936g	628
gene-DEHA2D12958g	491
gene-DEHA2D12980g	4746
gene-DEHA2D13002g	2711
gene-DEHA2D13024g	3011
gene-DEHA2D13046g	784
gene-DEHA2D13068g	2567
gene-DEHA2D13090g	886
gene-DEHA2D13112g	4329
gene-DEHA2D13134g	3135
gene-DEHA2D13156g	3743
gene-DEHA2D13178g	13882
gene-DEHA2D13200g	1776
gene-DEHA2D13222g	4696
gene-DEHA2D13244g	3142
gene-DEHA2D13266g	3580
gene-DEHA2D13288g	1197
gene-DEHA2D13310g	3461
gene-DEHA2D13332g	5772
gene-DEHA2D13354g	7353
gene-DEHA2D13376g	9949
gene-DEHA2D13398g	52937
gene-DEHA2D13420g	2515
gene-DEHA2D13442g	843
gene-DEHA2D13464g	3407
gene-DEHA2D13486g	3080
gene-DEHA2D13508g	2963
gene-DEHA2D13530g	5407
gene-DEHA2D13552g	3070
gene-DEHA2D13574g	2717
gene-DEHA2D13596g	2556
gene-DEHA2D13618g	4953
gene-DEHA2D13640g	20466
gene-DEHA2D13662g	374
gene-DEHA2D13684g	143
gene-DEHA2D13706g	7528
gene-DEHA2D13728g	17759
gene-DEHA2D13750g	2598
gene-DEHA2D13772g	4781
gene-DEHA2D13794g	3683
gene-DEHA2D13816g	4825
gene-DEHA2D13838g	3949
gene-DEHA2D13860g	3382
gene-DEHA2D13882g	2111
gene-DEHA2D13904g	10018
gene-DEHA2D13926g	7346
gene-DEHA2D13948g	3989
gene-DEHA2D13970g	1891
gene-DEHA2D13992g	3156
gene-DEHA2D14014g	2426
gene-DEHA2D14036g	4381
gene-DEHA2D14058g	25
gene-DEHA2D14080g	4109
gene-DEHA2D14102g	678
gene-DEHA2D14124g	5022
gene-DEHA2D14146g	1
gene-DEHA2D14168g	3280
gene-DEHA2D14190g	3217
gene-DEHA2D14212g	4925
gene-DEHA2D14234g	1366
gene-DEHA2D14256g	7349
gene-DEHA2D14278g	1661
gene-DEHA2D14300g	3914
gene-DEHA2D14322g	2827
gene-DEHA2D14344g	6102
gene-DEHA2D14366g	33
gene-DEHA2D14388g	118
gene-DEHA2D14410g	15356
gene-DEHA2D14432g	4117
gene-DEHA2D14454g	5218
gene-DEHA2D14476g	13870
gene-DEHA2D14498g	3748
gene-DEHA2D14520g	3182
gene-DEHA2D14542g	1496
gene-DEHA2D14564g	2152
gene-DEHA2D14586g	4149
gene-DEHA2D14608g	4466
gene-DEHA2D14630g	24
gene-DEHA2D14652g	6081
gene-DEHA2D14674g	5183
gene-DEHA2D14696g	1744
gene-DEHA2D14718g	1376
gene-DEHA2D14740g	141
gene-DEHA2D14762g	5082
gene-DEHA2D14784g	1157
gene-DEHA2D14806g	7515
gene-DEHA2D14828g	679
gene-DEHA2D14850g	4663
gene-DEHA2D14872g	840
gene-DEHA2D14894g	609
gene-DEHA2D14916g	4008
gene-DEHA2D14938g	5638
gene-DEHA2D14960g	11876
gene-DEHA2D14982g	2227
gene-DEHA2D15004g	997
gene-DEHA2D15026g	1834
gene-DEHA2D15048g	32383
gene-DEHA2D15070g	1160
gene-DEHA2D15092g	15146
gene-DEHA2D15114g	1392
gene-DEHA2D15136g	934
gene-DEHA2D15158g	2702
gene-DEHA2D15180g	2938
gene-DEHA2D15202g	7
gene-DEHA2D15224g	49448
gene-DEHA2D15246g	1964
gene-DEHA2D15268g	3787
gene-DEHA2D15290g	13164
gene-DEHA2D15312g	13807
gene-DEHA2D15334g	946
gene-DEHA2D15356g	21873
gene-DEHA2D15378g	251
gene-DEHA2D15400g	4364
gene-DEHA2D15422g	1944
gene-DEHA2D15444g	7121
gene-DEHA2D15466g	1642
gene-DEHA2D15488g	3279
gene-DEHA2D15510g	5310
gene-DEHA2D15532g	14982
gene-DEHA2D15554g	18108
gene-DEHA2D15576g	6390
gene-DEHA2D15598g	1390
gene-DEHA2D15620g	406
gene-DEHA2D15642g	3122
gene-DEHA2D15664g	16704
gene-DEHA2D15686g	4370
gene-DEHA2D15708g	13830
gene-DEHA2D15730g	10192
gene-DEHA2D15752g	2322
gene-DEHA2D15774r	13
gene-DEHA2D15796g	224
gene-DEHA2D15818g	5467
gene-DEHA2D15840g	31526
gene-DEHA2D15862g	4837
gene-DEHA2D15884g	2885
gene-DEHA2D15906g	2938
gene-DEHA2D15928g	2469
gene-DEHA2D15950g	7159
gene-DEHA2D15972g	6290
gene-DEHA2D15994g	17469
gene-DEHA2D16016g	1240
gene-DEHA2D16038g	46
gene-DEHA2D16060g	1593
gene-DEHA2D16082g	3698
gene-DEHA2D16104g	847
gene-DEHA2D16126g	4315
gene-DEHA2D16148g	1737
gene-DEHA2D16170g	741
gene-DEHA2D16192g	6441
gene-DEHA2D16214g	4519
gene-DEHA2D16236g	3097
gene-DEHA2D16258g	5136
gene-DEHA2D16280g	9210
gene-DEHA2D16302g	308
gene-DEHA2D16324g	3692
gene-DEHA2D16346g	3296
gene-DEHA2D16368g	3405
gene-DEHA2D16390g	2332
gene-DEHA2D16412g	1599
gene-DEHA2D16434g	1893
gene-DEHA2D16456g	37626
gene-DEHA2D16478g	42
gene-DEHA2D16500g	1359
gene-DEHA2D16522g	4026
gene-DEHA2D16544g	838
gene-DEHA2D16566g	3146
gene-DEHA2D16588g	30993
gene-DEHA2D16610g	34306
gene-DEHA2D16632g	2327
gene-DEHA2D16654g	1218
gene-DEHA2D16676g	3444
gene-DEHA2D16698g	3652
gene-DEHA2D16720g	5908
gene-DEHA2D16742g	1315
gene-DEHA2D16764g	3677
gene-DEHA2D16786g	6145
gene-DEHA2D16808g	2107
gene-DEHA2D16830g	2364
gene-DEHA2D16852r	17
gene-DEHA2D16896g	3611
gene-DEHA2D16918g	3476
gene-DEHA2D16940g	2548
gene-DEHA2D16962g	1622
gene-DEHA2D16984g	21364
gene-DEHA2D17006r	78
gene-DEHA2D17028g	5326
gene-DEHA2D17050r	8
gene-DEHA2D17072g	6769
gene-DEHA2D17094g	7279
gene-DEHA2D17116g	8008
gene-DEHA2D17138g	3894
gene-DEHA2D17160g	2382
gene-DEHA2D17182r	1
gene-DEHA2D17204g	2191
gene-DEHA2D17226g	8
gene-DEHA2D17248g	9038
gene-DEHA2D17270g	3148
gene-DEHA2D17292g	5081
gene-DEHA2D17314g	3167
gene-DEHA2D17336g	44
gene-DEHA2D17358g	2246
gene-DEHA2D17380g	5279
gene-DEHA2D17402g	2303
gene-DEHA2D17424r	0
gene-DEHA2D17446g	593
gene-DEHA2D17468g	5238
gene-DEHA2D17490g	1778
gene-DEHA2D17512g	26736
gene-DEHA2D17534g	969
gene-DEHA2D17556g	3068
gene-DEHA2D17578g	3133
gene-DEHA2D17600g	3102
gene-DEHA2D17622g	13381
gene-DEHA2D17644g	4412
gene-DEHA2D17666r	0
gene-DEHA2D17688g	2336
gene-DEHA2D17710g	13229
gene-DEHA2D17732g	27766
gene-DEHA2D17754g	2655
gene-DEHA2D17776g	1356
gene-DEHA2D17798g	39395
gene-DEHA2D17820g	1584
gene-DEHA2D17842g	9116
gene-DEHA2D17864g	4683
gene-DEHA2D17886g	6779
gene-DEHA2D17908g	1345
gene-DEHA2D17930g	2692
gene-DEHA2D17952g	51
gene-DEHA2D17974g	150
gene-DEHA2D17996g	12781
gene-DEHA2D18018g	1198
gene-DEHA2D18040g	1572
gene-DEHA2D18062g	1859
gene-DEHA2D18084g	4727
gene-DEHA2D18106g	416
gene-DEHA2D18128g	361
gene-DEHA2D18150g	7613
gene-DEHA2D18172g	7
gene-DEHA2D18194g	44
gene-DEHA2D18216g	4704
gene-DEHA2D18238g	485
gene-DEHA2D18260r	1
gene-DEHA2D18282g	951
gene-DEHA2D18304g	8747
gene-DEHA2D18326g	8001
gene-DEHA2D18348g	3704
gene-DEHA2D18370g	2936
gene-DEHA2D18392g	3975
gene-DEHA2D18414g	3179
gene-DEHA2D18436g	204
gene-DEHA2D18458r	0
gene-DEHA2D18480g	1484
gene-DEHA2D18502g	2531
gene-DEHA2D18524g	1021
gene-DEHA2D18546g	1658
gene-DEHA2D18568g	7613
gene-DEHA2D18590g	3557
gene-DEHA2D18612g	3293
gene-DEHA2D18634g	4412
gene-DEHA2D18656g	177
gene-DEHA2D18678g	3938
gene-DEHA2D18700g	1602
gene-DEHA2D18722g	2156
gene-DEHA2D18744g	2000
gene-DEHA2D18766g	2817
gene-DEHA2D18788g	3906
gene-DEHA2D18810g	1941
gene-DEHA2D18832g	423
gene-DEHA2D18854g	1423
gene-DEHA2D18876g	8166
gene-DEHA2D18898g	1865
gene-DEHA2D18920g	172
gene-DEHA2D18942g	2
gene-DEHA2D18964g	12
gene-DEHA2D18986g	47
gene-DEHA2D19008g	865
gene-DEHA2D19030g	1809
gene-DEHA2D19052g	85
gene-DEHA2D19096g	505
gene-DEHA2D19118g	0
gene-DEHA2D19140g	0
gene-DEHA2D19162g	2
gene-DEHA2D19184g	0
gene-DEHA2D19206g	0
gene-DEHA2D19228g	0
gene-DEHA2D19250g	0
gene-DEHA2D19272g	2
gene-DEHA2D19294g	0
gene-DEHA2D19316g	0
gene-DEHA2D19338g	0
gene-DEHA2D19360g	0
gene-DEHA2D19382g	24
gene-DEHA2D19404g	5365
gene-DEHA2D19426g	2
gene-DEHA2D19448g	10
gene-DEHA2D19470g	146
gene-DEHA2E00110g	25
gene-DEHA2E00132g	16
gene-DEHA2E00154g	172
gene-DEHA2E00176g	298
gene-DEHA2E00198g	78
gene-DEHA2E00220g	741
gene-DEHA2E00242g	1482
gene-DEHA2E00264g	140
gene-DEHA2E00286g	40
gene-DEHA2E00308g	26
gene-DEHA2E00330g	19
gene-DEHA2E00352g	17
gene-DEHA2E00374g	21
gene-DEHA2E00396g	54
gene-DEHA2E00418g	71
gene-DEHA2E00440g	4253
gene-DEHA2E00484g	2770
gene-DEHA2E00506g	2241
gene-DEHA2E00528g	735
gene-DEHA2E00550g	275
gene-DEHA2E00572g	196
gene-DEHA2E00594g	460
gene-DEHA2E00616g	2646
gene-DEHA2E00638g	1473
gene-DEHA2E00660g	144
gene-DEHA2E00682g	39
gene-DEHA2E00704g	989
gene-DEHA2E00726g	1927
gene-DEHA2E00748g	1317
gene-DEHA2E00770g	1220
gene-DEHA2E00792g	6
gene-DEHA2E00814g	166
gene-DEHA2E00836g	7506
gene-DEHA2E00858g	146
gene-DEHA2E00880g	1423
gene-DEHA2E00902g	974
gene-DEHA2E00924g	941
gene-DEHA2E00946g	1196
gene-DEHA2E00968g	3
gene-DEHA2E00990g	122
gene-DEHA2E01012g	95
gene-DEHA2E01056g	845
gene-DEHA2E01078g	4071
gene-DEHA2E01100g	2035
gene-DEHA2E01122g	1028
gene-DEHA2E01144g	9796
gene-DEHA2E01166g	122
gene-DEHA2E01188g	62
gene-DEHA2E01210g	505
gene-DEHA2E01232g	1196
gene-DEHA2E01254g	4
gene-DEHA2E01276g	219
gene-DEHA2E01298g	1665
gene-DEHA2E01320g	1083
gene-DEHA2E01342g	2
gene-DEHA2E01364g	55581
gene-DEHA2E01386g	2684
gene-DEHA2E01408g	3769
gene-DEHA2E01430g	6669
gene-DEHA2E01452g	4214
gene-DEHA2E01474g	3917
gene-DEHA2E01496g	4509
gene-DEHA2E01518g	2952
gene-DEHA2E01540g	5416
gene-DEHA2E01562g	4610
gene-DEHA2E01573g	8152
gene-DEHA2E01584g	5553
gene-DEHA2E01606g	3804
gene-DEHA2E01628g	5860
gene-DEHA2E01650g	1266
gene-DEHA2E01672g	195
gene-DEHA2E01694g	2336
gene-DEHA2E01716g	2156
gene-DEHA2E01738g	6226
gene-DEHA2E01760g	60
gene-DEHA2E01782g	4017
gene-DEHA2E01804g	773
gene-DEHA2E01826g	1196
gene-DEHA2E01848g	4
gene-DEHA2E01870g	1661
gene-DEHA2E01892g	1563
gene-DEHA2E01914g	4618
gene-DEHA2E01936g	6126
gene-DEHA2E01958g	1271
gene-DEHA2E01980g	3821
gene-DEHA2E02002g	15750
gene-DEHA2E02024g	6712
gene-DEHA2E02046g	3232
gene-DEHA2E02068g	3082
gene-DEHA2E02090g	4055
gene-DEHA2E02112g	3033
gene-DEHA2E02134g	8276
gene-DEHA2E02156g	1985
gene-DEHA2E02178g	2881
gene-DEHA2E02200g	1773
gene-DEHA2E02222g	232
gene-DEHA2E02244g	3762
gene-DEHA2E02266g	25105
gene-DEHA2E02288g	1049
gene-DEHA2E02310r	8
gene-DEHA2E02332g	11407
gene-DEHA2E02354g	3805
gene-DEHA2E02376g	3965
gene-DEHA2E02398g	2526
gene-DEHA2E02420g	2992
gene-DEHA2E02442r	3
gene-DEHA2E02464g	193
gene-DEHA2E02486r	0
gene-DEHA2E02508g	2412
gene-DEHA2E02530g	278
gene-DEHA2E02552g	16
gene-DEHA2E02574g	25277
gene-DEHA2E02596g	27278
gene-DEHA2E02618g	2581
gene-DEHA2E02640g	2499
gene-DEHA2E02662g	4949
gene-DEHA2E02684r	0
gene-DEHA2E02706r	3
gene-DEHA2E02728g	2357
gene-DEHA2E02750g	2509
gene-DEHA2E02772g	233
gene-DEHA2E02794g	1313
gene-DEHA2E02816g	2236
gene-DEHA2E02838g	3304
gene-DEHA2E02860g	3321
gene-DEHA2E02882g	11543
gene-DEHA2E02904g	4545
gene-DEHA2E02926g	2616
gene-DEHA2E02948g	480
gene-DEHA2E02970g	8613
gene-DEHA2E02992g	2980
gene-DEHA2E03014r	1
gene-DEHA2E03036g	677
gene-DEHA2E03058g	2755
gene-DEHA2E03080r	0
gene-DEHA2E03102r	0
gene-DEHA2E03124g	3067
gene-DEHA2E03146g	7980
gene-DEHA2E03168g	1042
gene-DEHA2E03190g	3436
gene-DEHA2E03212g	2972
gene-DEHA2E03234g	4169
gene-DEHA2E03256g	1704
gene-DEHA2E03278g	1177
gene-DEHA2E03300g	1098
gene-DEHA2E03322g	3987
gene-DEHA2E03344g	4044
gene-DEHA2E03366g	2261
gene-DEHA2E03388g	1966
gene-DEHA2E03410g	7312
gene-DEHA2E03432r	0
gene-DEHA2E03454g	5524
gene-DEHA2E03476g	1469
gene-DEHA2E03498g	955
gene-DEHA2E03520g	2801
gene-DEHA2E03542g	4379
gene-DEHA2E03564g	16705
gene-DEHA2E03586g	2132
gene-DEHA2E03608g	11585
gene-DEHA2E03630g	10155
gene-DEHA2E03652g	18771
gene-DEHA2E03674g	13574
gene-DEHA2E03696g	3427
gene-DEHA2E03718g	4080
gene-DEHA2E03740g	912
gene-DEHA2E03762g	511
gene-DEHA2E03784g	10984
gene-DEHA2E03806g	7825
gene-DEHA2E03828g	4528
gene-DEHA2E03850g	3939
gene-DEHA2E03872g	68
gene-DEHA2E03894g	11126
gene-DEHA2E03916g	2759
gene-DEHA2E03938g	864
gene-DEHA2E03960g	7508
gene-DEHA2E03982g	3644
gene-DEHA2E04004g	2838
gene-DEHA2E04026g	9855
gene-DEHA2E04048g	11
gene-DEHA2E04070g	80
gene-DEHA2E04092g	51
gene-DEHA2E04114r	4
gene-DEHA2E04136g	7050
gene-DEHA2E04158g	336
gene-DEHA2E04180g	703
gene-DEHA2E04202g	923
gene-DEHA2E04224g	905
gene-DEHA2E04246g	103
gene-DEHA2E04268g	8129
gene-DEHA2E04290g	640
gene-DEHA2E04312g	1269
gene-DEHA2E04334g	2830
gene-DEHA2E04356g	8
gene-DEHA2E04378g	4780
gene-DEHA2E04400g	2976
gene-DEHA2E04422g	1636
gene-DEHA2E04444g	1784
gene-DEHA2E04466g	2981
gene-DEHA2E04488g	1757
gene-DEHA2E04510g	1406
gene-DEHA2E04532g	5048
gene-DEHA2E04554g	3483
gene-DEHA2E04576g	2202
gene-DEHA2E04598g	3605
gene-DEHA2E04620r	11
gene-DEHA2E04642g	3936
gene-DEHA2E04664g	3728
gene-DEHA2E04686g	2022
gene-DEHA2E04708g	5138
gene-DEHA2E04730g	2685
gene-DEHA2E04752g	6
gene-DEHA2E04774g	2129
gene-DEHA2E04796g	0
gene-DEHA2E04818r	0
gene-DEHA2E04840g	2447
gene-DEHA2E04862g	7116
gene-DEHA2E04884g	2141
gene-DEHA2E04906g	20373
gene-DEHA2E04928g	1130
gene-DEHA2E04950g	1829
gene-DEHA2E04972g	1671
gene-DEHA2E04994g	2714
gene-DEHA2E05016g	1869
gene-DEHA2E05038g	1077
gene-DEHA2E05060g	6237
gene-DEHA2E05082g	4589
gene-DEHA2E05104g	28717
gene-DEHA2E05126g	1539
gene-DEHA2E05148g	7104
gene-DEHA2E05170g	203
gene-DEHA2E05192g	2722
gene-DEHA2E05214g	2922
gene-DEHA2E05236g	1456
gene-DEHA2E05258g	1235
gene-DEHA2E05280r	2
gene-DEHA2E05302g	1892
gene-DEHA2E05324g	1819
gene-DEHA2E05346g	1459
gene-DEHA2E05368g	938
gene-DEHA2E05390g	1972
gene-DEHA2E05412g	2952
gene-DEHA2E05434g	883
gene-DEHA2E05456g	7
gene-DEHA2E05478g	12765
gene-DEHA2E05500g	20575
gene-DEHA2E05522g	3657
gene-DEHA2E05544g	5298
gene-DEHA2E05566g	4
gene-DEHA2E05588g	1405
gene-DEHA2E05610g	9942
gene-DEHA2E05632g	15488
gene-DEHA2E05654g	1339
gene-DEHA2E05676g	4684
gene-DEHA2E05698g	1730
gene-DEHA2E05720g	7614
gene-DEHA2E05742g	2406
gene-DEHA2E05764g	8
gene-DEHA2E05786g	6698
gene-DEHA2E05808g	37524
gene-DEHA2E05830g	1396
gene-DEHA2E05852g	5179
gene-DEHA2E05874g	5494
gene-DEHA2E05896g	1985
gene-DEHA2E05918g	2665
gene-DEHA2E05940g	953
gene-DEHA2E05962g	32
gene-DEHA2E05984g	3504
gene-DEHA2E06006g	2045
gene-DEHA2E06028g	959
gene-DEHA2E06050g	6975
gene-DEHA2E06072g	3837
gene-DEHA2E06094g	1684
gene-DEHA2E06116g	1252
gene-DEHA2E06138g	1080
gene-DEHA2E06160g	1429
gene-DEHA2E06556g	16132
gene-DEHA2E06578g	1807
gene-DEHA2E06600g	22078
gene-DEHA2E06622g	4287
gene-DEHA2E06644g	2902
gene-DEHA2E06666g	1596
gene-DEHA2E06688g	8
gene-DEHA2E06710g	2000
gene-DEHA2E06732g	1613
gene-DEHA2E06754g	3519
gene-DEHA2E06776g	3584
gene-DEHA2E06798g	3994
gene-DEHA2E06820g	3170
gene-DEHA2E06842g	6724
gene-DEHA2E06864g	3395
gene-DEHA2E06886g	2115
gene-DEHA2E06908g	15888
gene-DEHA2E06930g	2918
gene-DEHA2E06952g	3147
gene-DEHA2E06974g	1991
gene-DEHA2E06996g	7518
gene-DEHA2E07018g	3663
gene-DEHA2E07040g	13716
gene-DEHA2E07062g	508
gene-DEHA2E07084g	13651
gene-DEHA2E07106g	3051
gene-DEHA2E07128g	1012
gene-DEHA2E07150g	3236
gene-DEHA2E07172g	3789
gene-DEHA2E07194g	12
gene-DEHA2E07216r	18
gene-DEHA2E07238g	2088
gene-DEHA2E07260g	11780
gene-DEHA2E07282g	353
gene-DEHA2E07304g	9533
gene-DEHA2E07326g	26
gene-DEHA2E07348g	1138
gene-DEHA2E07370g	3587
gene-DEHA2E07392g	567
gene-DEHA2E07414g	800
gene-DEHA2E07436g	17992
gene-DEHA2E07458g	16065
gene-DEHA2E07480g	6569
gene-DEHA2E07502g	6307
gene-DEHA2E07524g	2322
gene-DEHA2E07546g	863
gene-DEHA2E07568g	32418
gene-DEHA2E07590g	1469
gene-DEHA2E07612g	271
gene-DEHA2E07634g	935
gene-DEHA2E07656g	3367
gene-DEHA2E07678g	297
gene-DEHA2E07700r	0
gene-DEHA2E07722g	16377
gene-DEHA2E07744g	456
gene-DEHA2E07766g	282
gene-DEHA2E07788g	90
gene-DEHA2E07810g	4455
gene-DEHA2E07832g	3649
gene-DEHA2E07854g	364
gene-DEHA2E07876g	4303
gene-DEHA2E07898g	4877
gene-DEHA2E07920g	6582
gene-DEHA2E07942g	476
gene-DEHA2E07964g	2149
gene-DEHA2E07986g	3755
gene-DEHA2E08008g	1489
gene-DEHA2E08030g	1752
gene-DEHA2E08052g	2714
gene-DEHA2E08074g	4519
gene-DEHA2E08096g	751
gene-DEHA2E08118g	1488
gene-DEHA2E08140g	11879
gene-DEHA2E08162g	134
gene-DEHA2E08184g	2590
gene-DEHA2E08206g	2100
gene-DEHA2E08228g	12239
gene-DEHA2E08250g	1947
gene-DEHA2E08272r	1
gene-DEHA2E08294g	1032
gene-DEHA2E08316g	3582
gene-DEHA2E08338g	48456
gene-DEHA2E08360g	9497
gene-DEHA2E08382g	7658
gene-DEHA2E08404g	59
gene-DEHA2E08426g	62
gene-DEHA2E08448g	2588
gene-DEHA2E08470g	3964
gene-DEHA2E08492g	1952
gene-DEHA2E08514g	1407
gene-DEHA2E08536g	3646
gene-DEHA2E08558g	1419
gene-DEHA2E08580g	3407
gene-DEHA2E08602g	241
gene-DEHA2E08624g	19920
gene-DEHA2E08646g	4277
gene-DEHA2E08668g	4919
gene-DEHA2E08690g	1887
gene-DEHA2E08712g	9047
gene-DEHA2E08734g	7639
gene-DEHA2E08756g	6161
gene-DEHA2E08778g	148
gene-DEHA2E08800g	1299
gene-DEHA2E08822g	2886
gene-DEHA2E08844r	0
gene-DEHA2E08866g	2502
gene-DEHA2E08888g	7024
gene-DEHA2E08910g	10489
gene-DEHA2E08932g	5558
gene-DEHA2E08954g	1992
gene-DEHA2E08976g	5456
gene-DEHA2E08998g	801
gene-DEHA2E09020g	6442
gene-DEHA2E09042g	4781
gene-DEHA2E09064g	3582
gene-DEHA2E09086g	4432
gene-DEHA2E09108g	1523
gene-DEHA2E09130g	4505
gene-DEHA2E09152g	2331
gene-DEHA2E09174g	7600
gene-DEHA2E09196g	3843
gene-DEHA2E09218g	1101
gene-DEHA2E09240g	2548
gene-DEHA2E09262g	1772
gene-DEHA2E09284g	1688
gene-DEHA2E09306g	611
gene-DEHA2E09328g	5651
gene-DEHA2E09350g	4015
gene-DEHA2E09372g	1841
gene-DEHA2E09394g	35
gene-DEHA2E09416g	15
gene-DEHA2E09438g	6
gene-DEHA2E09460g	5520
gene-DEHA2E09482g	5385
gene-DEHA2E09504g	1015
gene-DEHA2E09526g	3171
gene-DEHA2E09548g	4155
gene-DEHA2E09570g	3896
gene-DEHA2E09592g	1596
gene-DEHA2E09614g	3795
gene-DEHA2E09636g	1787
gene-DEHA2E09658g	3968
gene-DEHA2E09680g	4732
gene-DEHA2E09702g	2242
gene-DEHA2E09724g	1921
gene-DEHA2E09746g	4170
gene-DEHA2E09768g	2253
gene-DEHA2E09790g	1263
gene-DEHA2E09812g	3581
gene-DEHA2E09834g	13679
gene-DEHA2E09856g	2982
gene-DEHA2E09878g	1728
gene-DEHA2E09900g	2317
gene-DEHA2E09922g	5677
gene-DEHA2E09944g	684
gene-DEHA2E09966g	26333
gene-DEHA2E09988g	2472
gene-DEHA2E10010g	4415
gene-DEHA2E10032r	1
gene-DEHA2E10054g	3147
gene-DEHA2E10076g	3323
gene-DEHA2E10098g	1929
gene-DEHA2E10120g	2984
gene-DEHA2E10142g	10433
gene-DEHA2E10164g	764
gene-DEHA2E10186g	2539
gene-DEHA2E10208g	7552
gene-DEHA2E10230r	1
gene-DEHA2E10252g	5
gene-DEHA2E10274g	1358
gene-DEHA2E10296g	773
gene-DEHA2E10318g	1992
gene-DEHA2E10340r	0
gene-DEHA2E10362g	1041
gene-DEHA2E10384g	18566
gene-DEHA2E10406g	1142
gene-DEHA2E10428g	1767
gene-DEHA2E10450g	3037
gene-DEHA2E10472g	1778
gene-DEHA2E10494g	2619
gene-DEHA2E10516g	276
gene-DEHA2E10538g	2311
gene-DEHA2E10560g	806
gene-DEHA2E10582g	4167
gene-DEHA2E10604g	2981
gene-DEHA2E10626g	14035
gene-DEHA2E10648g	4225
gene-DEHA2E10670g	2310
gene-DEHA2E10692g	7801
gene-DEHA2E10714g	3322
gene-DEHA2E10736g	2241
gene-DEHA2E10758g	1348
gene-DEHA2E10780g	2048
gene-DEHA2E10802g	2177
gene-DEHA2E10824g	8947
gene-DEHA2E10846g	2844
gene-DEHA2E10868g	3498
gene-DEHA2E10890g	1913
gene-DEHA2E10912g	1370
gene-DEHA2E10934g	2314
gene-DEHA2E10956g	490
gene-DEHA2E10978g	10343
gene-DEHA2E11000g	3698
gene-DEHA2E11022g	7225
gene-DEHA2E11044g	1934
gene-DEHA2E11066g	2582
gene-DEHA2E11088g	4525
gene-DEHA2E11110g	1376
gene-DEHA2E11132g	240
gene-DEHA2E11154g	72
gene-DEHA2E11176g	2
gene-DEHA2E11198g	3619
