Geneid	RNA STAR on Control1: mapped.bam
gene-DEHA2F26334g	3247
gene-DEHA2F26356g	1018
gene-DEHA2F26378g	1934
gene-DEHA2F26400g	1144
gene-DEHA2F26422g	14666
gene-DEHA2F26444g	5240
gene-DEHA2F26466g	540
gene-DEHA2F26488g	4083
gene-DEHA2F26510g	3959
gene-DEHA2F26532g	12560
gene-DEHA2F26554g	7796
gene-DEHA2F26576g	2654
gene-DEHA2F26598g	4608
gene-DEHA2F26620g	681
gene-DEHA2F26642g	5246
gene-DEHA2F26664g	2856
gene-DEHA2F26686g	465
gene-DEHA2F26708g	2865
gene-DEHA2F26730g	1255
gene-DEHA2F26752g	6215
gene-DEHA2F26774g	426
gene-DEHA2F26796g	3827
gene-DEHA2F26818g	1074
gene-DEHA2F26840g	233
gene-DEHA2F26862g	2181
gene-DEHA2F26884g	339
gene-DEHA2F26906g	3041
gene-DEHA2F26950g	45
gene-DEHA2F26972g	20
gene-DEHA2F26994g	139
gene-DEHA2F27016g	30
gene-DEHA2F27038g	1059
gene-DEHA2F27060g	3530
gene-DEHA2F27082g	28
gene-DEHA2F27104g	32
gene-DEHA2F27126g	62
gene-DEHA2F27170g	0
gene-DEHA2F27192g	149
gene-DEHA2F27214g	508
gene-DEHA2F27236g	114
gene-DEHA2F27258g	562
gene-DEHA2F27280g	93
gene-DEHA2F27302g	0
gene-DEHA2F27324g	0
gene-DEHA2F27346g	10
gene-DEHA2F27368g	1611
gene-DEHA2F27390g	772
gene-DEHA2F27412g	0
gene-DEHA2F27434g	16
gene-DEHA2F27456g	0
gene-DEHA2G00110g	32
gene-DEHA2G00132g	0
gene-DEHA2G00154g	4
gene-DEHA2G00176g	0
gene-DEHA2G00198g	21
gene-DEHA2G00220g	0
gene-DEHA2G00242g	4669
gene-DEHA2G00264g	0
gene-DEHA2G00286g	1446
gene-DEHA2G00308g	66
gene-DEHA2G00330g	3009
gene-DEHA2G00352g	1296
gene-DEHA2G00374g	1577
gene-DEHA2G00396g	535
gene-DEHA2G00418g	462
gene-DEHA2G00440g	227
gene-DEHA2G00462g	693
gene-DEHA2G00484g	50
gene-DEHA2G00506g	185
gene-DEHA2G00528g	342
gene-DEHA2G00550g	333
gene-DEHA2G00572g	843
gene-DEHA2G00594g	2830
gene-DEHA2G00616g	1507
gene-DEHA2G00638g	599
gene-DEHA2G00660g	3433
gene-DEHA2G00682g	1140
gene-DEHA2G00704g	631
gene-DEHA2G00726g	5061
gene-DEHA2G00748g	92
gene-DEHA2G00770g	2279
gene-DEHA2G00792g	15703
gene-DEHA2G00814g	2763
gene-DEHA2G00836g	5427
gene-DEHA2G00858g	539
gene-DEHA2G00880g	777
gene-DEHA2G00902g	6384
gene-DEHA2G00924g	1376
gene-DEHA2G00946g	3239
gene-DEHA2G00968g	308
gene-DEHA2G00990g	587
gene-DEHA2G01012g	1373
gene-DEHA2G01034g	1338
gene-DEHA2G01056g	4139
gene-DEHA2G01078g	233
gene-DEHA2G01100g	5403
gene-DEHA2G01122g	3364
gene-DEHA2G01144g	2100
gene-DEHA2G01166g	3078
gene-DEHA2G01188g	604
gene-DEHA2G01210g	4220
gene-DEHA2G01232g	4541
gene-DEHA2G01254g	5277
gene-DEHA2G01276g	3544
gene-DEHA2G01298g	368
gene-DEHA2G01320g	1930
gene-DEHA2G01342g	1158
gene-DEHA2G01364g	2603
gene-DEHA2G01386g	1629
gene-DEHA2G01408g	3154
gene-DEHA2G01430g	1958
gene-DEHA2G01452g	4130
gene-DEHA2G01474g	7243
gene-DEHA2G01496g	3310
gene-DEHA2G01518g	4695
gene-DEHA2G01540g	907
gene-DEHA2G01562g	2861
gene-DEHA2G01584g	2399
gene-DEHA2G01606g	5364
gene-DEHA2G01628g	6422
gene-DEHA2G01650g	910
gene-DEHA2G01672g	1610
gene-DEHA2G01694g	6750
gene-DEHA2G01716g	2467
gene-DEHA2G01738g	7278
gene-DEHA2G01760g	1931
gene-DEHA2G01782r	6
gene-DEHA2G01804g	1270
gene-DEHA2G01826g	10530
gene-DEHA2G01848g	67
gene-DEHA2G01870g	9131
gene-DEHA2G01892g	13736
gene-DEHA2G01914g	2363
gene-DEHA2G01936g	1048
gene-DEHA2G01958g	1802
gene-DEHA2G01980g	638
gene-DEHA2G02002g	483
gene-DEHA2G02024g	2009
gene-DEHA2G02046g	10
gene-DEHA2G02068g	57
gene-DEHA2G02090g	1991
gene-DEHA2G02112r	2
gene-DEHA2G02134g	9358
gene-DEHA2G02156g	6545
gene-DEHA2G02178g	604
gene-DEHA2G02200g	2460
gene-DEHA2G02222g	11765
gene-DEHA2G02244g	8924
gene-DEHA2G02266g	11738
gene-DEHA2G02288g	77
gene-DEHA2G02310g	5839
gene-DEHA2G02332g	3700
gene-DEHA2G02354g	3790
gene-DEHA2G02376g	3432
gene-DEHA2G02398g	3061
gene-DEHA2G02420g	19805
gene-DEHA2G02442g	1316
gene-DEHA2G02464g	2031
gene-DEHA2G02486g	2018
gene-DEHA2G02508g	2035
gene-DEHA2G02530g	3685
gene-DEHA2G02552g	5647
gene-DEHA2G02574g	83
gene-DEHA2G02596g	1570
gene-DEHA2G02618g	5095
gene-DEHA2G02640g	213
gene-DEHA2G02662g	11423
gene-DEHA2G02684g	6801
gene-DEHA2G02706g	2527
gene-DEHA2G02728g	3111
gene-DEHA2G02750g	12346
gene-DEHA2G02772g	3116
gene-DEHA2G02794g	2932
gene-DEHA2G02816g	4065
gene-DEHA2G02838g	10223
gene-DEHA2G02860r	0
gene-DEHA2G02882r	0
gene-DEHA2G02904g	1006
gene-DEHA2G02926g	7444
gene-DEHA2G02948g	11778
gene-DEHA2G02970g	4198
gene-DEHA2G02992g	23809
gene-DEHA2G03014g	3820
gene-DEHA2G03036g	3775
gene-DEHA2G03058g	137
gene-DEHA2G03080g	2957
gene-DEHA2G03102g	6945
gene-DEHA2G03124g	978
gene-DEHA2G03146g	1291
gene-DEHA2G03168g	4202
gene-DEHA2G03190g	2088
gene-DEHA2G03212g	9115
gene-DEHA2G03234g	5062
gene-DEHA2G03256g	5272
gene-DEHA2G03278g	6496
gene-DEHA2G03300g	1351
gene-DEHA2G03322g	10633
gene-DEHA2G03344g	7751
gene-DEHA2G03366g	176
gene-DEHA2G03388g	6
gene-DEHA2G03410g	5622
gene-DEHA2G03432g	135
gene-DEHA2G03454g	2406
gene-DEHA2G03476g	3025
gene-DEHA2G03498g	5500
gene-DEHA2G03520g	4582
gene-DEHA2G03542g	2765
gene-DEHA2G03564g	511
gene-DEHA2G03586g	2206
gene-DEHA2G03608g	449
gene-DEHA2G03630g	3224
gene-DEHA2G03652g	8238
gene-DEHA2G03674g	3307
gene-DEHA2G03696g	2464
gene-DEHA2G03718g	15924
gene-DEHA2G03740g	5752
gene-DEHA2G03762g	280
gene-DEHA2G03784g	3323
gene-DEHA2G03806g	2507
gene-DEHA2G03828g	2866
gene-DEHA2G03850g	7083
gene-DEHA2G03872g	2868
gene-DEHA2G03894g	2530
gene-DEHA2G03916g	6192
gene-DEHA2G03938g	7617
gene-DEHA2G03960g	9560
gene-DEHA2G03982g	11215
gene-DEHA2G04004g	4030
gene-DEHA2G04026g	802
gene-DEHA2G04048g	866
gene-DEHA2G04070g	3084
gene-DEHA2G04092g	7993
gene-DEHA2G04114g	2101
gene-DEHA2G04136g	20379
gene-DEHA2G04158g	1469
gene-DEHA2G04180g	2054
gene-DEHA2G04202g	756
gene-DEHA2G04224g	1269
gene-DEHA2G04246g	8489
gene-DEHA2G04268g	11821
gene-DEHA2G04290g	3963
gene-DEHA2G04312g	6500
gene-DEHA2G04334g	1673
gene-DEHA2G04356g	6141
gene-DEHA2G04378g	1894
gene-DEHA2G04400g	721
gene-DEHA2G04422g	318
gene-DEHA2G04444g	9859
gene-DEHA2G04466g	2424
gene-DEHA2G04488g	2830
gene-DEHA2G04510g	5537
gene-DEHA2G04532g	4998
gene-DEHA2G04554g	385
gene-DEHA2G04576g	1120
gene-DEHA2G04598g	4129
gene-DEHA2G04620g	4105
gene-DEHA2G04642g	2335
gene-DEHA2G04664g	1787
gene-DEHA2G04686g	2319
gene-DEHA2G04708g	2314
gene-DEHA2G04730g	3847
gene-DEHA2G04752g	1003
gene-DEHA2G04774g	10415
gene-DEHA2G04796g	3977
gene-DEHA2G04818g	12029
gene-DEHA2G04840g	2820
gene-DEHA2G04862g	4131
gene-DEHA2G04884g	2146
gene-DEHA2G04906g	5852
gene-DEHA2G04928g	6215
gene-DEHA2G04950g	2351
gene-DEHA2G04972g	1662
gene-DEHA2G04994g	5848
gene-DEHA2G05016g	7448
gene-DEHA2G05038g	3800
gene-DEHA2G05060g	1363
gene-DEHA2G05082g	31005
gene-DEHA2G05104g	3348
gene-DEHA2G05126g	3837
gene-DEHA2G05148g	6366
gene-DEHA2G05170g	1347
gene-DEHA2G05192g	3819
gene-DEHA2G05214g	1425
gene-DEHA2G05236g	6357
gene-DEHA2G05258g	3406
gene-DEHA2G05280g	6899
gene-DEHA2G05302g	1537
gene-DEHA2G05324g	7379
gene-DEHA2G05346g	16815
gene-DEHA2G05368g	625
gene-DEHA2G05390g	940
gene-DEHA2G05412g	2496
gene-DEHA2G05434g	12
gene-DEHA2G05456g	10891
gene-DEHA2G05478g	4468
gene-DEHA2G05500g	2537
gene-DEHA2G05522g	1671
gene-DEHA2G05544g	7820
gene-DEHA2G05566g	4994
gene-DEHA2G05588g	2059
gene-DEHA2G05610g	13598
gene-DEHA2G05632g	1821
gene-DEHA2G05654g	2187
gene-DEHA2G05676g	1139
gene-DEHA2G05698g	1427
gene-DEHA2G05720g	2188
gene-DEHA2G05742g	41597
gene-DEHA2G05764g	5115
gene-DEHA2G05786g	13787
gene-DEHA2G05808g	11007
gene-DEHA2G05830g	5366
gene-DEHA2G05852g	17760
gene-DEHA2G05874g	4185
gene-DEHA2G05896g	1923
gene-DEHA2G05918g	2526
gene-DEHA2G05940g	30099
gene-DEHA2G05962g	30145
gene-DEHA2G05984g	17458
gene-DEHA2G06006g	1744
gene-DEHA2G06028g	4066
gene-DEHA2G06050g	14601
gene-DEHA2G06072g	5159
gene-DEHA2G06094g	1060
gene-DEHA2G06116g	2785
gene-DEHA2G06138g	5757
gene-DEHA2G06160g	6306
gene-DEHA2G06182g	19190
gene-DEHA2G06204g	596
gene-DEHA2G06226g	4936
gene-DEHA2G06248g	4511
gene-DEHA2G06270g	8280
gene-DEHA2G06292g	3628
gene-DEHA2G06314g	9764
gene-DEHA2G06336g	10
gene-DEHA2G06358g	54
gene-DEHA2G06380g	167
gene-DEHA2G06402g	173
gene-DEHA2G06424g	27
gene-DEHA2G06446g	747
gene-DEHA2G06468g	820
gene-DEHA2G06490g	617
gene-DEHA2G06512g	53
gene-DEHA2G06534g	2043
gene-DEHA2G06556g	1758
gene-DEHA2G06578g	1530
gene-DEHA2G06600g	2534
gene-DEHA2G06622g	1607
gene-DEHA2G06644g	92
gene-DEHA2G06666g	6340
gene-DEHA2G06688g	12693
gene-DEHA2G06710g	10153
gene-DEHA2G06732g	10790
gene-DEHA2G06754g	1420
gene-DEHA2G06776g	9040
gene-DEHA2G06798g	5680
gene-DEHA2G06820g	2666
gene-DEHA2G06842g	18415
gene-DEHA2G06864g	3159
gene-DEHA2G06886g	2480
gene-DEHA2G06908g	82
gene-DEHA2G06930g	8558
gene-DEHA2G06952g	874
gene-DEHA2G06974g	5931
gene-DEHA2G06996g	5438
gene-DEHA2G07018g	4483
gene-DEHA2G07040g	1134
gene-DEHA2G07062g	10396
gene-DEHA2G07084g	2857
gene-DEHA2G07106g	989
gene-DEHA2G07128g	4578
gene-DEHA2G07150g	2952
gene-DEHA2G07172g	1235
gene-DEHA2G07194g	86
gene-DEHA2G07216g	1372
gene-DEHA2G07238g	14678
gene-DEHA2G07260g	3684
gene-DEHA2G07282g	1910
gene-DEHA2G07304g	3872
gene-DEHA2G07326g	9838
gene-DEHA2G07348r	6
gene-DEHA2G07370g	6816
gene-DEHA2G07392g	6807
gene-DEHA2G07414g	1733
gene-DEHA2G07436g	2087
gene-DEHA2G07458g	1245
gene-DEHA2G07480g	6036
gene-DEHA2G07502g	15867
gene-DEHA2G07524g	4317
gene-DEHA2G07546g	4483
gene-DEHA2G07568g	3275
gene-DEHA2G07590g	9746
gene-DEHA2G07612g	4626
gene-DEHA2G07634g	1361
gene-DEHA2G07656g	1699
gene-DEHA2G07678g	34
gene-DEHA2G07700g	187
gene-DEHA2G07722g	2363
gene-DEHA2G07744g	1595
gene-DEHA2G07766g	1167
gene-DEHA2G07788g	2278
gene-DEHA2G07810g	2556
gene-DEHA2G07832g	5761
gene-DEHA2G07854g	681
gene-DEHA2G07876g	8597
gene-DEHA2G07898g	3195
gene-DEHA2G07920g	4036
gene-DEHA2G07942g	12755
gene-DEHA2G07964g	391
gene-DEHA2G07986g	4218
gene-DEHA2G08008g	3408
gene-DEHA2G08030g	1998
gene-DEHA2G08052g	1008
gene-DEHA2G08074g	1319
gene-DEHA2G08096g	12187
gene-DEHA2G08118g	1120
gene-DEHA2G08140g	3630
gene-DEHA2G08162g	2951
gene-DEHA2G08184g	3554
gene-DEHA2G08206g	2510
gene-DEHA2G08228g	1887
gene-DEHA2G08250g	3504
gene-DEHA2G08272r	3
gene-DEHA2G08294r	0
gene-DEHA2G08316g	1620
gene-DEHA2G08338g	5144
gene-DEHA2G08360g	2200
gene-DEHA2G08382g	2458
gene-DEHA2G08404r	0
gene-DEHA2G08426g	620
gene-DEHA2G08448g	1331
gene-DEHA2G08470g	1213
gene-DEHA2G08492g	2652
gene-DEHA2G08514g	3257
gene-DEHA2G08536g	1716
gene-DEHA2G08558g	5332
gene-DEHA2G08580g	2436
gene-DEHA2G08602g	7959
gene-DEHA2G08624g	536
gene-DEHA2G08646g	2349
gene-DEHA2G08668g	1025
gene-DEHA2G08690g	4205
gene-DEHA2G08712g	5110
gene-DEHA2G08734g	2872
gene-DEHA2G08756g	4705
gene-DEHA2G08778g	1412
gene-DEHA2G08800g	3980
gene-DEHA2G08822g	23863
gene-DEHA2G08844g	6559
gene-DEHA2G08866g	1317
gene-DEHA2G08888g	4590
gene-DEHA2G08910g	3731
gene-DEHA2G08932g	5495
gene-DEHA2G08954g	3639
gene-DEHA2G08976g	4749
gene-DEHA2G08998g	2478
gene-DEHA2G09020g	1036
gene-DEHA2G09042g	763
gene-DEHA2G09064g	2147
gene-DEHA2G09086g	38
gene-DEHA2G09108g	2236
gene-DEHA2G09130g	3450
gene-DEHA2G09152g	1997
gene-DEHA2G09174g	13189
gene-DEHA2G09196g	5548
gene-DEHA2G09218g	5295
gene-DEHA2G09240g	1814
gene-DEHA2G09262g	4985
gene-DEHA2G09284g	2
gene-DEHA2G09306g	3658
gene-DEHA2G09328g	33089
gene-DEHA2G09350r	0
gene-DEHA2G09372g	10116
gene-DEHA2G09394g	4037
gene-DEHA2G09416g	1574
gene-DEHA2G09438g	3295
gene-DEHA2G09460r	2
gene-DEHA2G09482g	5207
gene-DEHA2G09504g	3774
gene-DEHA2G09526g	2927
gene-DEHA2G09548g	4761
gene-DEHA2G09570g	13960
gene-DEHA2G09592g	12425
gene-DEHA2G09614g	4714
gene-DEHA2G09636g	1766
gene-DEHA2G09658g	29
gene-DEHA2G09680g	2236
gene-DEHA2G09702g	4154
gene-DEHA2G09724g	2174
gene-DEHA2G09746r	18
gene-DEHA2G09768g	1388
gene-DEHA2G09790g	2631
gene-DEHA2G09812g	949
gene-DEHA2G09834g	1322
gene-DEHA2G09856g	3425
gene-DEHA2G09878g	2952
gene-DEHA2G09900g	7293
gene-DEHA2G09922g	3628
gene-DEHA2G09944g	398
gene-DEHA2G09966g	3143
gene-DEHA2G09988g	4630
gene-DEHA2G10010g	1108
gene-DEHA2G10032g	3730
gene-DEHA2G10054g	4294
gene-DEHA2G10076g	3507
gene-DEHA2G10098g	9595
gene-DEHA2G10120g	2946
gene-DEHA2G10142g	2925
gene-DEHA2G10164g	3171
gene-DEHA2G10186g	4603
gene-DEHA2G10208g	5157
gene-DEHA2G10230g	803
gene-DEHA2G10252g	17363
gene-DEHA2G10274g	20630
gene-DEHA2G10296g	871
gene-DEHA2G10318g	1495
gene-DEHA2G10340g	4355
gene-DEHA2G10362g	6462
gene-DEHA2G10384g	10630
gene-DEHA2G10406g	5081
gene-DEHA2G10428g	10946
gene-DEHA2G10450r	1
gene-DEHA2G10472g	7825
gene-DEHA2G10494g	3782
gene-DEHA2G10516g	4280
gene-DEHA2G10538g	516
gene-DEHA2G10560g	7008
gene-DEHA2G10582g	49
gene-DEHA2G10604g	5963
gene-DEHA2G10626g	831
gene-DEHA2G10648g	2432
gene-DEHA2G10670g	213
gene-DEHA2G10692g	11355
gene-DEHA2G10714g	3254
gene-DEHA2G10736g	1901
gene-DEHA2G10758g	3685
gene-DEHA2G10780g	6368
gene-DEHA2G10802g	9470
gene-DEHA2G10824g	2024
gene-DEHA2G10846g	805
gene-DEHA2G10868g	2176
gene-DEHA2G10890g	2258
gene-DEHA2G10912g	1135
gene-DEHA2G10934g	3431
gene-DEHA2G10956g	11082
gene-DEHA2G10978g	5077
gene-DEHA2G11000g	3052
gene-DEHA2G11022g	1085
gene-DEHA2G11044g	9480
gene-DEHA2G11066g	2240
gene-DEHA2G11088g	5346
gene-DEHA2G11110g	1267
gene-DEHA2G11132r	0
gene-DEHA2G11154r	0
gene-DEHA2G11176g	4343
gene-DEHA2G11198g	3880
gene-DEHA2G11220g	10899
gene-DEHA2G11297g	310
gene-DEHA2G11539g	0
gene-DEHA2G11572g	4104
gene-DEHA2G11594g	957
gene-DEHA2G11660g	7266
gene-DEHA2G11682g	1114
gene-DEHA2G11726g	2080
gene-DEHA2G11748g	5666
gene-DEHA2G11770g	2374
gene-DEHA2G11792g	2263
gene-DEHA2G11814g	1871
gene-DEHA2G11836g	2876
gene-DEHA2G11858g	4863
gene-DEHA2G11880g	794
gene-DEHA2G11902r	3
gene-DEHA2G11924g	9724
gene-DEHA2G11946g	4122
gene-DEHA2G11968g	9065
gene-DEHA2G11990g	681
gene-DEHA2G12012g	606
gene-DEHA2G12034g	984
gene-DEHA2G12056g	1590
gene-DEHA2G12078g	1804
gene-DEHA2G12100g	7033
gene-DEHA2G12122g	4812
gene-DEHA2G12144g	4654
gene-DEHA2G12166g	142
gene-DEHA2G12188g	6706
gene-DEHA2G12210g	7979
gene-DEHA2G12232g	2288
gene-DEHA2G12254g	4644
gene-DEHA2G12276g	6499
gene-DEHA2G12298g	4599
gene-DEHA2G12320g	3666
gene-DEHA2G12342g	8180
gene-DEHA2G12364g	1451
gene-DEHA2G12386g	2529
gene-DEHA2G12408g	6049
gene-DEHA2G12430g	3576
gene-DEHA2G12452g	4859
gene-DEHA2G12474g	13052
gene-DEHA2G12496g	6626
gene-DEHA2G12518g	5400
gene-DEHA2G12540r	2
gene-DEHA2G12562g	4047
gene-DEHA2G12584g	30338
gene-DEHA2G12606g	11750
gene-DEHA2G12628g	2694
gene-DEHA2G12650g	1245
gene-DEHA2G12672g	1043
gene-DEHA2G12694g	2068
gene-DEHA2G12716g	5372
gene-DEHA2G12738r	4
gene-DEHA2G12760g	3
gene-DEHA2G12782g	2571
gene-DEHA2G12804g	4313
gene-DEHA2G12826g	165
gene-DEHA2G12848g	43
gene-DEHA2G12870g	42068
gene-DEHA2G12892g	2397
gene-DEHA2G12914g	3452
gene-DEHA2G12936g	3844
gene-DEHA2G12958g	897
gene-DEHA2G12980g	4777
gene-DEHA2G13002g	16044
gene-DEHA2G13024g	28188
gene-DEHA2G13046g	1107
gene-DEHA2G13068g	2306
gene-DEHA2G13090g	843
gene-DEHA2G13112r	0
gene-DEHA2G13134g	18996
gene-DEHA2G13156g	1351
gene-DEHA2G13178g	4885
gene-DEHA2G13200g	5138
gene-DEHA2G13222g	817
gene-DEHA2G13244g	5515
gene-DEHA2G13266g	6211
gene-DEHA2G13288g	1924
gene-DEHA2G13310g	568
gene-DEHA2G13332g	2224
gene-DEHA2G13354g	1137
gene-DEHA2G13376g	2750
gene-DEHA2G13398g	1333
gene-DEHA2G13420g	476
gene-DEHA2G13442g	4074
gene-DEHA2G13464g	4117
gene-DEHA2G13486g	19114
gene-DEHA2G13508g	13074
gene-DEHA2G13530g	957
gene-DEHA2G13552g	5736
gene-DEHA2G13574g	1759
gene-DEHA2G13596g	4841
gene-DEHA2G13618g	4667
gene-DEHA2G13640g	3106
gene-DEHA2G13662g	3941
gene-DEHA2G13684g	2332
gene-DEHA2G13706g	2057
gene-DEHA2G13728g	34833
gene-DEHA2G13750g	6651
gene-DEHA2G13772g	4856
gene-DEHA2G13794g	4791
gene-DEHA2G13816g	2792
gene-DEHA2G13838g	2339
gene-DEHA2G13860g	6661
gene-DEHA2G13882g	2402
gene-DEHA2G13904g	4889
gene-DEHA2G13926g	3964
gene-DEHA2G13948g	16049
gene-DEHA2G13970g	7004
gene-DEHA2G13992g	2691
gene-DEHA2G14014g	2466
gene-DEHA2G14036g	2301
gene-DEHA2G14058g	17979
gene-DEHA2G14080g	4763
gene-DEHA2G14102g	890
gene-DEHA2G14124g	4415
gene-DEHA2G14146g	6405
gene-DEHA2G14168g	4869
gene-DEHA2G14190g	10164
gene-DEHA2G14212g	11101
gene-DEHA2G14234g	2090
gene-DEHA2G14256g	6492
gene-DEHA2G14300g	4495
gene-DEHA2G14322g	6571
gene-DEHA2G14344g	907
gene-DEHA2G14366g	1399
gene-DEHA2G14388r	0
gene-DEHA2G14410g	3738
gene-DEHA2G14432g	1711
gene-DEHA2G14454g	2298
gene-DEHA2G14476g	15464
gene-DEHA2G14498g	78
gene-DEHA2G14520g	6041
gene-DEHA2G14542g	2779
gene-DEHA2G14564g	36
gene-DEHA2G14586g	4421
gene-DEHA2G14608g	4208
gene-DEHA2G14630r	0
gene-DEHA2G14652g	4113
gene-DEHA2G14674g	2992
gene-DEHA2G14696g	2229
gene-DEHA2G14718g	5689
gene-DEHA2G14740g	3171
gene-DEHA2G14762g	5820
gene-DEHA2G14784g	7042
gene-DEHA2G14806g	9061
gene-DEHA2G14828g	19
gene-DEHA2G14850g	319
gene-DEHA2G14872g	685
gene-DEHA2G14894g	1070
gene-DEHA2G14916g	4820
gene-DEHA2G14938g	1260
gene-DEHA2G14960g	48667
gene-DEHA2G14982g	6605
gene-DEHA2G15004g	1647
gene-DEHA2G15026g	6121
gene-DEHA2G15048g	7089
gene-DEHA2G15070g	2634
gene-DEHA2G15092g	2546
gene-DEHA2G15114g	4772
gene-DEHA2G15136g	6310
gene-DEHA2G15158g	4581
gene-DEHA2G15180g	3537
gene-DEHA2G15202g	839
gene-DEHA2G15224g	497
gene-DEHA2G15246g	1635
gene-DEHA2G15268g	1528
gene-DEHA2G15290g	878
gene-DEHA2G15312g	1614
gene-DEHA2G15334g	1166
gene-DEHA2G15356g	2126
gene-DEHA2G15378g	2300
gene-DEHA2G15400g	8981
gene-DEHA2G15422g	22289
gene-DEHA2G15444g	5957
gene-DEHA2G15466g	17402
gene-DEHA2G15488g	1132
gene-DEHA2G15510g	680
gene-DEHA2G15532g	1849
gene-DEHA2G15554g	2293
gene-DEHA2G15576g	4970
gene-DEHA2G15598g	8111
gene-DEHA2G15620g	2928
gene-DEHA2G15642g	10817
gene-DEHA2G15664g	80
gene-DEHA2G15686g	56415
gene-DEHA2G15708g	7867
gene-DEHA2G15730g	7831
gene-DEHA2G15752g	602
gene-DEHA2G15774g	1207
gene-DEHA2G15796g	4247
gene-DEHA2G15818g	1888
gene-DEHA2G15840g	518
gene-DEHA2G15862g	4506
gene-DEHA2G15884g	1590
gene-DEHA2G15906g	1064
gene-DEHA2G15928g	3139
gene-DEHA2G15950g	2812
gene-DEHA2G15972g	1152
gene-DEHA2G15994g	2192
gene-DEHA2G16016g	4166
gene-DEHA2G16038g	1788
gene-DEHA2G16060g	4546
gene-DEHA2G16082g	28585
gene-DEHA2G16104g	201
gene-DEHA2G16126g	640
gene-DEHA2G16148g	2241
gene-DEHA2G16170g	2963
gene-DEHA2G16192g	2351
gene-DEHA2G16214g	4096
gene-DEHA2G16236g	6459
gene-DEHA2G16258g	2832
gene-DEHA2G16280g	1119
gene-DEHA2G16302g	6911
gene-DEHA2G16324g	1667
gene-DEHA2G16346r	7
gene-DEHA2G16478g	1246
gene-DEHA2G16500g	1398
gene-DEHA2G16522g	1256
gene-DEHA2G16544g	6417
gene-DEHA2G16566g	821
gene-DEHA2G16588g	2974
gene-DEHA2G16610g	2982
gene-DEHA2G16632g	3192
gene-DEHA2G16654g	8371
gene-DEHA2G16676g	17819
gene-DEHA2G16698g	991
gene-DEHA2G16720g	3059
gene-DEHA2G16742g	2736
gene-DEHA2G16764g	1403
gene-DEHA2G16786g	11275
gene-DEHA2G16808g	1915
gene-DEHA2G16830g	1022
gene-DEHA2G16852g	4387
gene-DEHA2G16874r	0
gene-DEHA2G16896r	0
gene-DEHA2G16918g	1332
gene-DEHA2G16940g	675
gene-DEHA2G16962g	2914
gene-DEHA2G16984g	3259
gene-DEHA2G17006g	4921
gene-DEHA2G17028g	2331
gene-DEHA2G17050g	4578
gene-DEHA2G17072g	3643
gene-DEHA2G17094g	5299
gene-DEHA2G17116g	3480
gene-DEHA2G17138g	9724
gene-DEHA2G17160g	3742
gene-DEHA2G17182g	948
gene-DEHA2G17204g	1765
gene-DEHA2G17226g	3159
gene-DEHA2G17248g	4672
gene-DEHA2G17270g	2041
gene-DEHA2G17292g	796
gene-DEHA2G17314g	1082
gene-DEHA2G17336g	1085
gene-DEHA2G17358g	1849
gene-DEHA2G17380g	335
gene-DEHA2G17402g	6437
gene-DEHA2G17424r	2
gene-DEHA2G17446g	11674
gene-DEHA2G17468g	1880
gene-DEHA2G17490r	35
gene-DEHA2G17512g	2206
gene-DEHA2G17534g	2719
gene-DEHA2G17556g	108
gene-DEHA2G17578g	7384
gene-DEHA2G17600g	1195
gene-DEHA2G17622g	1437
gene-DEHA2G17644g	3404
gene-DEHA2G17666g	4492
gene-DEHA2G17688g	3338
gene-DEHA2G17710g	2182
gene-DEHA2G17732g	22196
gene-DEHA2G17754g	4284
gene-DEHA2G17776g	6362
gene-DEHA2G17798g	10019
gene-DEHA2G17820g	6036
gene-DEHA2G17842g	3668
gene-DEHA2G17864g	3119
gene-DEHA2G17886g	2153
gene-DEHA2G17908g	3588
gene-DEHA2G17930g	15127
gene-DEHA2G17952g	817
gene-DEHA2G17974g	3986
gene-DEHA2G17996g	18306
gene-DEHA2G18018g	2481
gene-DEHA2G18040g	3964
gene-DEHA2G18062g	3851
gene-DEHA2G18084g	4419
gene-DEHA2G18106g	1354
gene-DEHA2G18128g	3157
gene-DEHA2G18150g	5671
gene-DEHA2G18172r	5
gene-DEHA2G18194g	1389
gene-DEHA2G18216g	645
gene-DEHA2G18238g	2993
gene-DEHA2G18260g	1547
gene-DEHA2G18282g	17327
gene-DEHA2G18304g	3494
gene-DEHA2G18326g	2826
gene-DEHA2G18348g	5298
gene-DEHA2G18370g	3070
gene-DEHA2G18392g	2982
gene-DEHA2G18414g	6273
gene-DEHA2G18436g	9273
gene-DEHA2G18458g	7744
gene-DEHA2G18480g	9705
gene-DEHA2G18502g	3340
gene-DEHA2G18524g	3665
gene-DEHA2G18546g	11092
gene-DEHA2G18568g	7064
gene-DEHA2G18590g	9976
gene-DEHA2G18612g	798
gene-DEHA2G18634g	10368
gene-DEHA2G18656g	693
gene-DEHA2G18678g	7610
gene-DEHA2G18700g	12101
gene-DEHA2G18722g	1693
gene-DEHA2G18744r	0
gene-DEHA2G18766g	15664
gene-DEHA2G18788g	3044
gene-DEHA2G18810g	10469
gene-DEHA2G18832g	4646
gene-DEHA2G18854g	4217
gene-DEHA2G18876g	1953
gene-DEHA2G18898g	4612
gene-DEHA2G18920g	5907
gene-DEHA2G18942g	6741
