Geneid	RNA STAR on 1MNaCl1: mapped.bam
gene-DEHA2E11132g	215
gene-DEHA2E11154g	74
gene-DEHA2E11176g	6
gene-DEHA2E11198g	2914
gene-DEHA2E11220g	5273
gene-DEHA2E11242g	44
gene-DEHA2E11264g	10524
gene-DEHA2E11286g	6775
gene-DEHA2E11308g	2514
gene-DEHA2E11330g	3947
gene-DEHA2E11352g	3186
gene-DEHA2E11374g	5268
gene-DEHA2E11396g	2234
gene-DEHA2E11418g	3515
gene-DEHA2E11440g	1395
gene-DEHA2E11462g	1966
gene-DEHA2E11484g	1284
gene-DEHA2E11506g	7586
gene-DEHA2E11528g	3118
gene-DEHA2E11550g	4634
gene-DEHA2E11572g	5065
gene-DEHA2E11594g	18614
gene-DEHA2E11616g	1781
gene-DEHA2E11638r	2
gene-DEHA2E11660g	3773
gene-DEHA2E11682g	10331
gene-DEHA2E11704g	2882
gene-DEHA2E11726g	2892
gene-DEHA2E11748g	8454
gene-DEHA2E11770g	9195
gene-DEHA2E11792g	5365
gene-DEHA2E11814g	1797
gene-DEHA2E11836g	7861
gene-DEHA2E11858g	5001
gene-DEHA2E11880g	4747
gene-DEHA2E11902g	2
gene-DEHA2E11924g	3973
gene-DEHA2E11946g	13
gene-DEHA2E11968g	2124
gene-DEHA2E11990g	9186
gene-DEHA2E12012g	30
gene-DEHA2E12034g	26
gene-DEHA2E12056g	3340
gene-DEHA2E12078g	7672
gene-DEHA2E12100r	1
gene-DEHA2E12122g	1568
gene-DEHA2E12144g	3721
gene-DEHA2E12166g	2368
gene-DEHA2E12188g	1080
gene-DEHA2E12210g	1608
gene-DEHA2E12232g	22161
gene-DEHA2E12254g	4797
gene-DEHA2E12276g	60605
gene-DEHA2E12298g	5860
gene-DEHA2E12320g	2557
gene-DEHA2E12342g	1428
gene-DEHA2E12364g	2
gene-DEHA2E12386g	4585
gene-DEHA2E12408g	1899
gene-DEHA2E12430g	7834
gene-DEHA2E12452g	11192
gene-DEHA2E12474g	7669
gene-DEHA2E12496g	7501
gene-DEHA2E12518g	1310
gene-DEHA2E12540g	466
gene-DEHA2E12562r	1
gene-DEHA2E12584g	2808
gene-DEHA2E12606g	2081
gene-DEHA2E12628g	468
gene-DEHA2E12650g	4774
gene-DEHA2E12672g	4426
gene-DEHA2E12694g	1587
gene-DEHA2E12716g	4617
gene-DEHA2E12738g	4498
gene-DEHA2E12760g	5004
gene-DEHA2E12782g	2902
gene-DEHA2E12804g	4312
gene-DEHA2E12826g	4061
gene-DEHA2E12848g	4637
gene-DEHA2E12870g	16
gene-DEHA2E12892g	9112
gene-DEHA2E12914g	3545
gene-DEHA2E12936g	11569
gene-DEHA2E12958g	2299
gene-DEHA2E12980g	597
gene-DEHA2E13002g	2711
gene-DEHA2E13024g	4914
gene-DEHA2E13046g	2082
gene-DEHA2E13068g	1191
gene-DEHA2E13090g	2922
gene-DEHA2E13112g	2101
gene-DEHA2E13134r	1
gene-DEHA2E13156g	2603
gene-DEHA2E13178g	1988
gene-DEHA2E13200g	1110
gene-DEHA2E13222g	9
gene-DEHA2E13244g	5148
gene-DEHA2E13266g	3263
gene-DEHA2E13288g	5489
gene-DEHA2E13310g	1284
gene-DEHA2E13332g	858
gene-DEHA2E13354g	2634
gene-DEHA2E13376g	2492
gene-DEHA2E13398g	2840
gene-DEHA2E13420g	1327
gene-DEHA2E13442g	12140
gene-DEHA2E13464g	1680
gene-DEHA2E13486g	40014
gene-DEHA2E13508g	3823
gene-DEHA2E13530g	5206
gene-DEHA2E13552g	31923
gene-DEHA2E13574g	1
gene-DEHA2E13596g	3491
gene-DEHA2E13618g	3498
gene-DEHA2E13640g	2365
gene-DEHA2E13662g	2499
gene-DEHA2E13684g	790
gene-DEHA2E13706g	5369
gene-DEHA2E13728g	3123
gene-DEHA2E13750g	2635
gene-DEHA2E13772g	2958
gene-DEHA2E13794g	11217
gene-DEHA2E13816g	881
gene-DEHA2E13838g	1747
gene-DEHA2E13860g	4320
gene-DEHA2E13882g	413
gene-DEHA2E13904g	34
gene-DEHA2E13926g	9069
gene-DEHA2E13948g	2658
gene-DEHA2E13970g	7806
gene-DEHA2E13992g	14772
gene-DEHA2E14014g	3139
gene-DEHA2E14036g	2845
gene-DEHA2E14058g	188
gene-DEHA2E14080g	10481
gene-DEHA2E14102g	13
gene-DEHA2E14124g	364
gene-DEHA2E14146g	5831
gene-DEHA2E14168g	3152
gene-DEHA2E14190g	7522
gene-DEHA2E14212g	33403
gene-DEHA2E14234g	24072
gene-DEHA2E14256g	24
gene-DEHA2E14278g	2
gene-DEHA2E14300g	46023
gene-DEHA2E14322g	815
gene-DEHA2E14344g	3462
gene-DEHA2E14366g	6302
gene-DEHA2E14388g	4579
gene-DEHA2E14410g	2169
gene-DEHA2E14432g	3333
gene-DEHA2E14454g	2748
gene-DEHA2E14476g	10656
gene-DEHA2E14498g	22450
gene-DEHA2E14520g	12680
gene-DEHA2E14542g	5670
gene-DEHA2E14564g	7892
gene-DEHA2E14586g	3904
gene-DEHA2E14608g	3461
gene-DEHA2E14630g	2135
gene-DEHA2E14652g	107
gene-DEHA2E14674g	3358
gene-DEHA2E14696g	2173
gene-DEHA2E14718g	2929
gene-DEHA2E14740g	6590
gene-DEHA2E14762g	4317
gene-DEHA2E14784g	2532
gene-DEHA2E14806g	4464
gene-DEHA2E14828g	1731
gene-DEHA2E14850g	4431
gene-DEHA2E14872g	143
gene-DEHA2E14894g	26000
gene-DEHA2E14916g	7816
gene-DEHA2E14938g	4601
gene-DEHA2E14960g	5737
gene-DEHA2E14982g	3286
gene-DEHA2E15004g	6238
gene-DEHA2E15026g	1410
gene-DEHA2E15048g	4055
gene-DEHA2E15070g	4134
gene-DEHA2E15092g	3479
gene-DEHA2E15114g	5240
gene-DEHA2E15136g	387
gene-DEHA2E15158g	2447
gene-DEHA2E15180g	15527
gene-DEHA2E15202g	5320
gene-DEHA2E15224g	2991
gene-DEHA2E15246g	674
gene-DEHA2E15268g	5034
gene-DEHA2E15290g	5239
gene-DEHA2E15312g	2218
gene-DEHA2E15334g	4039
gene-DEHA2E15356g	1870
gene-DEHA2E15378g	1665
gene-DEHA2E15400g	2530
gene-DEHA2E15422g	1090
gene-DEHA2E15444g	2739
gene-DEHA2E15466g	6777
gene-DEHA2E15488g	14
gene-DEHA2E15510g	2833
gene-DEHA2E15532r	0
gene-DEHA2E15554r	0
gene-DEHA2E15576g	4182
gene-DEHA2E15598g	9941
gene-DEHA2E15620g	5629
gene-DEHA2E15642r	2
gene-DEHA2E15664g	1040
gene-DEHA2E15686g	996
gene-DEHA2E15708g	3941
gene-DEHA2E15730g	11952
gene-DEHA2E15752g	3048
gene-DEHA2E15774g	3590
gene-DEHA2E15796g	4164
gene-DEHA2E15818r	32
gene-DEHA2E15840g	1426
gene-DEHA2E15862g	859
gene-DEHA2E15884g	7943
gene-DEHA2E15906g	574
gene-DEHA2E15928g	3144
gene-DEHA2E15950g	4371
gene-DEHA2E15972g	2869
gene-DEHA2E15994g	5718
gene-DEHA2E16016g	5861
gene-DEHA2E16038g	2401
gene-DEHA2E16060g	5214
gene-DEHA2E16082g	9372
gene-DEHA2E16104g	12989
gene-DEHA2E16126g	3179
gene-DEHA2E16148r	4
gene-DEHA2E16170g	3009
gene-DEHA2E16192r	6
gene-DEHA2E16214g	1813
gene-DEHA2E16236g	237
gene-DEHA2E16258g	4802
gene-DEHA2E16280g	903
gene-DEHA2E16302g	3225
gene-DEHA2E16324g	1514
gene-DEHA2E16346g	1840
gene-DEHA2E16368g	4022
gene-DEHA2E16390g	37167
gene-DEHA2E16412g	2682
gene-DEHA2E16434g	4066
gene-DEHA2E16456g	2067
gene-DEHA2E16478g	12768
gene-DEHA2E16500g	2181
gene-DEHA2E16522g	4859
gene-DEHA2E16544g	3947
gene-DEHA2E16566g	3137
gene-DEHA2E16588g	6563
gene-DEHA2E16610g	5096
gene-DEHA2E16632g	2799
gene-DEHA2E16654g	6407
gene-DEHA2E16676g	2766
gene-DEHA2E16698g	2880
gene-DEHA2E16720g	1618
gene-DEHA2E16742g	164
gene-DEHA2E16764g	9777
gene-DEHA2E16786g	3142
gene-DEHA2E16808g	1160
gene-DEHA2E16830g	3411
gene-DEHA2E16852g	14
gene-DEHA2E16874g	4994
gene-DEHA2E16896r	1
gene-DEHA2E16918g	9633
gene-DEHA2E16940g	1487
gene-DEHA2E16962g	11
gene-DEHA2E16984g	2146
gene-DEHA2E17006g	6619
gene-DEHA2E17028g	3742
gene-DEHA2E17050g	81
gene-DEHA2E17072g	1684
gene-DEHA2E17094g	875
gene-DEHA2E17116g	1886
gene-DEHA2E17138g	1213
gene-DEHA2E17160g	2922
gene-DEHA2E17182g	788
gene-DEHA2E17204g	3945
gene-DEHA2E17226g	15886
gene-DEHA2E17248g	1103
gene-DEHA2E17270g	20394
gene-DEHA2E17292g	5011
gene-DEHA2E17314g	1271
gene-DEHA2E17336r	0
gene-DEHA2E17358g	1143
gene-DEHA2E17380g	1413
gene-DEHA2E17402g	3408
gene-DEHA2E17424g	2700
gene-DEHA2E17446g	1827
gene-DEHA2E17468g	32842
gene-DEHA2E17490g	3339
gene-DEHA2E17512g	5519
gene-DEHA2E17534r	3
gene-DEHA2E17556g	3459
gene-DEHA2E17578g	1749
gene-DEHA2E17600g	4096
gene-DEHA2E17622g	8383
gene-DEHA2E17644g	2185
gene-DEHA2E17666g	1969
gene-DEHA2E17688g	2278
gene-DEHA2E17710g	37820
gene-DEHA2E17732g	627
gene-DEHA2E17754g	2568
gene-DEHA2E17776g	3209
gene-DEHA2E17798g	2668
gene-DEHA2E17820g	26
gene-DEHA2E17842g	14442
gene-DEHA2E17864g	7135
gene-DEHA2E17886g	5255
gene-DEHA2E17908g	2361
gene-DEHA2E17930g	3797
gene-DEHA2E17952g	2804
gene-DEHA2E17974g	5005
gene-DEHA2E17996g	6071
gene-DEHA2E18018g	7021
gene-DEHA2E18040g	6450
gene-DEHA2E18062g	1572
gene-DEHA2E18084g	134
gene-DEHA2E18106g	1515
gene-DEHA2E18128g	1737
gene-DEHA2E18150r	2
gene-DEHA2E18172r	2
gene-DEHA2E18194g	792
gene-DEHA2E18216g	871
gene-DEHA2E18238g	3252
gene-DEHA2E18260g	2293
gene-DEHA2E18282g	15870
gene-DEHA2E18304g	2673
gene-DEHA2E18326g	1791
gene-DEHA2E18348g	6045
gene-DEHA2E18370g	4198
gene-DEHA2E18392g	8254
gene-DEHA2E18414g	5075
gene-DEHA2E18436g	3255
gene-DEHA2E18458g	4648
gene-DEHA2E18480g	6648
gene-DEHA2E18502g	1419
gene-DEHA2E18524g	3113
gene-DEHA2E18546g	5096
gene-DEHA2E18568g	339
gene-DEHA2E18590g	5603
gene-DEHA2E18612g	834
gene-DEHA2E18634g	7802
gene-DEHA2E18656g	4235
gene-DEHA2E18678r	3
gene-DEHA2E18700g	7996
gene-DEHA2E18722g	130
gene-DEHA2E18744g	11484
gene-DEHA2E18766g	5477
gene-DEHA2E18788g	33939
gene-DEHA2E18810g	10304
gene-DEHA2E18832g	1284
gene-DEHA2E18854g	122
gene-DEHA2E18876g	1822
gene-DEHA2E18898g	6391
gene-DEHA2E18920g	2321
gene-DEHA2E18942g	2661
gene-DEHA2E18964g	1068
gene-DEHA2E18986g	11155
gene-DEHA2E19008g	3401
gene-DEHA2E19030g	2960
gene-DEHA2E19052g	3349
gene-DEHA2E19074g	1480
gene-DEHA2E19085g	1103
gene-DEHA2E19096g	250
gene-DEHA2E19118g	24
gene-DEHA2E19140g	234
gene-DEHA2E19162g	970
gene-DEHA2E19184g	5211
gene-DEHA2E19206g	5731
gene-DEHA2E19228g	5952
gene-DEHA2E19250g	13367
gene-DEHA2E19272g	13876
gene-DEHA2E19294g	4795
gene-DEHA2E19316g	6474
gene-DEHA2E19338g	1694
gene-DEHA2E19360g	2667
gene-DEHA2E19382g	3726
gene-DEHA2E19404g	7423
gene-DEHA2E19426g	96
gene-DEHA2E19448g	5758
gene-DEHA2E19470g	1182
gene-DEHA2E19492g	8786
gene-DEHA2E19514g	1256
gene-DEHA2E19536g	2827
gene-DEHA2E19558g	4470
gene-DEHA2E19580g	2082
gene-DEHA2E19602g	2082
gene-DEHA2E19624g	2705
gene-DEHA2E19646g	11150
gene-DEHA2E19668g	2010
gene-DEHA2E19690g	7515
gene-DEHA2E19712g	7546
gene-DEHA2E19734g	3892
gene-DEHA2E19756g	17338
gene-DEHA2E19778g	1882
gene-DEHA2E19800g	3574
gene-DEHA2E19822g	2056
gene-DEHA2E19844g	30
gene-DEHA2E19866g	13673
gene-DEHA2E19888g	2016
gene-DEHA2E19910g	7253
gene-DEHA2E19932g	2124
gene-DEHA2E19954g	6228
gene-DEHA2E19976g	6352
gene-DEHA2E19998g	978
gene-DEHA2E20020g	3056
gene-DEHA2E20042g	11800
gene-DEHA2E20064g	321
gene-DEHA2E20086g	650
gene-DEHA2E20108r	1
gene-DEHA2E20130g	2315
gene-DEHA2E20152g	4808
gene-DEHA2E20174g	3270
gene-DEHA2E20196r	1
gene-DEHA2E20218g	4415
gene-DEHA2E20240r	7
gene-DEHA2E20262g	3785
gene-DEHA2E20284g	1342
gene-DEHA2E20306r	2
gene-DEHA2E20328g	7
gene-DEHA2E20350g	189
gene-DEHA2E20372g	1031
gene-DEHA2E20394g	5206
gene-DEHA2E20416g	5546
gene-DEHA2E20438r	17
gene-DEHA2E20460g	2030
gene-DEHA2E20482g	2602
gene-DEHA2E20504g	9476
gene-DEHA2E20526g	3666
gene-DEHA2E20548g	5047
gene-DEHA2E20570g	7133
gene-DEHA2E20592g	1772
gene-DEHA2E20614g	1999
gene-DEHA2E20636g	2710
gene-DEHA2E20658g	15809
gene-DEHA2E20680g	2053
gene-DEHA2E20702g	4140
gene-DEHA2E20724g	3250
gene-DEHA2E20746g	4361
gene-DEHA2E20768g	2835
gene-DEHA2E20790g	6820
gene-DEHA2E20812g	1768
gene-DEHA2E20834g	6726
gene-DEHA2E20856g	15861
gene-DEHA2E20878g	1588
gene-DEHA2E20900g	5504
gene-DEHA2E20922g	2932
gene-DEHA2E20944g	10860
gene-DEHA2E20966g	1879
gene-DEHA2E20988g	2153
gene-DEHA2E21010g	5439
gene-DEHA2E21032g	12300
gene-DEHA2E21054g	17228
gene-DEHA2E21076g	2724
gene-DEHA2E21098g	1667
gene-DEHA2E21120g	4737
gene-DEHA2E21142g	2927
gene-DEHA2E21164g	421
gene-DEHA2E21186g	10
gene-DEHA2E21208g	161
gene-DEHA2E21230g	2164
gene-DEHA2E21252g	993
gene-DEHA2E21274g	3730
gene-DEHA2E21296g	300
gene-DEHA2E21318g	4190
gene-DEHA2E21340g	2383
gene-DEHA2E21362g	239
gene-DEHA2E21384g	2471
gene-DEHA2E21406r	0
gene-DEHA2E21428g	3460
gene-DEHA2E21450g	752
gene-DEHA2E21472g	1599
gene-DEHA2E21494g	3374
gene-DEHA2E21516g	232
gene-DEHA2E21538r	0
gene-DEHA2E21560g	1801
gene-DEHA2E21582g	317
gene-DEHA2E21604g	8941
gene-DEHA2E21626g	1932
gene-DEHA2E21648g	2686
gene-DEHA2E21670g	6014
gene-DEHA2E21692g	2846
gene-DEHA2E21736g	8681
gene-DEHA2E21758r	2
gene-DEHA2E21780g	3458
gene-DEHA2E21802g	7287
gene-DEHA2E21824g	6577
gene-DEHA2E21846g	11118
gene-DEHA2E21868g	3191
gene-DEHA2E21890g	3792
gene-DEHA2E21912g	3996
gene-DEHA2E21934g	2007
gene-DEHA2E21956g	6365
gene-DEHA2E21978g	2374
gene-DEHA2E22000g	3344
gene-DEHA2E22022g	1194
gene-DEHA2E22044g	3057
gene-DEHA2E22066g	1245
gene-DEHA2E22088g	1810
gene-DEHA2E22110g	3065
gene-DEHA2E22132g	5393
gene-DEHA2E22154g	2979
gene-DEHA2E22176g	1440
gene-DEHA2E22198g	27971
gene-DEHA2E22220g	11028
gene-DEHA2E22242g	3346
gene-DEHA2E22264g	1750
gene-DEHA2E22286g	5058
gene-DEHA2E22308g	3814
gene-DEHA2E22330g	4676
gene-DEHA2E22352g	1642
gene-DEHA2E22374r	3
gene-DEHA2E22396g	1367
gene-DEHA2E22418g	1922
gene-DEHA2E22440g	7481
gene-DEHA2E22462g	5058
gene-DEHA2E22484g	7510
gene-DEHA2E22506g	2356
gene-DEHA2E22528g	1880
gene-DEHA2E22550g	1227
gene-DEHA2E22572g	2804
gene-DEHA2E22594g	5751
gene-DEHA2E22616g	9687
gene-DEHA2E22638g	2766
gene-DEHA2E22660g	509
gene-DEHA2E22682r	0
gene-DEHA2E22704g	2622
gene-DEHA2E22726g	2641
gene-DEHA2E22748g	5129
gene-DEHA2E22770g	1315
gene-DEHA2E22792g	234
gene-DEHA2E22814g	2828
gene-DEHA2E22836r	0
gene-DEHA2E22858g	4494
gene-DEHA2E22880g	1882
gene-DEHA2E22902g	4466
gene-DEHA2E22924g	2142
gene-DEHA2E22946g	8565
gene-DEHA2E22968g	34799
gene-DEHA2E22990g	1736
gene-DEHA2E23012r	12
gene-DEHA2E23034g	948
gene-DEHA2E23056g	2618
gene-DEHA2E23078g	11251
gene-DEHA2E23100g	1442
gene-DEHA2E23122g	566
gene-DEHA2E23144g	245
gene-DEHA2E23166g	590
gene-DEHA2E23188g	1452
gene-DEHA2E23210g	73
gene-DEHA2E23232g	1354
gene-DEHA2E23254g	2566
gene-DEHA2E23276g	453
gene-DEHA2E23298g	2380
gene-DEHA2E23320g	2264
gene-DEHA2E23342g	3863
gene-DEHA2E23364g	703
gene-DEHA2E23386g	2458
gene-DEHA2E23408g	571
gene-DEHA2E23430g	703
gene-DEHA2E23452g	1392
gene-DEHA2E23474g	2293
gene-DEHA2E23518g	946
gene-DEHA2E23540g	1846
gene-DEHA2E23562g	1317
gene-DEHA2E23584g	3198
gene-DEHA2E23606g	1409
gene-DEHA2E23628g	18683
gene-DEHA2E23650g	9738
gene-DEHA2E23672g	15863
gene-DEHA2E23694g	2001
gene-DEHA2E23716g	7431
gene-DEHA2E23738g	4407
gene-DEHA2E23760g	6238
gene-DEHA2E23782g	1136
gene-DEHA2E23804g	2018
gene-DEHA2E23826g	3503
gene-DEHA2E23848g	2581
gene-DEHA2E23870g	3247
gene-DEHA2E23892g	615
gene-DEHA2E23914g	6375
gene-DEHA2E23936g	2254
gene-DEHA2E23958g	1400
gene-DEHA2E23980g	2238
gene-DEHA2E24002g	743
gene-DEHA2E24024g	1886
gene-DEHA2E24046g	194
gene-DEHA2E24068g	13
gene-DEHA2E24090g	1901
gene-DEHA2E24112g	135
gene-DEHA2E24134g	16
gene-DEHA2E24156g	39
gene-DEHA2E24178g	865
gene-DEHA2E24200g	8608
gene-DEHA2E24222g	7
gene-DEHA2E24244g	49
gene-DEHA2E24266g	837
gene-DEHA2E24288g	585
gene-DEHA2E24310g	6
gene-DEHA2E24332g	18
gene-DEHA2E24354g	0
gene-DEHA2E24376g	2
gene-DEHA2E24398g	33
gene-DEHA2F00110g	75
gene-DEHA2F00132g	0
gene-DEHA2F00154g	2
gene-DEHA2F00176g	937
gene-DEHA2F00198g	4
gene-DEHA2F00220g	762
gene-DEHA2F00242g	262
gene-DEHA2F00264g	14
gene-DEHA2F00286g	10
gene-DEHA2F00308g	8399
gene-DEHA2F00330g	826
gene-DEHA2F00352g	189
gene-DEHA2F00374g	367
gene-DEHA2F00396g	221
gene-DEHA2F00418g	11
gene-DEHA2F00440g	4
gene-DEHA2F00462g	215
gene-DEHA2F00528g	1218
gene-DEHA2F00550g	3662
gene-DEHA2F00572g	1203
gene-DEHA2F00594g	3933
gene-DEHA2F00616g	0
gene-DEHA2F00638g	594
gene-DEHA2F00660g	799
gene-DEHA2F00682g	2761
gene-DEHA2F00726g	201
gene-DEHA2F00748g	232
gene-DEHA2F00770g	362
gene-DEHA2F00792g	1849
gene-DEHA2F00814g	1673
gene-DEHA2F00836g	2254
gene-DEHA2F00858g	2125
gene-DEHA2F00880g	2527
gene-DEHA2F00902g	1122
gene-DEHA2F00924g	6926
gene-DEHA2F00946g	4367
gene-DEHA2F00968g	907
gene-DEHA2F00990g	14
gene-DEHA2F01012g	84
gene-DEHA2F01034g	122
gene-DEHA2F01056g	27784
gene-DEHA2F01078g	1286
gene-DEHA2F01100g	8793
gene-DEHA2F01122g	1592
gene-DEHA2F01144g	10997
gene-DEHA2F01166g	8045
gene-DEHA2F01188g	11153
gene-DEHA2F01210g	3568
gene-DEHA2F01232g	9780
gene-DEHA2F01254g	8522
gene-DEHA2F01276g	2232
gene-DEHA2F01298g	4297
gene-DEHA2F01320g	3748
gene-DEHA2F01342g	2716
gene-DEHA2F01364g	8717
gene-DEHA2F01386g	3149
gene-DEHA2F01408g	7724
gene-DEHA2F01430g	2019
gene-DEHA2F01452g	10
gene-DEHA2F01474g	5721
gene-DEHA2F01496g	21167
gene-DEHA2F01518g	33376
gene-DEHA2F01540g	3860
gene-DEHA2F01562g	1180
gene-DEHA2F01584g	3426
gene-DEHA2F01606g	4238
gene-DEHA2F01628g	1126
gene-DEHA2F01650g	1255
gene-DEHA2F01672g	6976
gene-DEHA2F01694g	74959
gene-DEHA2F01716g	729
gene-DEHA2F01738g	2180
gene-DEHA2F01760g	1117
gene-DEHA2F01782g	7952
gene-DEHA2F01804g	20138
gene-DEHA2F01826g	789
gene-DEHA2F01848g	5496
gene-DEHA2F01870g	4130
gene-DEHA2F01892g	353
gene-DEHA2F01914g	742
gene-DEHA2F01936g	1018
gene-DEHA2F01958g	8601
gene-DEHA2F01980g	31831
gene-DEHA2F02002g	1363
gene-DEHA2F02024g	16344
gene-DEHA2F02046g	1509
gene-DEHA2F02068g	1710
gene-DEHA2F02090g	1504
gene-DEHA2F02112g	5691
gene-DEHA2F02134g	6902
gene-DEHA2F02156g	1173
gene-DEHA2F02178g	1514
gene-DEHA2F02200g	5230
gene-DEHA2F02222g	4090
gene-DEHA2F02244g	4404
gene-DEHA2F02266g	8
gene-DEHA2F02288g	4
gene-DEHA2F02310r	0
gene-DEHA2F02332r	0
gene-DEHA2F02354g	5004
gene-DEHA2F02376g	2021
gene-DEHA2F02398g	2431
gene-DEHA2F02420g	5787
gene-DEHA2F02442g	2135
gene-DEHA2F02464g	26010
gene-DEHA2F02486g	2420
gene-DEHA2F02508g	2816
gene-DEHA2F02530g	498
gene-DEHA2F02552g	1986
gene-DEHA2F02574g	14955
gene-DEHA2F02596g	4290
gene-DEHA2F02618g	3266
gene-DEHA2F02640g	3030
gene-DEHA2F02662g	19246
gene-DEHA2F02684g	12255
gene-DEHA2F02706g	2545
gene-DEHA2F02728g	6409
gene-DEHA2F02750g	5466
gene-DEHA2F02772g	5915
gene-DEHA2F02794g	8457
gene-DEHA2F02816g	35280
gene-DEHA2F02838g	5389
gene-DEHA2F02860g	2196
gene-DEHA2F02882g	26216
gene-DEHA2F02904g	5771
gene-DEHA2F02926g	37912
gene-DEHA2F02948g	1610
gene-DEHA2F02970g	777
gene-DEHA2F02992g	3963
gene-DEHA2F03014g	3606
gene-DEHA2F03036g	4911
gene-DEHA2F03058g	3483
gene-DEHA2F03080g	4462
gene-DEHA2F03102g	7755
gene-DEHA2F03124g	5484
gene-DEHA2F03146g	8367
gene-DEHA2F03168g	312
gene-DEHA2F03190g	4362
gene-DEHA2F03212g	1355
gene-DEHA2F03234g	842
gene-DEHA2F03256g	2083
gene-DEHA2F03278g	4229
gene-DEHA2F03300g	35253
gene-DEHA2F03322g	6019
gene-DEHA2F03344g	5063
gene-DEHA2F03366g	11393
gene-DEHA2F03388g	4575
gene-DEHA2F03410g	24313
gene-DEHA2F03432g	7035
gene-DEHA2F03454g	2558
gene-DEHA2F03476g	419
gene-DEHA2F03498g	3633
gene-DEHA2F03520g	4470
gene-DEHA2F03542g	3750
gene-DEHA2F03564g	5910
gene-DEHA2F03586g	27410
gene-DEHA2F03608g	4226
gene-DEHA2F03630g	1500
gene-DEHA2F03652g	851
gene-DEHA2F03674g	2830
gene-DEHA2F03696g	5822
gene-DEHA2F03718g	4685
gene-DEHA2F03740g	1804
gene-DEHA2F03762g	4062
gene-DEHA2F03784g	5526
gene-DEHA2F03806g	5497
gene-DEHA2F03828g	82172
gene-DEHA2F03850g	13543
gene-DEHA2F03872g	81677
gene-DEHA2F03894g	3756
gene-DEHA2F03916g	320
gene-DEHA2F03938g	959
gene-DEHA2F03960g	67279
gene-DEHA2F03982g	3663
gene-DEHA2F04004g	10027
gene-DEHA2F04026g	1305
gene-DEHA2F04048g	6513
gene-DEHA2F04070g	5144
gene-DEHA2F04092g	3720
gene-DEHA2F04114g	5596
gene-DEHA2F04136g	7985
gene-DEHA2F04158g	771
gene-DEHA2F04180g	2095
gene-DEHA2F04202g	4573
gene-DEHA2F04224g	1173
gene-DEHA2F04246g	3010
gene-DEHA2F04268g	2307
gene-DEHA2F04290g	2969
gene-DEHA2F04312g	7118
gene-DEHA2F04334g	3705
gene-DEHA2F04356g	5472
gene-DEHA2F04378g	2189
gene-DEHA2F04400g	745
gene-DEHA2F04422g	20535
gene-DEHA2F04444g	3064
gene-DEHA2F04466g	5656
gene-DEHA2F04488g	3321
gene-DEHA2F04510g	5683
gene-DEHA2F04532g	2878
gene-DEHA2F04554g	2706
gene-DEHA2F04576g	470
gene-DEHA2F04598g	3640
gene-DEHA2F04620g	4599
gene-DEHA2F04642g	3604
gene-DEHA2F04664g	4450
gene-DEHA2F04686g	2631
gene-DEHA2F04708g	4272
gene-DEHA2F04730r	0
gene-DEHA2F04752g	4320
gene-DEHA2F04774g	653
gene-DEHA2F04796g	148995
gene-DEHA2F04818g	2078
gene-DEHA2F04840g	14523
gene-DEHA2F04862g	4485
gene-DEHA2F04884g	10060
gene-DEHA2F04906g	4880
gene-DEHA2F04928g	1252
gene-DEHA2F04950r	2
gene-DEHA2F04972g	10289
gene-DEHA2F04994g	779
gene-DEHA2F05016g	13516
gene-DEHA2F05038g	2393
gene-DEHA2F05060g	247
gene-DEHA2F05082g	2763
gene-DEHA2F05104g	1985
gene-DEHA2F05126g	8346
gene-DEHA2F05148g	2860
gene-DEHA2F05170g	1718
gene-DEHA2F05192g	2510
gene-DEHA2F05214r	2
gene-DEHA2F05236g	2490
gene-DEHA2F05258g	3469
gene-DEHA2F05280g	1662
gene-DEHA2F05302g	3385
gene-DEHA2F05324g	1313
gene-DEHA2F05346g	8382
gene-DEHA2F05368g	2487
gene-DEHA2F05390g	3414
gene-DEHA2F05412g	2355
gene-DEHA2F05434g	3602
gene-DEHA2F05456g	5417
gene-DEHA2F05478g	6374
gene-DEHA2F05500r	1
gene-DEHA2F05522g	3768
gene-DEHA2F05544g	6928
gene-DEHA2F05566g	1376
gene-DEHA2F05588g	2659
gene-DEHA2F05610g	1052
gene-DEHA2F05632g	3686
gene-DEHA2F05654g	1862
gene-DEHA2F05676g	4397
gene-DEHA2F05698g	2578
gene-DEHA2F05720g	64
gene-DEHA2F05742g	3273
gene-DEHA2F05764g	7209
gene-DEHA2F05786g	2404
gene-DEHA2F05808g	6802
gene-DEHA2F05830g	2149
gene-DEHA2F05852g	1379
gene-DEHA2F05874g	2445
gene-DEHA2F05896g	5006
gene-DEHA2F05918g	4051
gene-DEHA2F05940r	3
gene-DEHA2F05962g	1861
gene-DEHA2F05984g	5958
gene-DEHA2F06006g	19415
gene-DEHA2F06028g	2564
gene-DEHA2F06050g	2674
gene-DEHA2F06072g	1773
gene-DEHA2F06094g	2920
gene-DEHA2F06116g	1066
gene-DEHA2F06138g	12085
gene-DEHA2F06160g	5256
gene-DEHA2F06182g	3837
gene-DEHA2F06204g	2897
gene-DEHA2F06226g	82069
gene-DEHA2F06248g	15704
gene-DEHA2F06270g	1918
gene-DEHA2F06292g	1790
gene-DEHA2F06314g	758
gene-DEHA2F06336r	0
