Geneid	RNA STAR on Control5: mapped.bam
gene-DEHA2F26268g	1434
gene-DEHA2F26290g	1834
gene-DEHA2F26312g	2298
gene-DEHA2F26334g	3040
gene-DEHA2F26356g	926
gene-DEHA2F26378g	2032
gene-DEHA2F26400g	1470
gene-DEHA2F26422g	15467
gene-DEHA2F26444g	7034
gene-DEHA2F26466g	1308
gene-DEHA2F26488g	3568
gene-DEHA2F26510g	4259
gene-DEHA2F26532g	10195
gene-DEHA2F26554g	6154
gene-DEHA2F26576g	2136
gene-DEHA2F26598g	4675
gene-DEHA2F26620g	724
gene-DEHA2F26642g	6380
gene-DEHA2F26664g	2864
gene-DEHA2F26686g	613
gene-DEHA2F26708g	2805
gene-DEHA2F26730g	1154
gene-DEHA2F26752g	6844
gene-DEHA2F26774g	689
gene-DEHA2F26796g	4125
gene-DEHA2F26818g	1575
gene-DEHA2F26840g	344
gene-DEHA2F26862g	2509
gene-DEHA2F26884g	544
gene-DEHA2F26906g	2999
gene-DEHA2F26950g	91
gene-DEHA2F26972g	23
gene-DEHA2F26994g	143
gene-DEHA2F27016g	51
gene-DEHA2F27038g	2089
gene-DEHA2F27060g	4122
gene-DEHA2F27082g	307
gene-DEHA2F27104g	2127
gene-DEHA2F27126g	828
gene-DEHA2F27170g	13
gene-DEHA2F27192g	269
gene-DEHA2F27214g	1316
gene-DEHA2F27236g	578
gene-DEHA2F27258g	1625
gene-DEHA2F27280g	500
gene-DEHA2F27302g	0
gene-DEHA2F27324g	0
gene-DEHA2F27346g	10
gene-DEHA2F27368g	2184
gene-DEHA2F27390g	1750
gene-DEHA2F27412g	3
gene-DEHA2F27434g	31
gene-DEHA2F27456g	1
gene-DEHA2G00110g	111
gene-DEHA2G00132g	20
gene-DEHA2G00154g	16
gene-DEHA2G00176g	0
gene-DEHA2G00198g	36
gene-DEHA2G00220g	7
gene-DEHA2G00242g	4862
gene-DEHA2G00264g	2
gene-DEHA2G00286g	1039
gene-DEHA2G00308g	97
gene-DEHA2G00330g	3568
gene-DEHA2G00352g	1094
gene-DEHA2G00374g	2284
gene-DEHA2G00396g	1025
gene-DEHA2G00418g	859
gene-DEHA2G00440g	366
gene-DEHA2G00462g	847
gene-DEHA2G00484g	62
gene-DEHA2G00506g	187
gene-DEHA2G00528g	427
gene-DEHA2G00550g	344
gene-DEHA2G00572g	815
gene-DEHA2G00594g	708
gene-DEHA2G00616g	1670
gene-DEHA2G00638g	587
gene-DEHA2G00660g	5029
gene-DEHA2G00682g	1128
gene-DEHA2G00704g	396
gene-DEHA2G00726g	4850
gene-DEHA2G00748g	102
gene-DEHA2G00770g	2652
gene-DEHA2G00792g	17825
gene-DEHA2G00814g	2257
gene-DEHA2G00836g	6680
gene-DEHA2G00858g	699
gene-DEHA2G00880g	537
gene-DEHA2G00902g	7476
gene-DEHA2G00924g	1088
gene-DEHA2G00946g	4761
gene-DEHA2G00968g	359
gene-DEHA2G00990g	761
gene-DEHA2G01012g	1570
gene-DEHA2G01034g	1243
gene-DEHA2G01056g	4052
gene-DEHA2G01078g	374
gene-DEHA2G01100g	5061
gene-DEHA2G01122g	3428
gene-DEHA2G01144g	2032
gene-DEHA2G01166g	3085
gene-DEHA2G01188g	662
gene-DEHA2G01210g	5031
gene-DEHA2G01232g	4812
gene-DEHA2G01254g	7719
gene-DEHA2G01276g	4072
gene-DEHA2G01298g	472
gene-DEHA2G01320g	2280
gene-DEHA2G01342g	1265
gene-DEHA2G01364g	2550
gene-DEHA2G01386g	1895
gene-DEHA2G01408g	3343
gene-DEHA2G01430g	3347
gene-DEHA2G01452g	4222
gene-DEHA2G01474g	9705
gene-DEHA2G01496g	3187
gene-DEHA2G01518g	5046
gene-DEHA2G01540g	655
gene-DEHA2G01562g	3527
gene-DEHA2G01584g	2589
gene-DEHA2G01606g	4645
gene-DEHA2G01628g	7238
gene-DEHA2G01650g	564
gene-DEHA2G01672g	1765
gene-DEHA2G01694g	6006
gene-DEHA2G01716g	2051
gene-DEHA2G01738g	6446
gene-DEHA2G01760g	2822
gene-DEHA2G01782r	3
gene-DEHA2G01804g	1541
gene-DEHA2G01826g	4618
gene-DEHA2G01848g	90
gene-DEHA2G01870g	7553
gene-DEHA2G01892g	18637
gene-DEHA2G01914g	2106
gene-DEHA2G01936g	1181
gene-DEHA2G01958g	2068
gene-DEHA2G01980g	647
gene-DEHA2G02002g	454
gene-DEHA2G02024g	2291
gene-DEHA2G02046g	13
gene-DEHA2G02068g	71
gene-DEHA2G02090g	2344
gene-DEHA2G02112r	2
gene-DEHA2G02134g	10502
gene-DEHA2G02156g	4186
gene-DEHA2G02178g	611
gene-DEHA2G02200g	2697
gene-DEHA2G02222g	12566
gene-DEHA2G02244g	8788
gene-DEHA2G02266g	10710
gene-DEHA2G02288g	91
gene-DEHA2G02310g	7573
gene-DEHA2G02332g	4855
gene-DEHA2G02354g	5781
gene-DEHA2G02376g	3330
gene-DEHA2G02398g	3646
gene-DEHA2G02420g	25151
gene-DEHA2G02442g	1008
gene-DEHA2G02464g	2941
gene-DEHA2G02486g	3148
gene-DEHA2G02508g	2557
gene-DEHA2G02530g	3841
gene-DEHA2G02552g	4375
gene-DEHA2G02574g	37
gene-DEHA2G02596g	1715
gene-DEHA2G02618g	3843
gene-DEHA2G02640g	6633
gene-DEHA2G02662g	6909
gene-DEHA2G02684g	6613
gene-DEHA2G02706g	3402
gene-DEHA2G02728g	1255
gene-DEHA2G02750g	8792
gene-DEHA2G02772g	3538
gene-DEHA2G02794g	2688
gene-DEHA2G02816g	4181
gene-DEHA2G02838g	5056
gene-DEHA2G02860r	0
gene-DEHA2G02882r	0
gene-DEHA2G02904g	1023
gene-DEHA2G02926g	5140
gene-DEHA2G02948g	12188
gene-DEHA2G02970g	3134
gene-DEHA2G02992g	13370
gene-DEHA2G03014g	3718
gene-DEHA2G03036g	4173
gene-DEHA2G03058g	115
gene-DEHA2G03080g	2279
gene-DEHA2G03102g	7577
gene-DEHA2G03124g	1688
gene-DEHA2G03146g	1335
gene-DEHA2G03168g	3835
gene-DEHA2G03190g	2170
gene-DEHA2G03212g	10174
gene-DEHA2G03234g	4508
gene-DEHA2G03256g	6494
gene-DEHA2G03278g	6895
gene-DEHA2G03300g	2168
gene-DEHA2G03322g	12675
gene-DEHA2G03344g	7340
gene-DEHA2G03366g	247
gene-DEHA2G03388g	7
gene-DEHA2G03410g	3150
gene-DEHA2G03432g	240
gene-DEHA2G03454g	2637
gene-DEHA2G03476g	2757
gene-DEHA2G03498g	3892
gene-DEHA2G03520g	4643
gene-DEHA2G03542g	2746
gene-DEHA2G03564g	467
gene-DEHA2G03586g	1981
gene-DEHA2G03608g	421
gene-DEHA2G03630g	3887
gene-DEHA2G03652g	9606
gene-DEHA2G03674g	3620
gene-DEHA2G03696g	1634
gene-DEHA2G03718g	7689
gene-DEHA2G03740g	3750
gene-DEHA2G03762g	158
gene-DEHA2G03784g	3166
gene-DEHA2G03806g	2355
gene-DEHA2G03828g	2602
gene-DEHA2G03850g	9122
gene-DEHA2G03872g	4726
gene-DEHA2G03894g	2046
gene-DEHA2G03916g	4893
gene-DEHA2G03938g	7433
gene-DEHA2G03960g	8427
gene-DEHA2G03982g	12105
gene-DEHA2G04004g	3204
gene-DEHA2G04026g	888
gene-DEHA2G04048g	1307
gene-DEHA2G04070g	2681
gene-DEHA2G04092g	4676
gene-DEHA2G04114g	2055
gene-DEHA2G04136g	20483
gene-DEHA2G04158g	1509
gene-DEHA2G04180g	2740
gene-DEHA2G04202g	937
gene-DEHA2G04224g	1772
gene-DEHA2G04246g	9938
gene-DEHA2G04268g	12050
gene-DEHA2G04290g	2840
gene-DEHA2G04312g	6991
gene-DEHA2G04334g	1960
gene-DEHA2G04356g	7231
gene-DEHA2G04378g	1529
gene-DEHA2G04400g	1001
gene-DEHA2G04422g	243
gene-DEHA2G04444g	6451
gene-DEHA2G04466g	2544
gene-DEHA2G04488g	4339
gene-DEHA2G04510g	5133
gene-DEHA2G04532g	4955
gene-DEHA2G04554g	357
gene-DEHA2G04576g	945
gene-DEHA2G04598g	2876
gene-DEHA2G04620g	1760
gene-DEHA2G04642g	2711
gene-DEHA2G04664g	1000
gene-DEHA2G04686g	2420
gene-DEHA2G04708g	2748
gene-DEHA2G04730g	3592
gene-DEHA2G04752g	1068
gene-DEHA2G04774g	13753
gene-DEHA2G04796g	4085
gene-DEHA2G04818g	16033
gene-DEHA2G04840g	2979
gene-DEHA2G04862g	5994
gene-DEHA2G04884g	2632
gene-DEHA2G04906g	7360
gene-DEHA2G04928g	6222
gene-DEHA2G04950g	2855
gene-DEHA2G04972g	1422
gene-DEHA2G04994g	3707
gene-DEHA2G05016g	8342
gene-DEHA2G05038g	4705
gene-DEHA2G05060g	1576
gene-DEHA2G05082g	35425
gene-DEHA2G05104g	4061
gene-DEHA2G05126g	4083
gene-DEHA2G05148g	6097
gene-DEHA2G05170g	1129
gene-DEHA2G05192g	3154
gene-DEHA2G05214g	1271
gene-DEHA2G05236g	5252
gene-DEHA2G05258g	3426
gene-DEHA2G05280g	6799
gene-DEHA2G05302g	1030
gene-DEHA2G05324g	4077
gene-DEHA2G05346g	20102
gene-DEHA2G05368g	926
gene-DEHA2G05390g	894
gene-DEHA2G05412g	2938
gene-DEHA2G05434g	14
gene-DEHA2G05456g	12130
gene-DEHA2G05478g	4083
gene-DEHA2G05500g	5487
gene-DEHA2G05522g	2460
gene-DEHA2G05544g	6444
gene-DEHA2G05566g	3935
gene-DEHA2G05588g	2002
gene-DEHA2G05610g	13145
gene-DEHA2G05632g	2093
gene-DEHA2G05654g	2165
gene-DEHA2G05676g	917
gene-DEHA2G05698g	1839
gene-DEHA2G05720g	2299
gene-DEHA2G05742g	36557
gene-DEHA2G05764g	3414
gene-DEHA2G05786g	14203
gene-DEHA2G05808g	14281
gene-DEHA2G05830g	6941
gene-DEHA2G05852g	18628
gene-DEHA2G05874g	4009
gene-DEHA2G05896g	3667
gene-DEHA2G05918g	2270
gene-DEHA2G05940g	38203
gene-DEHA2G05962g	38544
gene-DEHA2G05984g	14457
gene-DEHA2G06006g	1611
gene-DEHA2G06028g	4424
gene-DEHA2G06050g	10186
gene-DEHA2G06072g	3374
gene-DEHA2G06094g	1123
gene-DEHA2G06116g	3334
gene-DEHA2G06138g	9020
gene-DEHA2G06160g	7217
gene-DEHA2G06182g	22650
gene-DEHA2G06204g	672
gene-DEHA2G06226g	5072
gene-DEHA2G06248g	4938
gene-DEHA2G06270g	9621
gene-DEHA2G06292g	3709
gene-DEHA2G06314g	5141
gene-DEHA2G06336g	13
gene-DEHA2G06358g	44
gene-DEHA2G06380g	96
gene-DEHA2G06402g	230
gene-DEHA2G06424g	40
gene-DEHA2G06446g	793
gene-DEHA2G06468g	960
gene-DEHA2G06490g	571
gene-DEHA2G06512g	62
gene-DEHA2G06534g	2570
gene-DEHA2G06556g	1558
gene-DEHA2G06578g	2589
gene-DEHA2G06600g	2399
gene-DEHA2G06622g	1662
gene-DEHA2G06644g	94
gene-DEHA2G06666g	5767
gene-DEHA2G06688g	11657
gene-DEHA2G06710g	12890
gene-DEHA2G06732g	29856
gene-DEHA2G06754g	1357
gene-DEHA2G06776g	10251
gene-DEHA2G06798g	6507
gene-DEHA2G06820g	2648
gene-DEHA2G06842g	7019
gene-DEHA2G06864g	3318
gene-DEHA2G06886g	1455
gene-DEHA2G06908g	45
gene-DEHA2G06930g	4806
gene-DEHA2G06952g	1638
gene-DEHA2G06974g	6197
gene-DEHA2G06996g	5461
gene-DEHA2G07018g	3703
gene-DEHA2G07040g	1755
gene-DEHA2G07062g	13201
gene-DEHA2G07084g	3906
gene-DEHA2G07106g	911
gene-DEHA2G07128g	6824
gene-DEHA2G07150g	2898
gene-DEHA2G07172g	992
gene-DEHA2G07194g	60
gene-DEHA2G07216g	1580
gene-DEHA2G07238g	21499
gene-DEHA2G07260g	2112
gene-DEHA2G07282g	1966
gene-DEHA2G07304g	3966
gene-DEHA2G07326g	9852
gene-DEHA2G07348r	8
gene-DEHA2G07370g	5375
gene-DEHA2G07392g	3469
gene-DEHA2G07414g	2258
gene-DEHA2G07436g	2158
gene-DEHA2G07458g	1829
gene-DEHA2G07480g	4136
gene-DEHA2G07502g	17637
gene-DEHA2G07524g	3432
gene-DEHA2G07546g	4015
gene-DEHA2G07568g	3517
gene-DEHA2G07590g	8999
gene-DEHA2G07612g	5129
gene-DEHA2G07634g	1489
gene-DEHA2G07656g	1035
gene-DEHA2G07678g	24
gene-DEHA2G07700g	127
gene-DEHA2G07722g	2784
gene-DEHA2G07744g	1575
gene-DEHA2G07766g	833
gene-DEHA2G07788g	2499
gene-DEHA2G07810g	2719
gene-DEHA2G07832g	6269
gene-DEHA2G07854g	1046
gene-DEHA2G07876g	15309
gene-DEHA2G07898g	3192
gene-DEHA2G07920g	4885
gene-DEHA2G07942g	12904
gene-DEHA2G07964g	397
gene-DEHA2G07986g	4512
gene-DEHA2G08008g	2230
gene-DEHA2G08030g	2469
gene-DEHA2G08052g	1034
gene-DEHA2G08074g	1035
gene-DEHA2G08096g	11131
gene-DEHA2G08118g	1249
gene-DEHA2G08140g	3127
gene-DEHA2G08162g	3352
gene-DEHA2G08184g	4367
gene-DEHA2G08206g	2353
gene-DEHA2G08228g	1982
gene-DEHA2G08250g	3287
gene-DEHA2G08272r	1
gene-DEHA2G08294r	4
gene-DEHA2G08316g	1967
gene-DEHA2G08338g	5425
gene-DEHA2G08360g	1947
gene-DEHA2G08382g	2909
gene-DEHA2G08404r	0
gene-DEHA2G08426g	867
gene-DEHA2G08448g	1032
gene-DEHA2G08470g	1257
gene-DEHA2G08492g	1902
gene-DEHA2G08514g	4047
gene-DEHA2G08536g	2001
gene-DEHA2G08558g	5406
gene-DEHA2G08580g	2781
gene-DEHA2G08602g	7395
gene-DEHA2G08624g	667
gene-DEHA2G08646g	2246
gene-DEHA2G08668g	1642
gene-DEHA2G08690g	3825
gene-DEHA2G08712g	3043
gene-DEHA2G08734g	2133
gene-DEHA2G08756g	2860
gene-DEHA2G08778g	997
gene-DEHA2G08800g	4035
gene-DEHA2G08822g	31058
gene-DEHA2G08844g	8254
gene-DEHA2G08866g	1653
gene-DEHA2G08888g	4294
gene-DEHA2G08910g	3400
gene-DEHA2G08932g	5506
gene-DEHA2G08954g	3992
gene-DEHA2G08976g	5888
gene-DEHA2G08998g	2524
gene-DEHA2G09020g	1198
gene-DEHA2G09042g	1079
gene-DEHA2G09064g	2442
gene-DEHA2G09086g	36
gene-DEHA2G09108g	3700
gene-DEHA2G09130g	2092
gene-DEHA2G09152g	2290
gene-DEHA2G09174g	14180
gene-DEHA2G09196g	7384
gene-DEHA2G09218g	5260
gene-DEHA2G09240g	2072
gene-DEHA2G09262g	4126
gene-DEHA2G09284g	2
gene-DEHA2G09306g	3248
gene-DEHA2G09328g	30289
gene-DEHA2G09350r	3
gene-DEHA2G09372g	12676
gene-DEHA2G09394g	5294
gene-DEHA2G09416g	1828
gene-DEHA2G09438g	3813
gene-DEHA2G09460r	2
gene-DEHA2G09482g	3906
gene-DEHA2G09504g	4098
gene-DEHA2G09526g	3315
gene-DEHA2G09548g	3959
gene-DEHA2G09570g	8801
gene-DEHA2G09592g	13861
gene-DEHA2G09614g	5403
gene-DEHA2G09636g	617
gene-DEHA2G09658g	11
gene-DEHA2G09680g	2436
gene-DEHA2G09702g	1493
gene-DEHA2G09724g	2433
gene-DEHA2G09746r	7
gene-DEHA2G09768g	1936
gene-DEHA2G09790g	2752
gene-DEHA2G09812g	896
gene-DEHA2G09834g	1383
gene-DEHA2G09856g	3696
gene-DEHA2G09878g	2918
gene-DEHA2G09900g	7038
gene-DEHA2G09922g	2930
gene-DEHA2G09944g	407
gene-DEHA2G09966g	4143
gene-DEHA2G09988g	3075
gene-DEHA2G10010g	1196
gene-DEHA2G10032g	1972
gene-DEHA2G10054g	3608
gene-DEHA2G10076g	4256
gene-DEHA2G10098g	8041
gene-DEHA2G10120g	2010
gene-DEHA2G10142g	2332
gene-DEHA2G10164g	3731
gene-DEHA2G10186g	4104
gene-DEHA2G10208g	7074
gene-DEHA2G10230g	833
gene-DEHA2G10252g	22099
gene-DEHA2G10274g	18464
gene-DEHA2G10296g	1144
gene-DEHA2G10318g	2063
gene-DEHA2G10340g	5070
gene-DEHA2G10362g	3790
gene-DEHA2G10384g	16149
gene-DEHA2G10406g	5235
gene-DEHA2G10428g	13039
gene-DEHA2G10450r	7
gene-DEHA2G10472g	7495
gene-DEHA2G10494g	5052
gene-DEHA2G10516g	4390
gene-DEHA2G10538g	532
gene-DEHA2G10560g	7841
gene-DEHA2G10582g	53
gene-DEHA2G10604g	8150
gene-DEHA2G10626g	858
gene-DEHA2G10648g	2698
gene-DEHA2G10670g	316
gene-DEHA2G10692g	11932
gene-DEHA2G10714g	3072
gene-DEHA2G10736g	1544
gene-DEHA2G10758g	3118
gene-DEHA2G10780g	7290
gene-DEHA2G10802g	10336
gene-DEHA2G10824g	2406
gene-DEHA2G10846g	1242
gene-DEHA2G10868g	2451
gene-DEHA2G10890g	1707
gene-DEHA2G10912g	1283
gene-DEHA2G10934g	3092
gene-DEHA2G10956g	13570
gene-DEHA2G10978g	4849
gene-DEHA2G11000g	3488
gene-DEHA2G11022g	1533
gene-DEHA2G11044g	9313
gene-DEHA2G11066g	1898
gene-DEHA2G11088g	5575
gene-DEHA2G11110g	1633
gene-DEHA2G11132r	0
gene-DEHA2G11154r	0
gene-DEHA2G11176g	3571
gene-DEHA2G11198g	3794
gene-DEHA2G11220g	13764
gene-DEHA2G11297g	1231
gene-DEHA2G11539g	4
gene-DEHA2G11572g	5719
gene-DEHA2G11594g	997
gene-DEHA2G11660g	6246
gene-DEHA2G11682g	1526
gene-DEHA2G11726g	2594
gene-DEHA2G11748g	3080
gene-DEHA2G11770g	1827
gene-DEHA2G11792g	1942
gene-DEHA2G11814g	2037
gene-DEHA2G11836g	1946
gene-DEHA2G11858g	2869
gene-DEHA2G11880g	935
gene-DEHA2G11902r	3
gene-DEHA2G11924g	40260
gene-DEHA2G11946g	7103
gene-DEHA2G11968g	9255
gene-DEHA2G11990g	1030
gene-DEHA2G12012g	496
gene-DEHA2G12034g	1082
gene-DEHA2G12056g	1704
gene-DEHA2G12078g	1960
gene-DEHA2G12100g	4989
gene-DEHA2G12122g	5314
gene-DEHA2G12144g	6069
gene-DEHA2G12166g	328
gene-DEHA2G12188g	21735
gene-DEHA2G12210g	5778
gene-DEHA2G12232g	2761
gene-DEHA2G12254g	3848
gene-DEHA2G12276g	5641
gene-DEHA2G12298g	3589
gene-DEHA2G12320g	3778
gene-DEHA2G12342g	8547
gene-DEHA2G12364g	2008
gene-DEHA2G12386g	3183
gene-DEHA2G12408g	5305
gene-DEHA2G12430g	3419
gene-DEHA2G12452g	6544
gene-DEHA2G12474g	8865
gene-DEHA2G12496g	6581
gene-DEHA2G12518g	2132
gene-DEHA2G12540r	0
gene-DEHA2G12562g	1787
gene-DEHA2G12584g	36243
gene-DEHA2G12606g	9728
gene-DEHA2G12628g	3143
gene-DEHA2G12650g	563
gene-DEHA2G12672g	1296
gene-DEHA2G12694g	1972
gene-DEHA2G12716g	5993
gene-DEHA2G12738r	5
gene-DEHA2G12760g	1
gene-DEHA2G12782g	3361
gene-DEHA2G12804g	3943
gene-DEHA2G12826g	268
gene-DEHA2G12848g	50
gene-DEHA2G12870g	53747
gene-DEHA2G12892g	2050
gene-DEHA2G12914g	4002
gene-DEHA2G12936g	4746
gene-DEHA2G12958g	984
gene-DEHA2G12980g	4411
gene-DEHA2G13002g	21256
gene-DEHA2G13024g	30667
gene-DEHA2G13046g	1101
gene-DEHA2G13068g	2503
gene-DEHA2G13090g	685
gene-DEHA2G13112r	0
gene-DEHA2G13134g	15711
gene-DEHA2G13156g	1265
gene-DEHA2G13178g	5527
gene-DEHA2G13200g	4926
gene-DEHA2G13222g	506
gene-DEHA2G13244g	5397
gene-DEHA2G13266g	9225
gene-DEHA2G13288g	2313
gene-DEHA2G13310g	683
gene-DEHA2G13332g	1443
gene-DEHA2G13354g	1162
gene-DEHA2G13376g	2644
gene-DEHA2G13398g	1595
gene-DEHA2G13420g	894
gene-DEHA2G13442g	4134
gene-DEHA2G13464g	3096
gene-DEHA2G13486g	7717
gene-DEHA2G13508g	7292
gene-DEHA2G13530g	522
gene-DEHA2G13552g	5201
gene-DEHA2G13574g	1628
gene-DEHA2G13596g	5667
gene-DEHA2G13618g	9600
gene-DEHA2G13640g	3690
gene-DEHA2G13662g	3528
gene-DEHA2G13684g	3016
gene-DEHA2G13706g	2137
gene-DEHA2G13728g	23317
gene-DEHA2G13750g	1201
gene-DEHA2G13772g	5809
gene-DEHA2G13794g	4828
gene-DEHA2G13816g	2735
gene-DEHA2G13838g	2576
gene-DEHA2G13860g	3169
gene-DEHA2G13882g	472
gene-DEHA2G13904g	6430
gene-DEHA2G13926g	4762
gene-DEHA2G13948g	15557
gene-DEHA2G13970g	7393
gene-DEHA2G13992g	3460
gene-DEHA2G14014g	2465
gene-DEHA2G14036g	2267
gene-DEHA2G14058g	26794
gene-DEHA2G14080g	4466
gene-DEHA2G14102g	1068
gene-DEHA2G14124g	2583
gene-DEHA2G14146g	5170
gene-DEHA2G14168g	4755
gene-DEHA2G14190g	9973
gene-DEHA2G14212g	11082
gene-DEHA2G14234g	2921
gene-DEHA2G14256g	6886
gene-DEHA2G14300g	6758
gene-DEHA2G14322g	6528
gene-DEHA2G14344g	711
gene-DEHA2G14366g	1669
gene-DEHA2G14388r	1
gene-DEHA2G14410g	2124
gene-DEHA2G14432g	2108
gene-DEHA2G14454g	2398
gene-DEHA2G14476g	8452
gene-DEHA2G14498g	162
gene-DEHA2G14520g	18962
gene-DEHA2G14542g	2586
gene-DEHA2G14564g	26
gene-DEHA2G14586g	5823
gene-DEHA2G14608g	6350
gene-DEHA2G14630r	0
gene-DEHA2G14652g	3200
gene-DEHA2G14674g	3479
gene-DEHA2G14696g	1653
gene-DEHA2G14718g	5404
gene-DEHA2G14740g	5625
gene-DEHA2G14762g	2562
gene-DEHA2G14784g	7025
gene-DEHA2G14806g	5730
gene-DEHA2G14828g	18
gene-DEHA2G14850g	328
gene-DEHA2G14872g	938
gene-DEHA2G14894g	946
gene-DEHA2G14916g	5268
gene-DEHA2G14938g	1791
gene-DEHA2G14960g	60368
gene-DEHA2G14982g	7231
gene-DEHA2G15004g	2528
gene-DEHA2G15026g	6461
gene-DEHA2G15048g	4182
gene-DEHA2G15070g	2179
gene-DEHA2G15092g	5264
gene-DEHA2G15114g	4256
gene-DEHA2G15136g	5732
gene-DEHA2G15158g	4726
gene-DEHA2G15180g	3415
gene-DEHA2G15202g	660
gene-DEHA2G15224g	359
gene-DEHA2G15246g	3051
gene-DEHA2G15268g	1676
gene-DEHA2G15290g	1166
gene-DEHA2G15312g	2489
gene-DEHA2G15334g	1333
gene-DEHA2G15356g	2746
gene-DEHA2G15378g	3498
gene-DEHA2G15400g	7741
gene-DEHA2G15422g	12405
gene-DEHA2G15444g	2705
gene-DEHA2G15466g	7701
gene-DEHA2G15488g	1201
gene-DEHA2G15510g	439
gene-DEHA2G15532g	2088
gene-DEHA2G15554g	2503
gene-DEHA2G15576g	4808
gene-DEHA2G15598g	8413
gene-DEHA2G15620g	1885
gene-DEHA2G15642g	10223
gene-DEHA2G15664g	62
gene-DEHA2G15686g	62284
gene-DEHA2G15708g	13851
gene-DEHA2G15730g	10668
gene-DEHA2G15752g	1022
gene-DEHA2G15774g	1979
gene-DEHA2G15796g	4361
gene-DEHA2G15818g	2452
gene-DEHA2G15840g	582
gene-DEHA2G15862g	2907
gene-DEHA2G15884g	1710
gene-DEHA2G15906g	2415
gene-DEHA2G15928g	2064
gene-DEHA2G15950g	2180
gene-DEHA2G15972g	1103
gene-DEHA2G15994g	2205
gene-DEHA2G16016g	4412
gene-DEHA2G16038g	2227
gene-DEHA2G16060g	5242
gene-DEHA2G16082g	29413
gene-DEHA2G16104g	168
gene-DEHA2G16126g	370
gene-DEHA2G16148g	3521
gene-DEHA2G16170g	3634
gene-DEHA2G16192g	2779
gene-DEHA2G16214g	4917
gene-DEHA2G16236g	6125
gene-DEHA2G16258g	2674
gene-DEHA2G16280g	1264
gene-DEHA2G16302g	6043
gene-DEHA2G16324g	1854
gene-DEHA2G16346r	4
gene-DEHA2G16478g	1280
gene-DEHA2G16500g	2279
gene-DEHA2G16522g	1990
gene-DEHA2G16544g	6337
gene-DEHA2G16566g	1323
gene-DEHA2G16588g	3058
gene-DEHA2G16610g	2542
gene-DEHA2G16632g	3164
gene-DEHA2G16654g	9129
gene-DEHA2G16676g	22608
gene-DEHA2G16698g	1316
gene-DEHA2G16720g	3969
gene-DEHA2G16742g	4388
gene-DEHA2G16764g	1888
gene-DEHA2G16786g	17318
gene-DEHA2G16808g	2672
gene-DEHA2G16830g	1472
gene-DEHA2G16852g	6292
gene-DEHA2G16874r	0
gene-DEHA2G16896r	0
gene-DEHA2G16918g	1110
gene-DEHA2G16940g	1540
gene-DEHA2G16962g	2533
gene-DEHA2G16984g	2861
gene-DEHA2G17006g	5515
gene-DEHA2G17028g	2592
gene-DEHA2G17050g	3278
gene-DEHA2G17072g	4329
gene-DEHA2G17094g	7636
gene-DEHA2G17116g	3726
gene-DEHA2G17138g	15502
gene-DEHA2G17160g	4145
gene-DEHA2G17182g	774
gene-DEHA2G17204g	1996
gene-DEHA2G17226g	3671
gene-DEHA2G17248g	2726
gene-DEHA2G17270g	1754
gene-DEHA2G17292g	955
gene-DEHA2G17314g	1262
gene-DEHA2G17336g	1444
gene-DEHA2G17358g	1905
gene-DEHA2G17380g	311
gene-DEHA2G17402g	7445
gene-DEHA2G17424r	0
gene-DEHA2G17446g	11151
gene-DEHA2G17468g	2835
gene-DEHA2G17490r	31
gene-DEHA2G17512g	2326
gene-DEHA2G17534g	2570
gene-DEHA2G17556g	119
gene-DEHA2G17578g	9863
gene-DEHA2G17600g	1547
gene-DEHA2G17622g	1907
gene-DEHA2G17644g	3789
gene-DEHA2G17666g	6132
gene-DEHA2G17688g	1658
gene-DEHA2G17710g	1645
gene-DEHA2G17732g	24498
gene-DEHA2G17754g	3978
gene-DEHA2G17776g	9515
gene-DEHA2G17798g	14612
gene-DEHA2G17820g	6954
gene-DEHA2G17842g	2728
gene-DEHA2G17864g	8624
gene-DEHA2G17886g	2893
gene-DEHA2G17908g	3512
gene-DEHA2G17930g	17182
gene-DEHA2G17952g	682
gene-DEHA2G17974g	4250
gene-DEHA2G17996g	21437
gene-DEHA2G18018g	1956
gene-DEHA2G18040g	3893
gene-DEHA2G18062g	4115
gene-DEHA2G18084g	5378
gene-DEHA2G18106g	2073
gene-DEHA2G18128g	3576
gene-DEHA2G18150g	5857
gene-DEHA2G18172r	5
gene-DEHA2G18194g	999
gene-DEHA2G18216g	567
gene-DEHA2G18238g	2520
gene-DEHA2G18260g	1418
gene-DEHA2G18282g	17385
gene-DEHA2G18304g	2179
gene-DEHA2G18326g	1819
gene-DEHA2G18348g	204258
gene-DEHA2G18370g	3219
gene-DEHA2G18392g	2780
gene-DEHA2G18414g	5594
gene-DEHA2G18436g	7493
gene-DEHA2G18458g	7719
gene-DEHA2G18480g	5623
gene-DEHA2G18502g	3025
gene-DEHA2G18524g	2981
gene-DEHA2G18546g	8862
gene-DEHA2G18568g	6531
gene-DEHA2G18590g	9151
gene-DEHA2G18612g	783
gene-DEHA2G18634g	12126
gene-DEHA2G18656g	604
gene-DEHA2G18678g	6348
gene-DEHA2G18700g	7603
gene-DEHA2G18722g	1817
gene-DEHA2G18744r	0
gene-DEHA2G18766g	16442
gene-DEHA2G18788g	1357
gene-DEHA2G18810g	9805
gene-DEHA2G18832g	3937
gene-DEHA2G18854g	4137
